,Unnamed: 0,Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST,2PT,RET TD,Paddy
288,24,Malcolm Brown,LAR,RB,0.0,11/24/2020,@Buccaneers,W 27 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,6.7,14.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,3.3
289,309,Malcolm Perry,MIA,RB,0.0,11/22/2020,@Broncos,L 13 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,7.7,12.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000003
292,250,Marcedes Lewis,GB,TE,0.0,11/22/2020,@Colts,L 31 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.3
293,221,Marcus Johnson,IND,WR,0.0,11/22/2020,Packers,W 34 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,1.9000000000000001
295,2,Mark Andrews,BAL,TE,0.0,11/22/2020,Titans,L 24 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,96.0,19.2,31.0,1.0,0.0,0.0,0.0,0.0,18.1
296,212,Mark Ingram,BAL,RB,0.0,11/22/2020,Titans,L 24 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
298,410,Marquez Valdes-Scantling,GB,WR,0.0,11/22/2020,@Colts,L 31 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0,18.3,47.0,0.0,1.0,1.0,0.0,0.0,5.0
299,26,Marquise Brown,BAL,WR,0.0,11/22/2020,Titans,L 24 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,208,Marvin Hall,DET,WR,0.0,11/22/2020,@Panthers,L 0 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,5.3,6.0,0.0,0.0,0.0,0.0,0.0,3.1
301,216,Marvin Jones,DET,WR,0.0,11/22/2020,@Panthers,L 0 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,51.0,12.8,21.0,0.0,0.0,0.0,0.0,0.0,7.1000000000000005
302,324,Mason Rudolph,PIT,QB,0.0,11/22/2020,@Jaguars,W 27 - 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-4.0,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4
304,31,Matt Breida,MIA,RB,0.0,11/22/2020,@Broncos,L 13 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
