,team,opp,game_date,week_num,home_game,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_sacked,pass_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,fumbles
105,CIN,BUF,2016-11-20,11,True,24.0,43.0,55.8,207.0,1.0,2.0,1.0,4.81,27.0,93.0,3,1.0,1.0
106,CIN,BAL,2016-11-27,12,False,26.0,48.0,54.2,283.0,1.0,0.0,3.0,5.9,20.0,64.0,3,0.0,4.0
107,CIN,PHI,2016-12-04,13,True,23.0,31.0,74.2,332.0,2.0,0.0,0.0,10.71,33.0,80.0,2,1.0,1.0
108,CIN,CLE,2016-12-11,14,False,20.0,28.0,71.4,180.0,2.0,0.0,4.0,6.43,38.0,213.0,5,1.0,1.0
109,CIN,PIT,2016-12-18,15,True,16.0,27.0,59.3,157.0,0.0,1.0,1.0,5.81,28.0,76.0,3,2.0,0.0
110,CIN,HOU,2016-12-24,16,False,28.0,41.0,68.3,268.0,1.0,1.0,3.0,6.54,19.0,50.0,2,0.0,1.0
111,CIN,BAL,2017-01-01,17,True,18.0,28.0,64.3,226.0,1.0,0.0,1.0,8.07,38.0,153.0,4,2.0,1.0
112,CLE,PHI,2016-09-11,1,False,12.0,26.0,46.2,190.0,0.0,1.0,3.0,7.31,21.0,120.0,5,1.0,1.0
113,CLE,BAL,2016-09-18,2,True,20.0,33.0,60.6,260.0,2.0,2.0,3.0,7.88,23.0,145.0,6,1.0,2.0
114,CLE,MIA,2016-09-25,3,False,24.0,38.0,63.2,279.0,0.0,0.0,4.0,7.34,32.0,169.0,5,1.0,3.0
115,CLE,WAS,2016-10-02,4,False,28.0,40.0,70.0,223.0,1.0,1.0,1.0,5.58,28.0,163.0,5,1.0,3.0
116,CLE,NWE,2016-10-09,5,True,20.0,35.0,57.1,249.0,2.0,1.0,2.0,7.11,22.0,27.0,1,0.0,2.0
117,CLE,TEN,2016-10-16,6,False,27.0,42.0,64.3,337.0,2.0,0.0,6.0,8.02,15.0,40.0,2,1.0,0.0
118,CLE,CIN,2016-10-23,7,False,21.0,35.0,60.0,182.0,0.0,2.0,2.0,5.2,26.0,180.0,6,2.0,0.0
119,CLE,NYJ,2016-10-30,8,True,27.0,51.0,52.9,345.0,2.0,2.0,1.0,6.76,18.0,68.0,3,1.0,1.0
120,CLE,DAL,2016-11-06,9,True,19.0,27.0,70.4,203.0,1.0,0.0,4.0,7.52,13.0,45.0,3,0.0,0.0
121,CLE,BAL,2016-11-10,10,False,17.0,31.0,54.8,150.0,1.0,2.0,4.0,4.84,13.0,33.0,2,0.0,2.0
122,CLE,PIT,2016-11-20,11,True,21.0,41.0,51.2,246.0,1.0,1.0,8.0,6.0,13.0,33.0,2,0.0,1.0
123,CLE,NYG,2016-11-27,12,True,25.0,44.0,56.8,322.0,1.0,0.0,7.0,7.32,21.0,58.0,3,0.0,3.0
124,CLE,CIN,2016-12-11,14,True,12.0,28.0,42.9,104.0,0.0,1.0,3.0,3.71,22.0,169.0,7,1.0,0.0
125,CLE,BUF,2016-12-18,15,False,17.0,28.0,60.7,196.0,0.0,0.0,5.0,7.0,21.0,107.0,5,1.0,2.0
126,CLE,SDG,2016-12-24,16,True,19.0,28.0,67.9,175.0,0.0,0.0,9.0,6.25,29.0,124.0,4,2.0,0.0
127,CLE,PIT,2017-01-01,17,False,29.0,40.0,72.5,232.0,2.0,1.0,4.0,5.8,33.0,231.0,7,1.0,3.0
128,DAL,NYG,2016-09-11,1,True,25.0,45.0,55.6,227.0,0.0,0.0,0.0,5.04,29.0,98.0,3,1.0,0.0
129,DAL,WAS,2016-09-18,2,False,22.0,30.0,73.3,292.0,0.0,0.0,4.0,9.73,30.0,102.0,3,3.0,2.0
130,DAL,CHI,2016-09-25,3,True,19.0,24.0,79.2,248.0,1.0,0.0,0.0,10.33,41.0,199.0,5,3.0,1.0
131,DAL,SFO,2016-10-02,4,False,23.0,32.0,71.9,245.0,2.0,0.0,2.0,7.66,38.0,192.0,5,1.0,0.0
132,DAL,CIN,2016-10-09,5,True,18.0,24.0,75.0,227.0,1.0,0.0,1.0,9.46,29.0,180.0,6,3.0,3.0
133,DAL,GNB,2016-10-16,6,False,18.0,27.0,66.7,247.0,3.0,1.0,2.0,9.15,33.0,191.0,5,0.0,2.0
134,DAL,PHI,2016-10-30,8,True,19.0,40.0,47.5,287.0,2.0,1.0,2.0,7.17,33.0,157.0,4,1.0,2.0
135,DAL,CLE,2016-11-06,9,False,22.0,28.0,78.6,255.0,3.0,0.0,0.0,9.11,42.0,168.0,4,2.0,1.0
136,DAL,PIT,2016-11-13,10,False,22.0,32.0,68.8,319.0,2.0,0.0,2.0,9.97,25.0,127.0,5,2.0,1.0
137,DAL,BAL,2016-11-20,11,True,27.0,36.0,75.0,301.0,3.0,0.0,1.0,8.36,30.0,118.0,4,0.0,0.0
138,DAL,WAS,2016-11-24,12,True,17.0,24.0,70.8,195.0,1.0,0.0,1.0,8.12,30.0,163.0,5,3.0,0.0
139,DAL,MIN,2016-12-01,13,False,12.0,18.0,66.7,139.0,1.0,0.0,3.0,7.72,28.0,140.0,5,1.0,4.0
140,DAL,NYG,2016-12-11,14,False,17.0,37.0,45.9,165.0,1.0,2.0,3.0,4.46,25.0,108.0,4,0.0,2.0
141,DAL,TAM,2016-12-18,15,True,32.0,36.0,88.9,279.0,0.0,0.0,3.0,7.75,32.0,185.0,5,2.0,2.0
142,DAL,DET,2016-12-26,16,True,16.0,21.0,76.2,222.0,4.0,0.0,1.0,10.57,30.0,164.0,5,2.0,0.0
143,DAL,PHI,2017-01-01,17,False,16.0,29.0,55.2,151.0,1.0,2.0,3.0,5.21,21.0,69.0,3,0.0,1.0
144,DEN,CAR,2016-09-08,1,True,18.0,26.0,69.2,178.0,1.0,2.0,2.0,6.85,29.0,148.0,5,2.0,1.0
145,DEN,IND,2016-09-18,2,True,22.0,33.0,66.7,266.0,0.0,1.0,1.0,8.06,31.0,134.0,4,1.0,0.0
146,DEN,CIN,2016-09-25,3,False,23.0,35.0,65.7,312.0,4.0,0.0,2.0,8.91,23.0,52.0,2,0.0,1.0
147,DEN,TAM,2016-10-02,4,False,19.0,31.0,61.3,238.0,2.0,0.0,4.0,7.68,32.0,89.0,3,1.0,0.0
148,DEN,ATL,2016-10-09,5,True,23.0,35.0,65.7,223.0,1.0,1.0,6.0,6.37,24.0,84.0,3,0.0,3.0
149,DEN,SDG,2016-10-13,6,False,30.0,50.0,60.0,230.0,1.0,0.0,2.0,4.6,16.0,84.0,5,0.0,2.0
150,DEN,HOU,2016-10-24,7,True,14.0,25.0,56.0,157.0,1.0,0.0,0.0,6.28,35.0,190.0,5,2.0,1.0
151,DEN,SDG,2016-10-30,8,True,20.0,38.0,52.6,276.0,0.0,1.0,1.0,7.26,25.0,57.0,2,2.0,4.0
152,DEN,OAK,2016-11-06,9,False,18.0,37.0,48.6,283.0,2.0,1.0,2.0,7.65,12.0,33.0,2,0.0,1.0
153,DEN,NOR,2016-11-13,10,False,25.0,40.0,62.5,258.0,2.0,2.0,6.0,6.45,37.0,103.0,3,0.0,0.0
154,DEN,KAN,2016-11-27,12,True,20.0,34.0,58.8,368.0,3.0,0.0,5.0,10.82,38.0,124.0,3,0.0,3.0
155,DEN,JAX,2016-12-04,13,False,12.0,24.0,50.0,104.0,0.0,0.0,2.0,4.33,28.0,104.0,3,1.0,0.0
156,DEN,TEN,2016-12-11,14,False,35.0,51.0,68.6,334.0,1.0,0.0,3.0,6.55,9.0,18.0,2,0.0,2.0
157,DEN,NWE,2016-12-18,15,True,25.0,40.0,62.5,282.0,0.0,1.0,4.0,7.05,17.0,58.0,3,0.0,2.0
158,DEN,KAN,2016-12-25,16,False,17.0,43.0,39.5,183.0,0.0,1.0,0.0,4.26,14.0,63.0,4,1.0,3.0
159,DEN,OAK,2017-01-01,17,True,17.0,27.0,63.0,206.0,2.0,1.0,0.0,7.63,40.0,143.0,3,1.0,1.0
160,DET,IND,2016-09-11,1,False,31.0,39.0,79.5,340.0,3.0,0.0,1.0,8.72,24.0,116.0,4,2.0,0.0
161,DET,TEN,2016-09-18,2,True,22.0,40.0,55.0,260.0,1.0,1.0,4.0,6.5,23.0,137.0,5,0.0,0.0
162,DET,GNB,2016-09-25,3,False,28.0,41.0,68.3,385.0,3.0,1.0,3.0,9.39,23.0,50.0,2,0.0,0.0
163,DET,CHI,2016-10-02,4,False,23.0,36.0,63.9,213.0,0.0,2.0,2.0,5.92,18.0,66.0,3,0.0,0.0
164,DET,PHI,2016-10-09,5,True,19.0,25.0,76.0,180.0,3.0,0.0,4.0,7.2,27.0,80.0,3,0.0,1.0
165,DET,LAR,2016-10-16,6,True,23.0,31.0,74.2,270.0,4.0,0.0,1.0,8.71,26.0,83.0,3,0.0,0.0
166,DET,WAS,2016-10-23,7,True,18.0,29.0,62.1,266.0,1.0,0.0,3.0,9.17,19.0,94.0,4,1.0,1.0
167,DET,HOU,2016-10-30,8,False,27.0,41.0,65.9,240.0,1.0,0.0,1.0,5.85,14.0,58.0,4,0.0,0.0
168,DET,MIN,2016-11-06,9,False,23.0,36.0,63.9,219.0,2.0,1.0,1.0,6.08,25.0,97.0,4,0.0,0.0
169,DET,JAX,2016-11-20,11,True,24.0,33.0,72.7,278.0,0.0,0.0,3.0,8.42,21.0,14.0,1,1.0,2.0
170,DET,MIN,2016-11-24,12,True,23.0,40.0,57.5,232.0,1.0,0.0,2.0,5.8,19.0,94.0,4,0.0,0.0
171,DET,NOR,2016-12-04,13,False,30.0,42.0,71.4,341.0,2.0,0.0,2.0,8.12,23.0,85.0,3,0.0,0.0
172,DET,CHI,2016-12-11,14,True,21.0,35.0,60.0,223.0,1.0,2.0,3.0,6.37,28.0,114.0,4,1.0,0.0
173,DET,NYG,2016-12-18,15,False,24.0,39.0,61.5,273.0,0.0,1.0,1.0,7.0,19.0,56.0,3,0.0,2.0
174,DET,DAL,2016-12-26,16,False,26.0,46.0,56.5,260.0,0.0,1.0,4.0,5.65,20.0,90.0,4,3.0,2.0
175,DET,GNB,2017-01-01,17,True,26.0,41.0,63.4,347.0,2.0,1.0,2.0,8.46,21.0,76.0,3,1.0,0.0
176,GNB,JAX,2016-09-11,1,False,20.0,34.0,58.8,199.0,2.0,0.0,1.0,5.85,25.0,95.0,4,1.0,0.0
177,GNB,MIN,2016-09-18,2,False,20.0,36.0,55.6,213.0,1.0,1.0,5.0,5.92,23.0,83.0,3,1.0,4.0
178,GNB,DET,2016-09-25,3,True,15.0,24.0,62.5,205.0,4.0,0.0,2.0,8.54,23.0,124.0,5,0.0,0.0
179,GNB,NYG,2016-10-09,5,True,23.0,45.0,51.1,259.0,2.0,2.0,0.0,5.76,31.0,146.0,4,0.0,1.0
180,GNB,DAL,2016-10-16,6,True,31.0,42.0,73.8,294.0,1.0,1.0,1.0,7.0,21.0,72.0,3,0.0,3.0
181,GNB,CHI,2016-10-20,7,True,39.0,56.0,69.6,326.0,3.0,0.0,2.0,5.82,14.0,43.0,3,0.0,2.0
182,GNB,ATL,2016-10-30,8,False,28.0,38.0,73.7,246.0,4.0,0.0,3.0,6.47,19.0,108.0,5,0.0,1.0
183,GNB,IND,2016-11-06,9,True,26.0,43.0,60.5,297.0,3.0,1.0,3.0,6.91,12.0,63.0,4,0.0,0.0
184,GNB,TEN,2016-11-13,10,False,32.0,55.0,58.2,379.0,2.0,2.0,5.0,6.89,10.0,60.0,5,1.0,1.0
185,GNB,WAS,2016-11-20,11,False,27.0,44.0,61.4,360.0,3.0,1.0,2.0,8.18,15.0,67.0,4,0.0,3.0
186,GNB,PHI,2016-11-28,12,False,30.0,39.0,76.9,313.0,2.0,0.0,0.0,8.03,27.0,72.0,2,1.0,1.0
187,GNB,HOU,2016-12-04,13,True,20.0,30.0,66.7,209.0,2.0,0.0,1.0,6.97,20.0,69.0,3,1.0,1.0
188,GNB,SEA,2016-12-11,14,True,18.0,25.0,72.0,246.0,3.0,0.0,1.0,9.84,21.0,52.0,2,1.0,0.0
189,GNB,CHI,2016-12-18,15,False,19.0,31.0,61.3,252.0,0.0,0.0,4.0,8.13,7.0,64.0,7,1.0,0.0
190,GNB,MIN,2016-12-24,16,True,28.0,39.0,71.8,347.0,4.0,0.0,4.0,8.9,6.0,17.0,2,1.0,0.0
191,GNB,DET,2017-01-01,17,False,27.0,39.0,69.2,300.0,4.0,0.0,1.0,7.69,23.0,109.0,4,0.0,0.0
192,HOU,CHI,2016-09-11,1,True,22.0,35.0,62.9,231.0,2.0,1.0,2.0,6.6,35.0,129.0,3,0.0,1.0
193,HOU,KAN,2016-09-18,2,True,19.0,33.0,57.6,268.0,1.0,2.0,2.0,8.12,34.0,97.0,3,0.0,0.0
