,Name,Team,Position,Salary
437,Jonathan Hilliman,NYG,RB,4500.0
435,Juwann Winfree,GB,WR,4500.0
434,Bo Scarbrough,DET,RB,4500.0
433,Khari Blasingame,TEN,RB,4500.0
429,Tony Brooks-James,MIN,RB,4500.0
328,Keith Smith,ATL,RB,4500.0
427,Saeed Blacknall,PIT,WR,4500.0
425,Chris Lacy,DET,WR,4500.0
418,Jon'Vea Johnson,DAL,WR,4500.0
378,Elijhaa Penny,NYG,RB,4500.0
417,Cody Thompson,SEA,WR,4500.0
416,Qadree Ollison,ATL,RB,4500.0
413,Jaylen Samuels,PIT,RB,4500.0
405,Malik Turner,DAL,WR,4500.0
402,Diontae Spencer,DEN,WR,4500.0
400,Seth Roberts,CAR,WR,4500.0
395,Duke Williams,BUF,WR,4500.0
389,Nick Bawden,DET,RB,4500.0
388,Cody Hollister,TEN,WR,4500.0
445,Jeremy McNichols,TEN,RB,4500.0
446,Sean Modster,BAL,WR,4500.0
447,Dante Pettis,SF,WR,4500.0
452,Ventell Bryant,DAL,WR,4500.0
491,Stanley Morgan Jr.,CIN,WR,4500.0
489,Chase Harrell,SF,WR,4500.0
487,Anthony Ratliff-Williams,LV,WR,4500.0
486,Ty'Son Williams,BAL,RB,4500.0
485,TreVontae Hights,CAR,WR,4500.0
482,Rodney Anderson,CIN,RB,4500.0
481,Damion Ratley,NYG,WR,4500.0
480,Blake Lynch,MIN,WR,4500.0
478,Andre Baccellia,NE,WR,4500.0
475,Brian Cole II,MIA,WR,4500.0
473,Tyron Johnson,LAC,WR,4500.0
472,Derrick Dillon,NYG,WR,4500.0
467,Marlon Mack,IND,RB,4500.0
466,Rashaad Penny,SEA,RB,4500.0
464,Napoleon Maxwell,CHI,RB,4500.0
460,Cam Batson,TEN,WR,4500.0
459,Courtland Sutton,DEN,WR,4500.0
456,Gerald Everett,LAR,TE,4500.0
454,Ryan Nall,CHI,RB,4500.0
382,Richie James Jr.,SF,WR,4500.0
428,Patrick Laird,MIA,RB,4500.0
828,Keelan Doss,LV,WR,4500.0
363,Josh Malone,NYJ,WR,4500.0
362,Jakob Johnson,NE,RB,4500.0
361,Jalen Hurd,SF,WR,4500.0
360,Kalen Ballage,LAC,RB,4500.0
356,Robert Davis,LV,WR,4500.0
369,Geronimo Allison,DET,WR,4500.0
355,Albert Wilson,MIA,WR,4500.0
351,Taywan Taylor,CLE,WR,4500.0
373,Marcus Green,PHI,WR,4500.0
349,Tajae Sharpe,MIN,WR,4500.0
347,Keith Kirkwood,CAR,WR,4500.0
346,Marcus Kemp,KC,WR,4500.0
343,Da'Mari Scott,NYG,WR,4500.0
336,Rodney Adams,CHI,WR,4500.0
370,Rodney Smith,CAR,RB,4500.0
333,Roosevelt Nix,IND,RB,4500.0
330,JoJo Natson,CLE,WR,4500.0
329,Elijah McGuire,DAL,RB,4500.0
750,Adam Shaheen,MIA,TE,4400.0
96,Kyle Rudolph,MIN,TE,4400.0
36,Cleveland Browns,CLE,DST,4400.0
808,Cole Kmet,CHI,TE,4400.0
625,Marcedes Lewis,GB,TE,4400.0
415,Chris Herndon IV,NYJ,TE,4400.0
587,Dawson Knox,BUF,TE,4400.0
215,Jason Croom,PHI,TE,4400.0
158,Blake Bell,DAL,TE,4300.0
526,Jace Sternberger,GB,TE,4300.0
54,Los Angeles Chargers,LAC,DST,4300.0
623,Jason Witten,LV,TE,4300.0
390,Jacob Hollister,SEA,TE,4300.0
770,Ross Dwelley,SF,TE,4200.0
270,Josh Hill,NO,TE,4200.0
108,Demetrius Harris,CHI,TE,4200.0
263,Jake Butt,DEN,TE,4200.0
713,Kaden Smith,NYG,TE,4200.0
63,Adam Trautman,NO,TE,4200.0
53,Pittsburgh Steelers,PIT,DST,4200.0
678,Reggie Gilliam,BUF,TE,4200.0
474,Foster Moreau,LV,TE,4200.0
230,Vance McDonald,PIT,TE,4200.0
516,Nick Boyle,BAL,TE,4100.0
772,Nick Keizer,KC,TE,4100.0
48,New England Patriots,NE,DST,4100.0
317,Durham Smythe,MIA,TE,4100.0
249,Ryan Griffin,NYJ,TE,4100.0
107,Chris Manhertz,CAR,TE,4100.0
420,Ryan Izzo,NE,TE,4100.0
684,Trevon Wesco,NYJ,TE,4100.0
101,Lee Smith,BUF,TE,4100.0
55,San Francisco 49ers,SF,DST,4000.0
633,Codey McElroy,TB,TE,4000.0
525,Eli Wolf,BAL,TE,4000.0
782,Dalton Keene,NE,TE,4000.0
769,Tanner Hudson,TB,TE,4000.0
520,Nate Wieting,MIA,TE,4000.0
240,Eric Tomlinson,NYG,TE,4000.0
777,Jaeden Graham,ATL,TE,4000.0
521,Daniel Brown,NYJ,TE,4000.0
775,Paul Butler,NE,TE,4000.0
774,Kevin Rader,PIT,TE,4000.0
337,Michael Roberts,MIA,TE,4000.0
771,Christian Scotland-Williamson,PIT,TE,4000.0
693,Charlie Woerner,SF,TE,4000.0
674,Moritz Bohringer,CIN,TE,4000.0
790,Hunter Bryant,DET,TE,4000.0
512,Cole Hikutini,DAL,TE,4000.0
827,Charlie Taumoepeau,SF,TE,4000.0
492,Josiah Deguara,GB,TE,4000.0
3,Brandon Dillon,MIN,TE,4000.0
488,Jake Bargas,MIN,TE,4000.0
507,Caleb Repp,ATL,TE,4000.0
229,Luke Willson,SEA,TE,4000.0
615,Dax Raymond,PIT,TE,4000.0
11,Stephen Carlson,CLE,TE,4000.0
614,Giovanni Ricci,CAR,TE,4000.0
511,C.J. Conrad,NYG,TE,4000.0
814,Cam Sutton,CAR,TE,4000.0
589,Farrod Green,IND,TE,4000.0
40,Green Bay Packers,GB,DST,4000.0
612,Mitchell Wilcox,CIN,TE,4000.0
515,MyCole Pruitt,TEN,TE,4000.0
22,Jesper Horsted,CHI,TE,4000.0
584,Hale Hentges,IND,TE,4000.0
673,Seth DeValve,CAR,TE,4000.0
27,Ed Dickson,SEA,TE,4000.0
477,Tommy Hudson,TEN,TE,4000.0
802,Colby Parkinson,SEA,TE,4000.0
519,Khari Lee,ATL,TE,4000.0
189,Stephen Anderson,LAC,TE,4000.0
794,Dominick Wood-Anderson,SEA,TE,4000.0
471,Tyler Conklin,MIN,TE,4000.0
470,Parker Hesse,TEN,TE,4000.0
339,Garrett Griffin,NO,TE,4000.0
710,Caleb Wilson,PHI,TE,4000.0
581,Nick Bowers,LV,TE,4000.0
268,O.J. Howard,TB,TE,4000.0
262,Cethan Carter,CIN,TE,4000.0
204,Joshua Perkins,PHI,TE,4000.0
144,J.P. Holtz,CHI,TE,4000.0
426,Kendall Blanton,LAR,TE,4000.0
653,Isaac Nauta,DET,TE,4000.0
200,Levine Toilolo,NYG,TE,4000.0
559,Brycen Hopkins,LAR,TE,4000.0
153,Sean Culkin,BAL,TE,4000.0
258,Geoff Swaim,TEN,TE,4000.0
577,Jake Burt,NE,TE,4000.0
195,Xavier Grimble,BAL,TE,4000.0
161,Blake Jarwin,DAL,TE,4000.0
123,Derek Carrier,LV,TE,4000.0
564,Tyler Mabry,SEA,TE,4000.0
163,Matt LaCosse,NE,TE,4000.0
396,Andrew Beck,DEN,TE,4000.0
594,Nakia Griffin-Stewart,GB,TE,4000.0
567,Kyle Markway,CLE,TE,4000.0
411,Nate Becker,BUF,TE,4000.0
410,Cole Herdman,TEN,TE,4000.0
408,Garrett Dickerson,NYG,TE,4000.0
176,Jeff Heuerman,DEN,TE,4000.0
406,Ian Bunting,IND,TE,4000.0
178,Nick Vannett,DEN,TE,4000.0
573,Zach Gentry,PIT,TE,4000.0
367,Daniel Helm,SF,TE,4000.0
133,Nick O'Leary,LV,TE,4000.0
453,Chris Myarick,MIA,TE,4000.0
737,Devin Asiasi,NE,TE,4000.0
352,Deon Yelder,KC,TE,4000.0
296,Ricky Seals-Jones,KC,TE,4000.0
680,Ben Braunecker,CHI,TE,4000.0
220,C.J. Uzomah,CIN,TE,4000.0
350,Mason Schreck,CIN,TE,4000.0
88,Connor Davis,NYJ,TE,4000.0
451,Charles Scarff,BAL,TE,4000.0
393,Matt Sokol,DET,TE,4000.0
97,Luke Stocker,ATL,TE,4000.0
602,Noah Togiai,IND,TE,4000.0
283,Johnny Mundt,LAR,TE,4000.0
103,Virgil Green,LAC,TE,4000.0
536,Rashod Berry,NE,TE,4000.0
457,Jordan Franks,CLE,TE,4000.0
438,Tommy Sweeney,BUF,TE,4000.0
638,Sean McKeon,DAL,TE,4000.0
534,Jared Rice,LAC,TE,4000.0
275,Jordan Leggett,TB,TE,4000.0
679,Jason Vander Laan,NO,TE,4000.0
757,Antony Auclair,TB,TE,4000.0
549,Jacob Breeland,BAL,TE,4000.0
46,Miami Dolphins,MIA,DST,3900.0
38,Denver Broncos,DEN,DST,3900.0
34,Chicago Bears,CHI,DST,3800.0
56,Seattle Seahawks,SEA,DST,3700.0
49,New Orleans Saints,NO,DST,3600.0
37,Dallas Cowboys,DAL,DST,3600.0
50,New York Giants,NYG,DST,3500.0
44,Las Vegas Raiders,LV,DST,3500.0
58,Carolina Panthers,CAR,DST,3400.0
39,Detroit Lions,DET,DST,3400.0
35,Cincinnati Bengals,CIN,DST,3300.0
32,Atlanta Falcons,ATL,DST,3200.0
47,Minnesota Vikings,MIN,DST,3100.0
51,New York Jets,NYJ,DST,2500.0
