,Name,Team,Position,Salary
150,Damien Williams,KC,RB,4500.0
216,Jeremy Hill,LV,RB,4500.0
460,Marlon Mack,IND,RB,4500.0
289,J'Mon Moore,CLE,WR,4500.0
524,Gary Jennings Jr.,MIA,WR,4500.0
134,Allen Hurns,MIA,WR,4500.0
496,Olabisi Johnson,MIN,WR,4500.0
495,Jacques Patrick,CIN,RB,4500.0
239,Jalen Richard,LV,RB,4500.0
117,Jamize Olawale,DAL,RB,4500.0
527,James Proche,BAL,WR,4500.0
528,Xavier Jones,LAR,RB,4500.0
494,George Campbell,NYJ,WR,4500.0
493,Chandler Cox,MIA,RB,4500.0
271,Ishmael Hyman,CAR,WR,4500.0
135,Phillip Dorsett II,SEA,WR,4500.0
137,Michael Burton,NO,RB,4500.0
489,Jaylinn Hawkins,ATL,WR,4500.0
288,Peyton Barber,WAS,RB,4500.0
498,James Gilbert,LAR,RB,4500.0
133,Darius Jennings,LAC,WR,4500.0
502,Anthony Jones,SEA,RB,4500.0
523,Ty Johnson,NYJ,RB,4500.0
516,Omar Bayless,CAR,WR,4500.0
269,Steven Mitchell Jr.,HOU,WR,4500.0
515,Malik Henry,NO,WR,4500.0
272,Elijah Wellman,GB,RB,4500.0
273,Shelton Gibson,CAR,WR,4500.0
252,T.J. Logan,TB,RB,4500.0
512,DeAndre Carter,HOU,WR,4500.0
503,Deon Cain,PIT,WR,4500.0
510,Tyrell Williams,LV,WR,4500.0
250,Wendell Smallwood,PIT,RB,4500.0
246,Dwayne Washington,NO,RB,4500.0
242,Geremy Davis,DET,WR,4500.0
282,Jester Weah,WAS,WR,4500.0
253,Ryan Switzer,CLE,WR,4500.0
140,Trey Edmunds,PIT,RB,4500.0
120,Jaron Brown,ARI,WR,4500.0
485,Stanley Morgan Jr.,CIN,WR,4500.0
145,Marcus Murphy,CAR,RB,4500.0
294,Andre Patton,MIA,WR,4500.0
532,Mike Weber,GB,RB,4500.0
470,Andre Baccellia,NE,WR,4500.0
147,Andy Janovich,CLE,RB,4500.0
237,C.J. Prosise,HOU,RB,4500.0
472,Blake Lynch,MIN,WR,4500.0
467,Brian Cole II,MIA,WR,4500.0
146,Ameer Abdullah,MIN,RB,4500.0
474,Damion Ratley,HOU,WR,4500.0
475,Dede Westbrook,JAC,WR,4500.0
476,Rodney Anderson,CIN,RB,4500.0
293,Marcell Ateman,LV,WR,4500.0
297,Khalfani Muhammad,ARI,RB,4500.0
296,Trevor Davis,WAS,WR,4500.0
530,K.J. Hill,LAC,WR,4500.0
480,Ty'Son Williams,BAL,RB,4500.0
481,Anthony Ratliff-Williams,LV,WR,4500.0
290,Pharoh Cooper,CAR,WR,4500.0
300,John Ross,CIN,WR,4500.0
142,Paul Richardson Jr.,SEA,WR,4500.0
291,Ralph Webb,PIT,RB,4500.0
479,TreVontae Hights,CAR,WR,4500.0
235,Senorise Perry,TEN,RB,4500.0
39,Minnesota Vikings,MIN,DST,4400.0
411,Ryan Izzo,NE,TE,4400.0
221,Vance McDonald,PIT,TE,4400.0
521,Jace Sternberger,GB,TE,4400.0
752,Adam Shaheen,MIA,TE,4300.0
509,Nick Boyle,BAL,TE,4300.0
40,New England Patriots,NE,DST,4300.0
299,Darrell Daniels,ARI,TE,4300.0
170,Jesse James,DET,TE,4300.0
11,Donald Parham Jr.,LAC,TE,4300.0
310,Durham Smythe,MIA,TE,4300.0
37,Los Angeles Rams,LAR,DST,4300.0
406,Chris Herndon IV,NYJ,TE,4300.0
185,Pharaoh Brown,HOU,TE,4200.0
626,Marcedes Lewis,GB,TE,4200.0
263,Josh Hill,NO,TE,4200.0
32,Green Bay Packers,GB,DST,4200.0
57,Adam Trautman,NO,TE,4200.0
161,Maxx Williams,ARI,TE,4200.0
624,Jason Witten,LV,TE,4200.0
700,Jordan Thomas,NE,TE,4200.0
168,Nick Vannett,DEN,TE,4200.0
255,Jake Butt,DEN,TE,4100.0
41,New Orleans Saints,NO,DST,4100.0
210,Jeremy Sprinkle,WAS,TE,4100.0
205,Jason Croom,PHI,TE,4100.0
48,Tampa Bay Buccaneers,TB,DST,4100.0
49,Washington Football Team,WAS,DST,4100.0
682,Trevon Wesco,NYJ,TE,4100.0
466,Foster Moreau,LV,TE,4100.0
508,James O'Shaughnessy,JAC,TE,4100.0
241,Ryan Griffin,NYJ,TE,4100.0
775,Nick Keizer,KC,TE,4100.0
34,Indianapolis Colts,IND,DST,4000.0
254,Cethan Carter,CIN,TE,4000.0
792,Hunter Bryant,DET,TE,4000.0
795,Dominick Wood-Anderson,SEA,TE,4000.0
785,Dalton Keene,NE,TE,4000.0
329,Michael Roberts,MIA,TE,4000.0
292,Ricky Seals-Jones,KC,TE,4000.0
780,Jaeden Graham,ATL,TE,4000.0
805,Colby Parkinson,SEA,TE,4000.0
2,Brandon Dillon,MIN,TE,4000.0
778,Paul Butler,NE,TE,4000.0
777,Kevin Rader,PIT,TE,4000.0
266,Jordan Leggett,DEN,TE,4000.0
760,Antony Auclair,TB,TE,4000.0
774,Christian Scotland-Williamson,PIT,TE,4000.0
773,Tanner Hudson,TB,TE,4000.0
284,Troy Fumagalli,DEN,TE,4000.0
7,Stephen Carlson,CLE,TE,4000.0
816,Cam Sutton,CAR,TE,4000.0
251,Geoff Swaim,TEN,TE,4000.0
275,Johnny Mundt,LAR,TE,4000.0
220,Luke Willson,BAL,TE,4000.0
755,Eric Saubert,JAC,TE,4000.0
23,Ed Dickson,SEA,TE,4000.0
684,Albert Okwuegbunam,DEN,TE,4000.0
43,Philadelphia Eagles,PHI,DST,4000.0
469,Tommy Hudson,TEN,TE,4000.0
586,Hale Hentges,IND,TE,4000.0
590,Farrod Green,IND,TE,4000.0
488,Tyler Davis,JAC,TE,4000.0
486,Josiah Deguara,GB,TE,4000.0
595,Nakia Griffin-Stewart,GB,TE,4000.0
482,Jake Bargas,MIN,TE,4000.0
144,Sean Culkin,BAL,TE,4000.0
603,Noah Togiai,IND,TE,4000.0
85,Connor Davis,NYJ,TE,4000.0
579,Jake Burt,NE,TE,4000.0
149,Blake Bell,DAL,TE,4000.0
614,Mitchell Wilcox,CIN,TE,4000.0
616,Giovanni Ricci,CAR,TE,4000.0
617,Dax Raymond,GB,TE,4000.0
464,Tyler Conklin,MIN,TE,4000.0
620,Kahale Warring,HOU,TE,4000.0
463,Parker Hesse,TEN,TE,4000.0
457,Jerome Cunningham,WAS,TE,4000.0
583,Nick Bowers,LV,TE,4000.0
500,Caleb Repp,ATL,TE,4000.0
153,Matt LaCosse,NE,TE,4000.0
559,Tyler Mabry,SEA,TE,4000.0
115,Derek Carrier,LV,TE,4000.0
531,Rashod Berry,NE,TE,4000.0
529,Jared Rice,LAC,TE,4000.0
545,Jacob Breeland,BAL,TE,4000.0
262,O.J. Howard,TB,TE,4000.0
104,Chris Manhertz,CAR,TE,4000.0
519,Eli Wolf,BAL,TE,4000.0
555,Brycen Hopkins,LAR,TE,4000.0
514,Daniel Brown,NYJ,TE,4000.0
573,Zach Gentry,PIT,TE,4000.0
561,Josh Oliver,JAC,TE,4000.0
513,Nate Wieting,MIA,TE,4000.0
563,Kyle Markway,CLE,TE,4000.0
98,Virgil Green,LAC,TE,4000.0
507,MyCole Pruitt,TEN,TE,4000.0
95,Luke Stocker,ATL,TE,4000.0
125,Nick O'Leary,LV,TE,4000.0
504,Cole Hikutini,DAL,TE,4000.0
152,Blake Jarwin,DAL,TE,4000.0
449,Jordan Franks,CLE,TE,4000.0
690,Thaddeus Moss,WAS,TE,4000.0
389,Andrew Beck,DEN,TE,4000.0
739,Devin Asiasi,NE,TE,4000.0
331,Garrett Griffin,NO,TE,4000.0
213,C.J. Uzomah,CIN,TE,4000.0
342,Mason Schreck,CIN,TE,4000.0
344,Deon Yelder,KC,TE,4000.0
196,Joshua Perkins,PHI,TE,4000.0
716,Parker Houston,ARI,TE,4000.0
711,Caleb Wilson,PHI,TE,4000.0
358,Ethan Wolf,NO,TE,4000.0
188,Xavier Grimble,BAL,TE,4000.0
184,Evan Baylis,ARI,TE,4000.0
179,Stephen Anderson,LAC,TE,4000.0
634,Codey McElroy,TB,TE,4000.0
387,Matt Sokol,LAC,TE,4000.0
258,Marcus Baugh,WAS,TE,4000.0
402,Cole Herdman,TEN,TE,4000.0
65,Ben Ellefson,JAC,TE,4000.0
637,Sean McKeon,DAL,TE,4000.0
166,Jeff Heuerman,DEN,TE,4000.0
675,Temarrick Hemingway,WAS,TE,4000.0
445,Chris Myarick,MIA,TE,4000.0
674,Moritz Bohringer,CIN,TE,4000.0
673,Seth DeValve,CAR,TE,4000.0
58,Dylan Stapleton,HOU,TE,4000.0
443,Charles Scarff,BAL,TE,4000.0
400,Ian Bunting,IND,TE,4000.0
679,Jason Vander Laan,NO,TE,4000.0
654,Isaac Nauta,DET,TE,4000.0
418,Kendall Blanton,LAR,TE,4000.0
30,Denver Broncos,DEN,DST,3900.0
33,Tennessee Titans,TEN,DST,3800.0
27,Cincinnati Bengals,CIN,DST,3700.0
44,Arizona Cardinals,ARI,DST,3700.0
53,Houston Texans,HOU,DST,3600.0
50,Carolina Panthers,CAR,DST,3500.0
47,Seattle Seahawks,SEA,DST,3500.0
31,Detroit Lions,DET,DST,3500.0
51,Jacksonville Jaguars,JAC,DST,3300.0
26,Atlanta Falcons,ATL,DST,3200.0
42,New York Jets,NYJ,DST,3100.0
36,Las Vegas Raiders,LV,DST,3000.0
29,Dallas Cowboys,DAL,DST,3000.0
