,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
253,James Morgan,NYJ,QB,,11/10/2020,Patriots,L 27 - 30,,,,,,,,,,,,,,,,,,,,,
293,James O'Shaughnessy,JAX,TE,,11/08/2020,Texans,L 25 - 27,,,,,,,,,,,,,,,1,9,9,9,0,,
302,James Proche,BAL,WR,,11/08/2020,@Colts,W 24 - 10,,,,,,,,,,,,,,,,,,,,,
330,James Robinson,JAX,RB,,11/08/2020,Texans,L 25 - 27,,,,,,,,,,25,99,4,12,1,0,0,,,0,,
436,James Washington,PIT,WR,,11/08/2020,@Cowboys,W 24 - 19,,,,,,,,,,,,,,,1,17,17,17,1,,
431,James White,NE,RB,,11/10/2020,@Jets,W 30 - 27,,,,,,,,,,2,0,0,4,0,4,24,6,11,0,1,0
56,Jamison Crowder,NYJ,WR,,11/10/2020,Patriots,L 27 - 30,,,,,,,,,,,,,,,2,26,13,20,1,,
64,Jared Cook,NO,TE,,11/09/2020,@Buccaneers,W 38 - 3,,,,,,,,,,,,,,,2,30,15,19,0,1,1
350,Jarrett Stidham,NE,QB,,11/10/2020,@Jets,W 30 - 27,,,,,,,,,,,,,,,,,,,,,
417,Jason Witten,LV,TE,,11/08/2020,@Chargers,W 31 - 26,,,,,,,,,,,,,,,1,0,0,0,0,,
264,Jaydon Mickens,,WR,,11/09/2020,Saints,L 3 - 38,,,,,,,,,,,,,,,,,,,,,
386,Jaylen Samuels,PIT,RB,,11/08/2020,@Cowboys,W 24 - 19,,,,,,,,,,,,,,,,,,,,,
55,Jeff Badet,WSH,WR,,11/08/2020,Giants,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
86,Jeff Driskel,,QB,,11/08/2020,@Falcons,L 27 - 34,,,,,,,,,,,,,,,,,,,,,
364,Jeff Smith,NYJ,WR,,11/10/2020,Patriots,L 27 - 30,,,,,,,,,,,,,,,,,,,,,
270,Jeremy McNichols,TEN,RB,,11/08/2020,Bears,W 24 - 17,,,,,,,,,,2,10,5,5,0,,,,,,,
354,Jeremy Sprinkle,WSH,TE,,11/08/2020,Giants,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
273,Jerick McKinnon,SF,RB,,11/06/2020,Packers,L 17 - 34,,,,,,,,,,12,52,4.3,11,1,3,16,5.3,8,0,,
221,Jerry Jeudy,DEN,WR,,11/08/2020,@Falcons,L 27 - 34,,,,,,,,,,,,,,,7,125,17.9,41,1,1,0
224,Jesse James,DET,TE,,11/08/2020,@Vikings,L 20 - 34,,,,,,,,,,,,,,,1,0,0,0,0,,
140,Jimmy Graham,CHI,TE,,11/08/2020,@Titans,L 17 - 24,,,,,,,,,,,,,,,6,55,9.2,24,1,,
126,Joe Flacco,NYJ,QB,,11/10/2020,Patriots,L 27 - 30,18,25,262,10.5,3,1,1,5,128.7,,,,,,,,,,,,
341,Joe Reed,LAC,WR,,11/08/2020,Raiders,L 26 - 31,,,,,,,,,,2,7,3.5,8,0,0,0,,,0,,
24,John Brown,,WR,,11/08/2020,Seahawks,W 44 - 34,,,,,,,,,,,,,,,8,99,12.4,33,0,,
239,John Lovett,,TE,,11/06/2020,@49ers,W 34 - 17,,,,,,,,,,3,6,2,4,0,,,,,,,
406,Jonathan Taylor,,RB,,11/08/2020,Ravens,L 10 - 24,,,,,,,,,,6,27,4.5,11,1,2,7,3.5,5,0,1,1
438,Jonathan Ward,ARI,RB,,11/08/2020,Dolphins,L 31 - 34,,,,,,,,,,,,,,,,,,,,,
423,Jonathan Williams,DET,RB,,11/08/2020,@Vikings,L 20 - 34,,,,,,,,,,,,,,,,,,,,,
363,Jonnu Smith,TEN,TE,,11/08/2020,Bears,W 24 - 17,,,,,,,,,,,,,,,2,32,16,30,1,,
10,Jordan Akins,HOU,TE,,11/08/2020,@Jaguars,W 27 - 25,,,,,,,,,,,,,,,2,19,9.5,10,0,,
164,Jordan Howard,,RB,,11/08/2020,@Cardinals,W 34 - 31,,,,,,,,,,10,19,1.9,8,1,,,,,,,
240,Jordan Love,GB,QB,,11/06/2020,@49ers,W 34 - 17,,,,,,,,,,,,,,,,,,,,,
340,Jordan Reed,SF,TE,,11/06/2020,Packers,L 17 - 34,,,,,,,,,,,,,,,1,3,3,3,0,,
425,Jordan Wilkins,IND,RB,,11/08/2020,Ravens,L 10 - 24,,,,,,,,,,11,39,3.5,11,0,2,-1,-0.5,1,0,,
8,Josh Allen,BUF,QB,,11/08/2020,Seahawks,W 44 - 34,31,38,415,10.9,3,0,7,29,138.5,7,14,2,,1,,,,,,,
176,Josh Hill,NO,TE,,11/09/2020,@Buccaneers,W 38 - 3,,,,,,,,,,,,,,,2,14,7,11,1,,
225,Josh Jacobs,LV,RB,,11/08/2020,@Chargers,W 31 - 26,,,,,,,,,,14,65,4.6,14,1,1,3,3,3,0,,
90,Joshua Dobbs,PIT,QB,,11/08/2020,@Cowboys,W 24 - 19,,,,,,,,,,,,,,,,,,,,,
233,Joshua Kelley,LAC,RB,,11/08/2020,Raiders,L 26 - 31,,,,,,,,,,9,28,3.1,9,0,5,31,6.2,12,0,,
359,JuJu Smith-Schuster,PIT,WR,,11/08/2020,@Cowboys,W 24 - 19,,,,,,,,,,,,,,,6,93,15.5,31,1,,
205,Julio Jones,ATL,WR,,11/08/2020,Broncos,W 34 - 27,,,,,,,,,,,,,,,5,54,10.8,21,1,,
177,Justice Hill,BAL,RB,,11/08/2020,@Colts,W 24 - 10,,,,,,,,,,,,,,,,,,,,,
180,Justin Herbert,LAC,QB,,11/08/2020,Raiders,L 26 - 31,28,42,326,7.8,2,0,2,14,105.9,5,24,4.8,,0,,,,,,1,0
227,Justin Jackson,,RB,,11/08/2020,Raiders,L 26 - 31,,,,,,,,,,,,,,,,,,,,,
222,Justin Jefferson,MIN,WR,,11/08/2020,Lions,W 34 - 20,,,,,,,,,,,,,,,3,64,21.3,35,0,,
433,Justin Watson,TB,WR,,11/09/2020,Saints,L 3 - 38,,,,,,,,,,,,,,,,,,,,,
196,K.J. Hamler,DEN,WR,,11/08/2020,@Falcons,L 27 - 34,,,,,,,,,,1,15,15,15,0,6,75,12.5,36,0,,
175,K.J. Hill,LAC,WR,,11/08/2020,Raiders,L 26 - 31,,,,,,,,,,,,,,,,,,,,1,1
294,K.J. Osborn,MIN,WR,,11/08/2020,Lions,W 34 - 20,,,,,,,,,,,,,,,,,,,,,
369,Kaden Smith,,TE,,11/08/2020,@Football Team,W 23 - 20,,,,,,,,,,,,,,,1,8,8,8,0,,
54,Kalen Ballage,LAC,RB,,11/08/2020,Raiders,L 26 - 31,,,,,,,,,,15,69,4.6,14,1,2,15,7.5,11,0,,
342,Kalif Raymond,TEN,WR,,11/08/2020,Bears,W 24 - 17,,,,,,,,,,,,,,,,,,,,,
411,Ke'Shawn Vaughn,TB,RB,,11/09/2020,Saints,L 3 - 38,,,,,,,,,,,,,,,,,,,,,
218,KeeSean Johnson,ARI,WR,,11/08/2020,Dolphins,L 31 - 34,,,,,,,,,,,,,,,,,,,,,
71,Keelan Cole,JAX,WR,,11/08/2020,Texans,L 25 - 27,,,,,,,,,,,,,,,1,6,6,6,0,,
7,Keenan Allen,LAC,WR,,11/08/2020,Raiders,L 26 - 31,,,,,,,,,,,,,,,9,103,11.4,27,1,,
58,Keke Coutee,HOU,WR,,11/08/2020,@Jaguars,W 27 - 25,,,,,,,,,,,,,,,,,,,,,
144,Kenny Golladay,DET,WR,,11/08/2020,@Vikings,L 20 - 34,,,,,,,,,,,,,,,,,,,,,
349,Kenny Stills,,WR,,11/08/2020,@Jaguars,W 27 - 25,,,,,,,,,,,,,,,,,,,,,
87,Kenyan Drake,ARI,RB,,11/08/2020,Dolphins,L 31 - 34,,,,,,,,,,,,,,,,,,,,,
213,Kerryon Johnson,DET,RB,,11/08/2020,@Vikings,L 20 - 34,,,,,,,,,,4,29,7.3,14,0,3,36,12,13,0,,
430,Kevin White,,WR,,11/06/2020,Packers,L 17 - 34,,,,,,,,,,,,,,,,,,,,,
59,Kirk Cousins,MIN,QB,,11/08/2020,Lions,W 34 - 20,13,20,220,11,3,0,1,8,141.7,,,,,,,,,,,,
268,Kirk Merritt,,WR,,11/08/2020,@Cardinals,W 34 - 31,,,,,,,,,,,,,,,,,,,,,
426,Kristian Wilkerson,,WR,,11/10/2020,@Jets,W 30 - 27,,,,,,,,,,,,,,,,,,,,,
6,Kyle Allen,,QB,,11/08/2020,Giants,L 20 - 23,5,7,62,8.9,0,0,0,0,98.5,,,,,,,,,,,,
326,Kyle Rudolph,MIN,TE,,11/08/2020,Lions,W 34 - 20,,,,,,,,,,,,,,,3,40,13.3,22,0,,
249,Kyler Murray,ARI,QB,,11/08/2020,Dolphins,L 31 - 34,21,26,283,10.9,3,0,1,19,150.5,11,106,9.6,,1,,,,,,1,1
313,La'Mical Perine,,RB,,11/10/2020,Patriots,L 27 - 30,,,,,,,,,,6,19,3.2,7,0,2,19,9.5,11,0,,
226,Lamar Jackson,,QB,,11/08/2020,@Colts,W 24 - 10,19,23,170,7.4,0,0,2,14,97.5,13,58,4.5,,1,,,,,,,
128,Larry Fitzgerald,,WR,,11/08/2020,Dolphins,L 31 - 34,,,,,,,,,,,,,,,4,54,13.5,17,0,,
248,Latavius Murray,NO,RB,,11/09/2020,@Buccaneers,W 38 - 3,,,,,,,,,,10,39,3.9,17,0,2,3,1.5,2,0,,
379,Laviska Shenault Jr.,JAX,WR,,11/08/2020,Texans,L 25 - 27,,,,,,,,,,,,,,,1,-1,-1,-1,0,,
46,Le'Veon Bell,KC,RB,,11/08/2020,Panthers,W 33 - 31,,,,,,,,,,4,8,2,4,0,1,-5,-5,-5,0,,
278,LeSean McCoy,TB,RB,,11/09/2020,Saints,L 3 - 38,,,,,,,,,,,,,,,,,,,,,
362,Lee Smith,BUF,TE,,11/08/2020,Seahawks,W 44 - 34,,,,,,,,,,,,,,,,,,,,,
120,Leonard Fournette,TB,RB,,11/09/2020,Saints,L 3 - 38,,,,,,,,,,1,0,0,0,0,6,41,6.8,20,0,,
394,Levine Toilolo,NYG,TE,,11/08/2020,@Football Team,W 23 - 20,,,,,,,,,,,,,,,1,0,0,0,0,,
400,Logan Thomas,WSH,TE,,11/08/2020,Giants,L 20 - 23,,,,,,,,,,,,,,,3,28,9.3,14,0,,
415,Logan Woodside,TEN,QB,,11/08/2020,Bears,W 24 - 17,,,,,,,,,,,,,,,,,,,,,
347,Luke Stocker,ATL,TE,,11/08/2020,Broncos,W 34 - 27,,,,,,,,,,,,,,,1,12,12,12,0,,
169,Mack Hollins,MIA,WR,,11/08/2020,@Cardinals,W 34 - 31,,,,,,,,,,,,,,,1,11,11,11,1,,
311,Malcolm Perry,MIA,RB,,11/08/2020,@Cardinals,W 34 - 31,,,,,,,,,,,,,,,0,0,,,0,,
405,Malik Taylor,GB,WR,,11/06/2020,@49ers,W 34 - 17,,,,,,,,,,1,9,9,9,0,,,,,,,
388,Malik Turner,DAL,WR,,11/08/2020,Steelers,L 19 - 24,,,,,,,,,,,,,,,,,,,,,
244,Marcedes Lewis,GB,TE,,11/06/2020,@49ers,W 34 - 17,,,,,,,,,,,,,,,1,1,1,1,1,,
212,Marcus Johnson,IND,WR,,11/08/2020,Ravens,L 10 - 24,,,,,,,,,,,,,,,2,14,7,10,0,,
284,Marcus Mariota,LV,QB,,11/08/2020,@Chargers,W 31 - 26,,,,,,,,,,,,,,,,,,,,,
2,Mark Andrews,BAL,TE,,11/08/2020,@Colts,W 24 - 10,,,,,,,,,,,,,,,3,22,7.3,13,0,,
202,Mark Ingram,,RB,,11/08/2020,@Colts,W 24 - 10,,,,,,,,,,,,,,,,,,,,,
265,Marken Michel,,WR,,11/08/2020,@Chiefs,L 31 - 33,,,,,,,,,,,,,,,,,,,,,
83,Marquez Callaway,NO,WR,,11/09/2020,@Buccaneers,W 38 - 3,,,,,,,,,,,,,,,2,11,5.5,6,0,,
413,Marquez Valdes-Scantling,GB,WR,,11/06/2020,@49ers,W 34 - 17,,,,,,,,,,,,,,,2,53,26.5,52,2,,
26,Marquise Brown,BAL,WR,,11/08/2020,@Colts,W 24 - 10,,,,,,,,,,,,,,,3,38,12.7,20,0,,
198,Marvin Hall,DET,WR,,11/08/2020,@Vikings,L 20 - 34,,,,,,,,,,,,,,,3,28,9.3,14,0,,
206,Marvin Jones,DET,WR,,11/08/2020,@Vikings,L 20 - 34,,,,,,,,,,,,,,,3,43,14.3,16,1,,
327,Mason Rudolph,PIT,QB,,11/08/2020,@Cowboys,W 24 - 19,2,3,3,1,0,0,0,0,70.1,,,,,,,,,,,,
52,Matt Barkley,BUF,QB,,11/08/2020,Seahawks,W 44 - 34,,,,,,,,,,,,,,,,,,,,,
31,Matt Breida,MIA,RB,,11/08/2020,@Cardinals,W 34 - 31,,,,,,,,,,,,,,,,,,,,,
323,Matt Ryan,ATL,QB,,11/08/2020,Broncos,W 34 - 27,25,35,284,8.1,3,1,2,13,112.1,3,10,3.3,,0,,,,,,,
384,Matt Schaub,ATL,QB,,11/08/2020,Broncos,W 34 - 27,,,,,,,,,,,,,,,,,,,,,
371,Matthew Slater,NE,WR,,11/10/2020,@Jets,W 30 - 27,,,,,,,,,,,,,,,,,,,,,
353,Matthew Stafford,DET,QB,,11/08/2020,@Vikings,L 20 - 34,23,32,211,6.6,1,2,2,13,73.8,,,,,,,,,,,,
422,Maxx Williams,ARI,TE,,11/08/2020,Dolphins,L 31 - 34,,,,,,,,,,,,,,,1,4,4,4,1,,
195,Mecole Hardman,KC,WR,,11/08/2020,Panthers,W 33 - 31,,,,,,,,,,,,,,,3,48,16,32,0,,
143,Melvin Gordon,DEN,RB,,11/08/2020,@Falcons,L 27 - 34,,,,,,,,,,6,18,3,9,0,1,9,9,9,0,,
18,Michael Burton,NO,RB,,11/09/2020,@Buccaneers,W 38 - 3,,,,,,,,,,1,1,1,1,0,1,12,12,12,0,,
153,Michael Gallup,DAL,WR,,11/08/2020,Steelers,L 19 - 24,,,,,,,,,,,,,,,3,36,12,20,0,,
307,Michael Pittman,IND,WR,,11/08/2020,Ravens,L 10 - 24,,,,,,,,,,,,,,,4,56,14,18,0,,
399,Michael Thomas,NO,WR,,11/09/2020,@Buccaneers,W 38 - 3,,,,,,,,,,,,,,,5,51,10.2,20,0,,
39,Mike Boone,MIN,RB,,11/08/2020,Lions,W 34 - 20,,,,,,,,,,,,,,,,,,,,,
97,Mike Davis,CAR,RB,,11/08/2020,@Chiefs,L 31 - 33,,,,,,,,,,1,3,3,3,0,5,34,6.8,12,0,,
104,Mike Evans,TB,WR,,11/09/2020,Saints,L 3 - 38,,,,,,,,,,,,,,,4,64,16,22,0,,
151,Mike Gesicki,MIA,TE,,11/08/2020,@Cardinals,W 34 - 31,,,,,,,,,,,,,,,3,42,14,19,0,,
146,Mike Glennon,JAX,QB,,11/08/2020,Texans,L 25 - 27,,,,,,,,,,,,,,,,,,,,,
429,Mike White,,QB,,11/10/2020,Patriots,L 27 - 30,,,,,,,,,,,,,,,,,,,,,
428,Mike Williams,LAC,WR,,11/08/2020,Raiders,L 26 - 31,,,,,,,,,,,,,,,5,81,16.2,23,0,,
38,Miles Boykin,BAL,WR,,11/08/2020,@Colts,W 24 - 10,,,,,,,,,,,,,,,1,11,11,11,0,,
389,Mitchell Trubisky,CHI,QB,,11/08/2020,@Titans,L 17 - 24,,,,,,,,,,,,,,,,,,,,,
9,Mo Alie-Cox,IND,TE,,11/08/2020,Ravens,L 10 - 24,,,,,,,,,,,,,,,3,43,14.3,21,0,,
301,MyCole Pruitt,TEN,TE,,11/08/2020,Bears,W 24 - 17,,,,,,,,,,,,,,,,,,,,,
189,N'Keal Harry,NE,WR,,11/10/2020,@Jets,W 30 - 27,,,,,,,,,,,,,,,,,,,,,
310,Nathan Peterman,LV,QB,,11/08/2020,@Chargers,W 31 - 26,,,,,,,,,,,,,,,,,,,,,
13,Nelson Agholor,LV,WR,,11/08/2020,@Chargers,W 31 - 26,,,,,,,,,,,,,,,2,55,27.5,45,1,,
37,Nick Boyle,,TE,,11/08/2020,@Colts,W 24 - 10,,,,,,,,,,,,,,,4,46,11.5,21,0,,
125,Nick Foles,CHI,QB,,11/08/2020,@Titans,L 17 - 24,36,52,335,6.4,2,0,3,16,99.4,2,2,1,,0,,,,,,,
235,Nick Keizer,KC,TE,,11/08/2020,Panthers,W 33 - 31,,,,,,,,,,,,,,,,,,,,,
250,Nick Mullens,SF,QB,,11/06/2020,Packers,L 17 - 34,22,35,291,8.3,1,1,1,9,86.7,1,0,0,,0,,,,,,1,1
412,Nick Vannett,DEN,TE,,11/08/2020,@Falcons,L 27 - 34,,,,,,,,,,,,,,,1,11,11,11,0,,
432,Nick Westbrook,TEN,WR,,11/08/2020,Bears,W 24 - 17,,,,,,,,,,,,,,,,,,,,,
23,Noah Brown,DAL,WR,,11/08/2020,Steelers,L 19 - 24,,,,,,,,,,,,,,,,,,,,,
131,Noah Fant,DEN,TE,,11/08/2020,@Falcons,L 27 - 34,,,,,,,,,,,,,,,3,45,15,32,0,,
395,Noah Togiai,IND,TE,,11/08/2020,Ravens,L 10 - 24,,,,,,,,,,,,,,,,,,,,,
171,Nyheim Hines,IND,RB,,11/08/2020,Ravens,L 10 - 24,,,,,,,,,,2,18,9,14,0,2,20,10,17,0,,
445,Olamide Zaccheaus,ATL,WR,,11/08/2020,Broncos,W 34 - 27,,,,,,,,,,,,,,,4,103,25.8,51,1,,
441,P.J. Walker,CAR,QB,,11/08/2020,@Chiefs,L 31 - 33,,,,,,,,,,,,,,,,,,,,,
247,Patrick Laird,MIA,RB,,11/08/2020,@Cardinals,W 34 - 31,,,,,,,,,,1,-1,-1,-1,0,1,17,17,17,0,,
287,Patrick Mahomes,KC,QB,,11/08/2020,Panthers,W 33 - 31,30,45,372,8.3,4,0,2,11,121.7,1,6,6,,0,,,,,,,
188,Penny Hart,SEA,WR,,11/08/2020,@Bills,L 34 - 44,,,,,,,,,,,,,,,,,,,,,
53,Peyton Barber,WSH,RB,,11/08/2020,Giants,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
22,Pharaoh Brown,HOU,TE,,11/08/2020,@Jaguars,W 27 - 25,,,,,,,,,,,,,,,0,0,,,0,,
61,Pharoh Cooper,CAR,WR,,11/08/2020,@Chiefs,L 31 - 33,,,,,,,,,,,,,,,,,,,,,
334,Philip Rivers,IND,QB,,11/08/2020,Ravens,L 10 - 24,25,43,227,5.3,0,1,0,0,62.8,,,,,,,,,,,,
243,Phillip Lindsay,DEN,RB,,11/08/2020,@Falcons,L 27 - 34,,,,,,,,,,8,23,2.9,6,0,0,0,,,0,,
421,Preston Williams,,WR,,11/08/2020,@Cardinals,W 34 - 31,,,,,,,,,,,,,,,4,60,15,35,1,,
298,Qadree Ollison,ATL,RB,,11/08/2020,Broncos,W 34 - 27,,,,,,,,,,,,,,,,,,,,,
77,Quintez Cephus,DET,WR,,11/08/2020,@Vikings,L 20 - 34,,,,,,,,,,,,,,,2,31,15.5,20,0,,
72,Randall Cobb,,WR,,11/08/2020,@Jaguars,W 27 - 25,,,,,,,,,,,,,,,3,21,7,11,0,,
280,Ray-Ray McCloud,PIT,WR,,11/08/2020,@Cowboys,W 24 - 19,,,,,,,,,,,,,,,2,16,8,8,0,,
147,Reggie Gilliam,BUF,TE,,11/08/2020,Seahawks,W 44 - 34,,,,,,,,,,,,,,,,,,,,,
19,Rex Burkhead,,RB,,11/10/2020,@Jets,W 30 - 27,,,,,,,,,,12,56,4.7,10,1,3,11,3.7,5,0,,
223,Richie James,SF,WR,,11/06/2020,Packers,L 17 - 34,,,,,,,,,,,,,,,9,184,20.4,47,1,,
382,Ricky Seals-Jones,KC,TE,,11/08/2020,Panthers,W 33 - 31,,,,,,,,,,,,,,,,,,,,,
89,Rico Dowdle,DAL,RB,,11/08/2020,Steelers,L 19 - 24,,,,,,,,,,,,,,,,,,,,,
335,Riley Ridley,CHI,WR,,11/08/2020,@Titans,L 17 - 24,,,,,,,,,,,,,,,2,23,11.5,18,0,,
57,River Cracraft,SF,WR,,11/06/2020,Packers,L 17 - 34,,,,,,,,,,,,,,,2,13,6.5,8,0,,
134,Rob Gronkowski,TB,TE,,11/09/2020,Saints,L 3 - 38,,,,,,,,,,,,,,,1,2,2,2,0,,
4,Robby Anderson,CAR,WR,,11/08/2020,@Chiefs,L 31 - 33,,,,,,,,,,,,,,,9,63,7,22,0,,
122,Robert Foster,WSH,WR,,11/08/2020,Giants,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
137,Robert Griffin III,BAL,QB,,11/08/2020,@Colts,W 24 - 10,,,,,,,,,,,,,,,,,,,,,
392,Robert Tonyan,GB,TE,,11/06/2020,@49ers,W 34 - 17,,,,,,,,,,,,,,,1,5,5,5,0,,
204,Ronald Jones,TB,RB,,11/09/2020,Saints,L 3 - 38,,,,,,,,,,3,9,3,7,0,3,9,3,5,0,,
84,Ross Dwelley,SF,TE,,11/06/2020,Packers,L 17 - 34,,,,,,,,,,,,,,,3,52,17.3,36,0,,
390,Ross Travis,NYJ,TE,,11/10/2020,Patriots,L 27 - 30,,,,,,,,,,,,,,,,,,,,,
118,Royce Freeman,DEN,RB,,11/08/2020,@Falcons,L 27 - 34,,,,,,,,,,,,,,,,,,,,,
155,Russell Gage,ATL,WR,,11/08/2020,Broncos,W 34 - 27,,,,,,,,,,,,,,,2,11,5.5,8,0,,
419,Russell Wilson,SEA,QB,,11/08/2020,@Bills,L 34 - 44,28,41,390,9.5,2,2,5,28,94.6,2,5,2.5,,1,,,,,,2,2
127,Ryan Fitzpatrick,MIA,QB,,11/08/2020,@Cardinals,W 34 - 31,,,,,,,,,,,,,,,,,,,,,
135,Ryan Griffin,TB,QB,,11/09/2020,Saints,L 3 - 38,,,,,,,,,,,,,,,,,,,,,
136,Ryan Griffin,NYJ,TE,,11/10/2020,Patriots,L 27 - 30,,,,,,,,,,,,,,,2,28,14,23,0,,
199,Ryan Izzo,NE,TE,,11/10/2020,@Jets,W 30 - 27,,,,,,,,,,,,,,,,,,,,,
291,Ryan Nall,CHI,RB,,11/08/2020,@Titans,L 17 - 24,,,,,,,,,,,,,,,4,35,8.8,16,1,,
409,Ryan Tannehill,TEN,QB,,11/08/2020,Bears,W 24 - 17,10,21,158,7.5,2,0,3,22,104.9,3,3,1,,0,,,,,,,
11,Salvon Ahmed,MIA,RB,,11/08/2020,@Cardinals,W 34 - 31,,,,,,,,,,7,38,5.4,19,0,,,,,,,
100,Sam Darnold,NYJ,QB,,11/10/2020,Patriots,L 27 - 30,,,,,,,,,,,,,,,,,,,,,
435,Sammy Watkins,KC,WR,,11/08/2020,Panthers,W 33 - 31,,,,,,,,,,,,,,,,,,,,,
262,Scott Miller,TB,WR,,11/09/2020,Saints,L 3 - 38,,,,,,,,,,,,,,,1,10,10,10,0,,
285,Sean Mannion,MIN,QB,,11/08/2020,Lions,W 34 - 20,,,,,,,,,,,,,,,,,,,,,
274,Sean McKeon,DAL,TE,,11/08/2020,Steelers,L 19 - 24,,,,,,,,,,,,,,,,,,,,,
297,Sewo Olonilua,,RB,,11/08/2020,Steelers,L 19 - 24,,,,,,,,,,,,,,,,,,,,,
94,Stefon Diggs,BUF,WR,,11/08/2020,Seahawks,W 44 - 34,,,,,,,,,,,,,,,9,118,13.1,25,0,,
3,Stephen Anderson,LAC,TE,,11/08/2020,Raiders,L 26 - 31,,,,,,,,,,,,,,,,,,,,,
378,Sterling Shepard,NYG,WR,,11/08/2020,@Football Team,W 23 - 20,,,,,,,,,,1,18,18,18,0,6,39,6.5,21,0,,
373,Steven Sims,WSH,WR,,11/08/2020,Giants,L 20 - 23,,,,,,,,,,,,,,,1,4,4,4,0,,
170,T.J. Hockenson,DET,TE,,11/08/2020,@Vikings,L 20 - 34,,,,,,,,,,,,,,,5,39,7.8,11,1,,
442,T.J. Yeldon,BUF,RB,,11/08/2020,Seahawks,W 44 - 34,,,,,,,,,,,,,,,,,,,,,
172,T.Y. Hilton,IND,WR,,11/08/2020,Ravens,L 10 - 24,,,,,,,,,,,,,,,,,,,,,
203,Taiwan Jones,BUF,RB,,11/08/2020,Seahawks,W 44 - 34,,,,,,,,,,,,,,,,,,,,,
380,Tajae Sharpe,MIN,WR,,11/08/2020,Lions,W 34 - 20,,,,,,,,,,,,,,,,,,,,,
161,Tanner Hudson,TB,TE,,11/09/2020,Saints,L 3 - 38,,,,,,,,,,,,,,,,,,,,,
174,Taysom Hill,NO,QB,,11/09/2020,@Buccaneers,W 38 - 3,2,2,48,24,0,0,0,0,118.8,7,54,7.7,,0,,,,,,,
30,Teddy Bridgewater,CAR,QB,,11/08/2020,@Chiefs,L 31 - 33,36,49,310,6.3,2,0,2,7,103.3,2,19,9.5,,1,,,,,,,
184,Temarrick Hemingway,WSH,TE,,11/08/2020,Giants,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
271,Terry McLaurin,WSH,WR,,11/08/2020,Giants,L 20 - 23,,,,,,,,,,,,,,,7,115,16.4,68,1,,
70,Tevin Coleman,SF,RB,,11/06/2020,Packers,L 17 - 34,,,,,,,,,,,,,,,,,,,,,
337,Theo Riddick,,RB,,11/08/2020,@Chargers,W 31 - 26,,,,,,,,,,,,,,,,,,,,,
36,Tim Boyle,GB,QB,,11/06/2020,@49ers,W 34 - 17,,,,,,,,,,1,-1,-1,,0,,,,,,,
316,Tim Patrick,DEN,WR,,11/08/2020,@Falcons,L 27 - 34,,,,,,,,,,,,,,,4,29,7.3,9,1,,
133,Todd Gurley,ATL,RB,,11/08/2020,Broncos,W 34 - 27,,,,,,,,,,19,53,2.8,13,1,2,2,1,6,0,,
35,Tom Brady,TB,QB,,11/09/2020,Saints,L 3 - 38,22,38,209,5.5,0,3,3,23,40.4,,,,,,,,,,,,
21,Tony Brown,,WR,,11/08/2020,Giants,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
306,Tony Pollard,DAL,RB,,11/08/2020,Steelers,L 19 - 24,,,,,,,,,,9,57,6.3,20,0,1,1,1,1,0,,
269,Trace McSorley,,QB,,11/08/2020,@Colts,W 24 - 10,,,,,,,,,,,,,,,,,,,,,
166,Travis Homer,SEA,RB,,11/08/2020,@Bills,L 34 - 44,,,,,,,,,,6,16,2.7,11,0,3,64,21.3,50,0,,
234,Travis Kelce,KC,TE,,11/08/2020,Panthers,W 33 - 31,,,,,,,,,,,,,,,10,159,15.9,44,0,,
361,Tre'Quan Smith,NO,WR,,11/09/2020,@Buccaneers,W 38 - 3,,,,,,,,,,,,,,,1,14,14,14,1,,
376,Trent Sherfield,,WR,,11/08/2020,Dolphins,L 31 - 34,,,,,,,,,,,,,,,,,,,,,
404,Trent Taylor,SF,WR,,11/06/2020,Packers,L 17 - 34,,,,,,,,,,,,,,,1,9,9,9,0,,
82,Trenton Cannon,CAR,RB,,11/08/2020,@Chiefs,L 31 - 33,,,,,,,,,,,,,,,,,,,,,
17,Trey Burton,IND,TE,,11/08/2020,Ravens,L 10 - 24,,,,,,,,,,,,,,,1,6,6,6,0,,
305,Troymaine Pope,LAC,RB,,11/08/2020,Raiders,L 26 - 31,,,,,,,,,,,,,,,,,,,,,
410,Tua Tagovailoa,MIA,QB,,11/08/2020,@Cardinals,W 34 - 31,20,28,248,8.9,2,0,3,27,122.3,7,35,5,,0,,,,,,,
217,Ty Johnson,NYJ,RB,,11/10/2020,Patriots,L 27 - 30,,,,,,,,,,,,,,,,,,,,,
258,Ty Montgomery,NO,RB,,11/09/2020,@Buccaneers,W 38 - 3,,,,,,,,,,,,,,,,,,,,,
