,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
309,JD McKissic,WSH,RB,,12/13/2020,@49ers,W 23 - 15,,,,,,,,,,11,68,6.2,17,0,2,18,9,13,0,,
4,JJ Arcega-Whiteside,PHI,WR,,12/13/2020,Saints,W 24 - 21,,,,,,,,,,,,,,,,,,,,,
461,JJ Taylor,NE,RB,,12/11/2020,@Rams,L 3 - 24,,,,,,,,,,,,,,,,,,,,,
104,JK Dobbins,BAL,RB,,12/15/2020,@Browns,W 47 - 42,,,,,,,,,,13,53,4.1,13,1,,,,,,1,0
188,JP Holtz,CHI,TE,,12/13/2020,Texans,W 36 - 7,,,,,,,,,,,,,,,,,,,,,
38,Ja'Marcus Bradley,,WR,,12/15/2020,Ravens,L 42 - 47,,,,,,,,,,,,,,,,,,,,,
395,Jace Sternberger,GB,TE,,12/13/2020,@Lions,W 31 - 24,,,,,,,,,,,,,,,,,,,,,
101,Jack Doyle,IND,TE,,12/13/2020,@Raiders,W 44 - 27,,,,,,,,,,,,,,,3,44,14.7,28,0,,
133,Jacob Eason,IND,QB,,12/13/2020,@Raiders,W 44 - 27,,,,,,,,,,,,,,,,,,,,,
189,Jacob Hollister,SEA,TE,,12/13/2020,Jets,W 40 - 3,,,,,,,,,,,,,,,1,20,20,20,0,,
34,Jacoby Brissett,IND,QB,,12/13/2020,@Raiders,W 44 - 27,,,,,,,,,,2,-2,-1,,0,,,,,,,
159,Jaeden Graham,ATL,TE,,12/13/2020,@Chargers,L 17 - 20,,,,,,,,,,,,,,,1,7,7,7,0,,
136,Jake Fromm,BUF,QB,,12/14/2020,Steelers,W 26 - 15,,,,,,,,,,,,,,,,,,,,,
257,Jake Kumerow,,WR,,12/14/2020,@Bills,L 15 - 26,,,,,,,,,,,,,,,,,,,,,
269,Jake Luton,JAX,QB,,12/13/2020,Titans,L 10 - 31,,,,,,,,,,,,,,,,,,,,,
157,Jakeem Grant,MIA,WR,,12/13/2020,Chiefs,L 27 - 33,,,,,,,,,,,,,,,3,32,10.7,18,0,,
304,Jakobi Meyers,NE,WR,,12/11/2020,@Rams,L 3 - 24,,,,,,,,,,,,,,,4,47,11.8,31,0,,
428,Jaleel Scott,,WR,,12/13/2020,@Seahawks,L 3 - 40,,,,,,,,,,,,,,,1,16,16,16,0,,
149,Jalen Guyton,LAC,WR,,12/13/2020,Falcons,W 20 - 17,,,,,,,,,,,,,,,1,8,8,8,0,,
176,Jalen Hurts,PHI,QB,,12/13/2020,Saints,W 24 - 21,17,30,167,5.6,1,0,0,0,83.6,18,106,5.9,,0,,,,,,1,1
384,Jalen Reagor,PHI,WR,,12/13/2020,Saints,W 24 - 21,,,,,,,,,,1,19,19,19,0,2,46,23,39,0,,
379,Jalen Richard,LV,RB,,12/13/2020,Colts,L 27 - 44,,,,,,,,,,2,10,5,6,0,4,31,7.8,11,0,,
483,Jamaal Williams,GB,RB,,12/13/2020,@Lions,W 31 - 24,,,,,,,,,,10,38,3.8,9,0,,,,,,,
17,Jamal Agnew,DET,WR,,12/13/2020,Packers,L 24 - 31,,,,,,,,,,1,11,11,11,0,1,4,4,4,0,,
474,Jameis Winston,NO,QB,,12/13/2020,@Eagles,L 21 - 24,,,,,,,,,,,,,,,,,,,,,
76,James Conner,PIT,RB,,12/14/2020,@Bills,L 15 - 26,,,,,,,,,,10,18,1.8,5,0,,,,,,1,0
291,James Morgan,NYJ,QB,,12/13/2020,@Seahawks,L 3 - 40,,,,,,,,,,,,,,,,,,,,,
333,James O'Shaughnessy,JAX,TE,,12/13/2020,Titans,L 10 - 31,,,,,,,,,,,,,,,2,14,7,10,0,,
340,James Proche,BAL,WR,,12/15/2020,@Browns,W 47 - 42,,,,,,,,,,,,,,,,,,,,,
371,James Robinson,JAX,RB,,12/13/2020,Titans,L 10 - 31,,,,,,,,,,12,67,5.6,47,0,4,16,4,9,0,,
497,James Washington,PIT,WR,,12/14/2020,@Bills,L 15 - 26,,,,,,,,,,,,,,,3,29,9.7,19,1,,
488,James White,NE,RB,,12/11/2020,@Rams,L 3 - 24,,,,,,,,,,3,16,5.3,9,0,1,2,2,2,0,,
65,Jamison Crowder,NYJ,WR,,12/13/2020,@Seahawks,L 3 - 40,,,,,,,,,,,,,,,2,7,3.5,4,0,,
74,Jared Cook,NO,TE,,12/13/2020,@Eagles,L 21 - 24,,,,,,,,,,,,,,,3,37,12.3,20,1,,
163,Jared Goff,LAR,QB,,12/11/2020,Patriots,W 24 - 3,16,25,137,5.5,1,1,1,5,74.9,4,11,2.8,,1,,,,,,,
394,Jarrett Stidham,NE,QB,,12/11/2020,@Rams,L 3 - 24,5,7,27,3.9,0,0,2,12,77.7,1,3,3,,0,,,,,,,
279,Jarvis Landry,CLE,WR,,12/15/2020,Ravens,L 42 - 47,,,,,,,,,,,,,,,6,52,8.7,12,0,2,0
178,Jason Huntley,PHI,RB,,12/13/2020,Saints,W 24 - 21,,,,,,,,,,,,,,,,,,,,,
473,Jason Witten,LV,TE,,12/13/2020,Colts,L 27 - 44,,,,,,,,,,,,,,,,,,,,,
277,Javon Leake,,RB,,12/13/2020,@49ers,W 23 - 15,,,,,,,,,,,,,,,,,,,,,
476,Javon Wims,CHI,WR,,12/13/2020,Texans,W 36 - 7,,,,,,,,,,1,2,2,2,0,,,,,,,
437,Jaylen Samuels,PIT,RB,,12/14/2020,@Bills,L 15 - 26,,,,,,,,,,4,15,3.8,6,0,3,18,6,8,0,,
64,Jeff Badet,,WR,,12/13/2020,@49ers,W 23 - 15,,,,,,,,,,,,,,,,,,,,,
409,Jeff Smith,NYJ,WR,,12/13/2020,@Seahawks,L 3 - 40,,,,,,,,,,,,,,,1,14,14,14,0,,
479,Jeff Wilson,SF,RB,,12/13/2020,Football Team,L 15 - 23,,,,,,,,,,11,31,2.8,11,1,1,13,13,13,0,1,1
307,Jeremy McNichols,TEN,RB,,12/13/2020,@Jaguars,W 31 - 10,,,,,,,,,,11,9,0.8,6,0,1,0,0,0,0,,
398,Jeremy Sprinkle,WSH,TE,,12/13/2020,@49ers,W 23 - 15,,,,,,,,,,,,,,,0,0,,,0,,
310,Jerick McKinnon,SF,RB,,12/13/2020,Football Team,L 15 - 23,,,,,,,,,,,,,,,,,,,,,
246,Jerry Jeudy,DEN,WR,,12/13/2020,@Panthers,W 32 - 27,,,,,,,,,,,,,,,2,42,21,31,0,,
251,Jesse James,DET,TE,,12/13/2020,Packers,L 24 - 31,,,,,,,,,,,,,,,,,,,,,
158,Jimmy Graham,CHI,TE,,12/13/2020,Texans,W 36 - 7,,,,,,,,,,,,,,,4,23,5.8,12,1,,
142,Joe Flacco,NYJ,QB,,12/13/2020,@Seahawks,L 3 - 40,,,,,,,,,,,,,,,,,,,,,
383,Joe Reed,LAC,WR,,12/13/2020,Falcons,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
201,John Hightower,PHI,WR,,12/13/2020,Saints,W 24 - 21,,,,,,,,,,,,,,,,,,,,,
471,John Wolford,LAR,QB,,12/11/2020,Patriots,W 24 - 3,,,,,,,,,,,,,,,,,,,,,
285,Johnny Mundt,LAR,TE,,12/11/2020,Patriots,W 24 - 3,,,,,,,,,,,,,,,,,,,,,
460,Jonathan Taylor,IND,RB,,12/13/2020,@Raiders,W 44 - 27,,,,,,,,,,20,150,7.5,62,2,2,15,7.5,20,0,,
501,Jonathan Ward,ARI,RB,,12/13/2020,@Giants,W 26 - 7,,,,,,,,,,,,,,,,,,,,,
482,Jonathan Williams,,RB,,12/13/2020,Packers,L 24 - 31,,,,,,,,,,,,,,,,,,,,,
408,Jonnu Smith,TEN,TE,,12/13/2020,@Jaguars,W 31 - 10,,,,,,,,,,1,3,3,3,0,2,20,10,11,0,,
13,Jordan Akins,HOU,TE,,12/13/2020,@Bears,L 7 - 36,,,,,,,,,,,,,,,3,20,6.7,8,0,,
270,Jordan Love,GB,QB,,12/13/2020,@Lions,W 31 - 24,,,,,,,,,,,,,,,,,,,,,
382,Jordan Reed,SF,TE,,12/13/2020,Football Team,L 15 - 23,,,,,,,,,,,,,,,2,13,6.5,8,0,,
454,Jordan Thomas,,TE,,12/11/2020,@Rams,L 3 - 24,,,,,,,,,,,,,,,,,,,,,
486,Jordan Wilkins,IND,RB,,12/13/2020,@Raiders,W 44 - 27,,,,,,,,,,1,3,3,3,0,1,4,4,4,0,,
19,Josh Adams,NYJ,RB,,12/13/2020,@Seahawks,L 3 - 40,,,,,,,,,,6,27,4.5,12,0,2,3,1.5,5,0,,
10,Josh Allen,BUF,QB,,12/14/2020,Steelers,W 26 - 15,24,43,238,5.5,2,1,1,8,77.5,6,28,4.7,,0,,,,,,1,0
198,Josh Hill,NO,TE,,12/13/2020,@Eagles,L 21 - 24,,,,,,,,,,,,,,,1,1,1,1,0,,
252,Josh Jacobs,LV,RB,,12/13/2020,Colts,L 27 - 44,,,,,,,,,,13,49,3.8,18,0,3,25,8.3,14,0,,
318,Josh McCown,HOU,QB,,12/13/2020,@Bears,L 7 - 36,,,,,,,,,,,,,,,,,,,,,
380,Josh Reynolds,LAR,WR,,12/11/2020,Patriots,W 24 - 3,,,,,,,,,,,,,,,1,6,6,6,0,,
103,Joshua Dobbs,PIT,QB,,12/14/2020,@Bills,L 15 - 26,,,,,,,,,,,,,,,,,,,,,
263,Joshua Kelley,LAC,RB,,12/13/2020,Falcons,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
403,JuJu Smith-Schuster,PIT,WR,,12/14/2020,@Bills,L 15 - 26,,,,,,,,,,,,,,,6,55,9.2,20,1,,
229,Julio Jones,ATL,WR,,12/13/2020,@Chargers,L 17 - 20,,,,,,,,,,,,,,,,,,,,,
199,Justice Hill,BAL,RB,,12/15/2020,@Browns,W 47 - 42,,,,,,,,,,1,4,4,4,0,,,,,,,
206,Justin Herbert,LAC,QB,,12/13/2020,Falcons,W 20 - 17,36,44,243,5.5,2,1,1,3,95.4,,,,,,,,,,,,
255,Justin Jackson,LAC,RB,,12/13/2020,Falcons,W 20 - 17,,,,,,,,,,3,9,3,5,0,3,10,3.3,9,0,,
249,Justin Jefferson,MIN,WR,,12/13/2020,@Buccaneers,L 14 - 26,,,,,,,,,,,,,,,4,39,9.8,17,0,,
493,Justin Watson,TB,WR,,12/13/2020,Vikings,W 26 - 14,,,,,,,,,,,,,,,,,,,,,
238,Juwan Johnson,NO,WR,,12/13/2020,@Eagles,L 21 - 24,,,,,,,,,,,,,,,1,11,11,11,0,,
475,Juwann Winfree,,WR,,12/13/2020,@Lions,W 31 - 24,,,,,,,,,,,,,,,,,,,,,
220,KJ Hamler,DEN,WR,,12/13/2020,@Panthers,W 32 - 27,,,,,,,,,,,,,,,2,86,43,49,2,,
197,KJ Hill,LAC,WR,,12/13/2020,Falcons,W 20 - 17,,,,,,,,,,,,,,,1,4,4,4,0,,
334,KJ Osborn,MIN,WR,,12/13/2020,@Buccaneers,L 14 - 26,,,,,,,,,,,,,,,,,,,,,
414,Kaden Smith,NYG,TE,,12/13/2020,Cardinals,L 7 - 26,,,,,,,,,,,,,,,1,6,6,6,0,,
500,Kahale Warring,HOU,TE,,12/13/2020,@Bears,L 7 - 36,,,,,,,,,,,,,,,,,,,,,
63,Kalen Ballage,LAC,RB,,12/13/2020,Falcons,W 20 - 17,,,,,,,,,,7,14,2,5,0,1,6,6,6,0,1,0
385,Kalif Raymond,TEN,WR,,12/13/2020,@Jaguars,W 31 - 10,,,,,,,,,,,,,,,0,0,,,0,,
179,Kareem Hunt,CLE,RB,,12/15/2020,Ravens,L 42 - 47,,,,,,,,,,6,33,5.5,10,1,6,77,12.8,26,1,1,0
465,Ke'Shawn Vaughn,TB,RB,,12/13/2020,Vikings,W 26 - 14,,,,,,,,,,1,-3,-3,-3,0,,,,,,,
243,KeeSean Johnson,ARI,WR,,12/13/2020,@Giants,W 26 - 7,,,,,,,,,,,,,,,1,9,9,9,0,,
80,Keelan Cole,JAX,WR,,12/13/2020,Titans,L 10 - 31,,,,,,,,,,,,,,,7,67,9.6,22,1,,
9,Keenan Allen,LAC,WR,,12/13/2020,Falcons,W 20 - 17,,,,,,,,,,,,,,,9,52,5.8,10,1,,
67,Keke Coutee,HOU,WR,,12/13/2020,@Bears,L 7 - 36,,,,,,,,,,,,,,,3,24,8,11,1,1,1
43,Kendrick Bourne,SF,WR,,12/13/2020,Football Team,L 15 - 23,,,,,,,,,,,,,,,3,42,14,16,0,,
60,Kenjon Barner,TB,RB,,12/13/2020,Vikings,W 26 - 14,,,,,,,,,,,,,,,,,,,,,
162,Kenny Golladay,DET,WR,,12/13/2020,Packers,L 24 - 31,,,,,,,,,,,,,,,,,,,,,
100,Kenyan Drake,ARI,RB,,12/13/2020,@Giants,W 26 - 7,,,,,,,,,,23,80,3.5,36,1,1,10,10,10,0,2,0
237,Kerryon Johnson,DET,RB,,12/13/2020,Packers,L 24 - 31,,,,,,,,,,2,3,1.5,2,1,1,10,10,10,0,,
386,Kevin Rader,,TE,,12/14/2020,@Bills,L 15 - 26,,,,,,,,,,,,,,,,,,,,,
191,KhaDarel Hodge,CLE,WR,,12/15/2020,Ravens,L 42 - 47,,,,,,,,,,,,,,,,,,,,,
68,Kirk Cousins,MIN,QB,,12/13/2020,@Buccaneers,L 14 - 26,24,37,225,6.1,1,0,6,52,90.5,5,41,8.2,,0,,,,,,2,1
366,Kyle Rudolph,MIN,TE,,12/13/2020,@Buccaneers,L 14 - 26,,,,,,,,,,,,,,,,,,,,,
284,Kyler Murray,ARI,QB,,12/13/2020,@Giants,W 26 - 7,24,35,244,7,1,0,1,13,97.8,13,47,3.6,,0,,,,,,1,0
254,Lamar Jackson,BAL,QB,,12/15/2020,@Browns,W 47 - 42,11,17,163,9.6,1,0,4,22,115.6,9,124,13.8,,2,,,,,,,
443,Laquon Treadwell,ATL,WR,,12/13/2020,@Chargers,L 17 - 20,,,,,,,,,,,,,,,1,9,9,9,1,,
144,Larry Fitzgerald,ARI,WR,,12/13/2020,@Giants,W 26 - 7,,,,,,,,,,,,,,,2,10,5,13,0,,
283,Latavius Murray,NO,RB,,12/13/2020,@Eagles,L 21 - 24,,,,,,,,,,4,13,3.3,7,0,1,-6,-6,-6,0,,
424,Laviska Shenault,JAX,WR,,12/13/2020,Titans,L 10 - 31,,,,,,,,,,1,2,2,2,0,6,49,8.2,22,0,,
96,Lawrence Cager,NYJ,WR,,12/13/2020,@Seahawks,L 3 - 40,,,,,,,,,,,,,,,,,,,,,
52,Le'Veon Bell,KC,RB,,12/13/2020,@Dolphins,W 33 - 27,,,,,,,,,,2,21,10.5,13,0,2,14,7,9,0,,
316,LeSean McCoy,TB,RB,,12/13/2020,Vikings,W 26 - 14,,,,,,,,,,4,32,8,14,0,1,3,3,3,0,,
407,Lee Smith,BUF,TE,,12/14/2020,Steelers,W 26 - 15,,,,,,,,,,,,,,,,,,,,,
138,Leonard Fournette,TB,RB,,12/13/2020,Vikings,W 26 - 14,,,,,,,,,,,,,,,,,,,,,
448,Levine Toilolo,NYG,TE,,12/13/2020,Cardinals,L 7 - 26,,,,,,,,,,,,,,,,,,,,,
453,Logan Thomas,WSH,TE,,12/13/2020,@49ers,W 23 - 15,,,,,,,,,,,,,,,6,43,7.2,12,0,,
469,Logan Woodside,TEN,QB,,12/13/2020,@Jaguars,W 31 - 10,,,,,,,,,,1,18,18,,0,,,,,,,
392,Luke Stocker,ATL,TE,,12/13/2020,@Chargers,L 17 - 20,,,,,,,,,,,,,,,,,,,,,
478,Luke Willson,,TE,,12/15/2020,@Browns,W 47 - 42,,,,,,,,,,,,,,,,,,,,,
42,Lynn Bowden,MIA,RB,,12/13/2020,Chiefs,L 27 - 33,,,,,,,,,,1,2,2,2,0,7,82,11.7,22,0,,
190,Mack Hollins,MIA,WR,,12/13/2020,Chiefs,L 27 - 33,,,,,,,,,,,,,,,5,66,13.2,23,0,,
29,Malcolm Brown,LAR,RB,,12/11/2020,Patriots,W 24 - 3,,,,,,,,,,,,,,,0,0,,,0,,
351,Malcolm Perry,MIA,RB,,12/13/2020,Chiefs,L 27 - 33,,,,,,,,,,,,,,,1,5,5,5,0,,
459,Malik Taylor,GB,WR,,12/13/2020,@Lions,W 31 - 24,,,,,,,,,,,,,,,,,,,,,
441,Malik Turner,DAL,WR,,12/13/2020,@Bengals,W 30 - 7,,,,,,,,,,,,,,,,,,,,,
275,Marcedes Lewis,GB,TE,,12/13/2020,@Lions,W 31 - 24,,,,,,,,,,,,,,,1,6,6,6,0,,
58,Marcus Baugh,WSH,TE,,12/13/2020,@49ers,W 23 - 15,,,,,,,,,,,,,,,,,,,,,
236,Marcus Johnson,IND,WR,,12/13/2020,@Raiders,W 44 - 27,,,,,,,,,,,,,,,0,0,,,0,,
262,Marcus Kemp,,WR,,12/13/2020,Chiefs,L 27 - 33,,,,,,,,,,,,,,,,,,,,,
324,Marcus Mariota,LV,QB,,12/13/2020,Colts,L 27 - 44,,,,,,,,,,,,,,,,,,,,,
5,Mark Andrews,BAL,TE,,12/15/2020,@Browns,W 47 - 42,,,,,,,,,,,,,,,5,78,15.6,39,0,,
225,Mark Ingram,BAL,RB,,12/15/2020,@Browns,W 47 - 42,,,,,,,,,,,,,,,,,,,,,
303,Marken Michel,,WR,,12/13/2020,Broncos,L 27 - 32,,,,,,,,,,,,,,,,,,,,,
467,Marquez Valdes-Scantling,GB,WR,,12/13/2020,@Lions,W 31 - 24,,,,,,,,,,,,,,,6,85,14.2,21,1,,
31,Marquise Brown,BAL,WR,,12/15/2020,@Browns,W 47 - 42,,,,,,,,,,,,,,,2,50,25,44,1,,
222,Marvin Hall,CLE,WR,,12/15/2020,Ravens,L 42 - 47,,,,,,,,,,,,,,,,,,,,,
230,Marvin Jones,DET,WR,,12/13/2020,Packers,L 24 - 31,,,,,,,,,,,,,,,4,48,12,23,0,,
367,Mason Rudolph,PIT,QB,,12/14/2020,@Bills,L 15 - 26,,,,,,,,,,,,,,,,,,,,,
431,Mason Schreck,CIN,TE,,12/13/2020,Cowboys,L 7 - 30,,,,,,,,,,,,,,,,,,,,,
61,Matt Barkley,BUF,QB,,12/14/2020,Steelers,W 26 - 15,,,,,,,,,,,,,,,,,,,,,
364,Matt Ryan,ATL,QB,,12/13/2020,@Chargers,L 17 - 20,21,32,224,7,1,3,2,14,57.3,1,3,3,,0,,,,,,,
432,Matt Schaub,ATL,QB,,12/13/2020,@Chargers,L 17 - 20,,,,,,,,,,,,,,,,,,,,,
416,Matthew Slater,NE,WR,,12/11/2020,@Rams,L 3 - 24,,,,,,,,,,,,,,,,,,,,,
397,Matthew Stafford,DET,QB,,12/13/2020,Packers,L 24 - 31,24,34,244,7.2,1,0,4,31,100.6,1,6,6,,0,,,,,,,
481,Maxx Williams,ARI,TE,,12/13/2020,@Giants,W 26 - 7,,,,,,,,,,,,,,,2,17,8.5,9,0,,
218,Mecole Hardman,KC,WR,,12/13/2020,@Dolphins,W 33 - 27,,,,,,,,,,,,,,,3,40,13.3,26,0,1,1
161,Melvin Gordon,DEN,RB,,12/13/2020,@Panthers,W 32 - 27,,,,,,,,,,13,68,5.2,15,0,3,23,7.7,20,0,,
24,Michael Burton,NO,RB,,12/13/2020,@Eagles,L 21 - 24,,,,,,,,,,,,,,,,,,,,,
171,Michael Gallup,DAL,WR,,12/13/2020,@Bengals,W 30 - 7,,,,,,,,,,,,,,,2,23,11.5,12,0,,
344,Michael Pittman,IND,WR,,12/13/2020,@Raiders,W 44 - 27,,,,,,,,,,1,3,3,3,0,2,42,21,23,0,,
452,Michael Thomas,,WR,,12/13/2020,@Eagles,L 21 - 24,,,,,,,,,,,,,,,8,84,10.5,22,0,,
44,Mike Boone,MIN,RB,,12/13/2020,@Buccaneers,L 14 - 26,,,,,,,,,,2,8,4,5,0,1,4,4,4,0,,
111,Mike Davis,CAR,RB,,12/13/2020,Broncos,L 27 - 32,,,,,,,,,,11,51,4.6,10,2,5,42,8.4,20,0,,
120,Mike Evans,TB,WR,,12/13/2020,Vikings,W 26 - 14,,,,,,,,,,,,,,,3,56,18.7,29,0,,
170,Mike Gesicki,MIA,TE,,12/13/2020,Chiefs,L 27 - 33,,,,,,,,,,,,,,,5,65,13,29,2,,
166,Mike Glennon,JAX,QB,,12/13/2020,Titans,L 10 - 31,13,23,85,3.7,0,1,0,0,46.5,,,,,,,,,,,,
451,Mike Thomas,CIN,WR,,12/13/2020,Cowboys,L 7 - 30,,,,,,,,,,,,,,,0,0,,,0,,
487,Mike Williams,LAC,WR,,12/13/2020,Falcons,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
40,Miles Boykin,BAL,WR,,12/15/2020,@Browns,W 47 - 42,,,,,,,,,,,,,,,1,15,15,15,0,,
436,Miles Sanders,PHI,RB,,12/13/2020,Saints,W 24 - 21,,,,,,,,,,14,115,8.2,82,2,4,21,5.3,9,0,,
442,Mitchell Trubisky,CHI,QB,,12/13/2020,Texans,W 36 - 7,24,33,267,8.1,3,0,3,26,126.7,4,23,5.8,,0,,,,,,,
12,Mo Alie-Cox,IND,TE,,12/13/2020,@Raiders,W 44 - 27,,,,,,,,,,,,,,,1,9,9,9,0,,
434,Mohamed Sanu,DET,WR,,12/13/2020,Packers,L 24 - 31,,,,,,,,,,,,,,,2,37,18.5,21,0,,
338,MyCole Pruitt,TEN,TE,,12/13/2020,@Jaguars,W 31 - 10,,,,,,,,,,,,,,,,,,,,,
213,N'Keal Harry,NE,WR,,12/11/2020,@Rams,L 3 - 24,,,,,,,,,,,,,,,3,49,16.3,30,0,,
390,Nate Sudfeld,PHI,QB,,12/13/2020,Saints,W 24 - 21,,,,,,,,,,,,,,,,,,,,,
70,Nathan Cottrell,JAX,RB,,12/13/2020,Titans,L 10 - 31,,,,,,,,,,,,,,,,,,,,,
349,Nathan Peterman,LV,QB,,12/13/2020,Colts,L 27 - 44,,,,,,,,,,,,,,,,,,,,,
18,Nelson Agholor,LV,WR,,12/13/2020,Colts,L 27 - 44,,,,,,,,,,,,,,,5,100,20,36,1,,
84,Nick Chubb,CLE,RB,,12/15/2020,Ravens,L 42 - 47,,,,,,,,,,17,82,4.8,14,2,2,21,10.5,12,0,,
141,Nick Foles,CHI,QB,,12/13/2020,Texans,W 36 - 7,,,,,,,,,,,,,,,,,,,,,
265,Nick Keizer,KC,TE,,12/13/2020,@Dolphins,W 33 - 27,,,,,,,,,,,,,,,,,,,,,
286,Nick Mullens,,QB,,12/13/2020,Football Team,L 15 - 23,25,45,260,5.8,1,1,4,24,70.6,,,,,,,,,,,1,1
466,Nick Vannett,DEN,TE,,12/13/2020,@Panthers,W 32 - 27,,,,,,,,,,,,,,,4,20,5,8,1,,
489,Nick Westbrook,TEN,WR,,12/13/2020,@Jaguars,W 31 - 10,,,,,,,,,,,,,,,0,0,,,0,,
28,Noah Brown,DAL,WR,,12/13/2020,@Bengals,W 30 - 7,,,,,,,,,,,,,,,,,,,,,
148,Noah Fant,DEN,TE,,12/13/2020,@Panthers,W 32 - 27,,,,,,,,,,,,,,,,,,,,,
492,Nsimba Webster,LAR,WR,,12/11/2020,Patriots,W 24 - 3,,,,,,,,,,,,,,,,,,,,,
193,Nyheim Hines,IND,RB,,12/13/2020,@Raiders,W 44 - 27,,,,,,,,,,7,58,8.3,31,0,4,17,4.3,6,0,,
505,PJ Walker,CAR,QB,,12/13/2020,Broncos,L 27 - 32,,,,,,,,,,,,,,,,,,,,,
281,Patrick Laird,MIA,RB,,12/13/2020,Chiefs,L 27 - 33,,,,,,,,,,4,19,4.8,9,0,1,4,4,4,0,,
327,Patrick Mahomes,KC,QB,,12/13/2020,@Dolphins,W 33 - 27,24,34,393,11.6,2,3,3,39,91.9,5,9,1.8,,0,,,,,,1,0
212,Penny Hart,SEA,WR,,12/13/2020,Jets,W 40 - 3,,,,,,,,,,1,19,19,19,0,1,3,3,3,0,,
62,Peyton Barber,WSH,RB,,12/13/2020,@49ers,W 23 - 15,,,,,,,,,,12,37,3.1,9,0,2,1,0.5,2,0,,
27,Pharaoh Brown,HOU,TE,,12/13/2020,@Bears,L 7 - 36,,,,,,,,,,,,,,,,,,,,,
71,Pharoh Cooper,CAR,WR,,12/13/2020,Broncos,L 27 - 32,,,,,,,,,,,,,,,3,52,17.3,32,0,,
375,Philip Rivers,IND,QB,,12/13/2020,@Raiders,W 44 - 27,19,28,244,8.7,2,0,0,0,118.8,,,,,,,,,,,,
273,Phillip Lindsay,,RB,,12/13/2020,@Panthers,W 32 - 27,,,,,,,,,,11,24,2.2,9,0,2,7,3.5,4,0,,
336,Qadree Ollison,ATL,RB,,12/13/2020,@Chargers,L 17 - 20,,,,,,,,,,,,,,,,,,,,,
496,Quez Watkins,PHI,WR,,12/13/2020,Saints,W 24 - 21,,,,,,,,,,,,,,,1,3,3,3,0,,
87,Quintez Cephus,DET,WR,,12/13/2020,Packers,L 24 - 31,,,,,,,,,,,,,,,2,16,8,8,0,,
287,Raheem Mostert,,RB,,12/13/2020,Football Team,L 15 - 23,,,,,,,,,,14,65,4.6,14,0,2,5,2.5,6,0,,
203,Rashard Higgins,CLE,WR,,12/15/2020,Ravens,L 42 - 47,,,,,,,,,,,,,,,6,68,11.3,21,1,3,0
319,Ray-Ray McCloud,PIT,WR,,12/14/2020,@Bills,L 15 - 26,,,,,,,,,,,,,,,,,,,,,
95,Raymond Calais,LAR,RB,,12/11/2020,Patriots,W 24 - 3,,,,,,,,,,,,,,,,,,,,,
167,Reggie Gilliam,BUF,TE,,12/14/2020,Steelers,W 26 - 15,,,,,,,,,,,,,,,,,,,,,
369,Richard Rodgers,PHI,TE,,12/13/2020,Saints,W 24 - 21,,,,,,,,,,,,,,,,,,,,,
250,Richie James,SF,WR,,12/13/2020,Football Team,L 15 - 23,,,,,,,,,,,,,,,3,33,11,16,0,,
427,Ricky Seals-Jones,KC,TE,,12/13/2020,@Dolphins,W 33 - 27,,,,,,,,,,,,,,,,,,,,,
102,Rico Dowdle,DAL,RB,,12/13/2020,@Bengals,W 30 - 7,,,,,,,,,,,,,,,,,,,,,
376,Riley Ridley,CHI,WR,,12/13/2020,Texans,W 36 - 7,,,,,,,,,,,,,,,,,,,,,
66,River Cracraft,SF,WR,,12/13/2020,Football Team,L 15 - 23,,,,,,,,,,,,,,,,,,,,,
151,Rob Gronkowski,TB,TE,,12/13/2020,Vikings,W 26 - 14,,,,,,,,,,,,,,,1,2,2,2,1,,
7,Robby Anderson,CAR,WR,,12/13/2020,Broncos,L 27 - 32,,,,,,,,,,2,13,6.5,11,0,8,84,10.5,23,0,,
139,Robert Foster,WSH,WR,,12/13/2020,@49ers,W 23 - 15,,,,,,,,,,,,,,,0,0,,,0,,
446,Robert Tonyan,GB,TE,,12/13/2020,@Lions,W 31 - 24,,,,,,,,,,,,,,,5,36,7.2,11,1,,
470,Robert Woods,LAR,WR,,12/11/2020,Patriots,W 24 - 3,,,,,,,,,,1,-1,-1,-1,0,5,32,6.4,14,0,,
406,Rodney Smith,CAR,RB,,12/13/2020,Broncos,L 27 - 32,,,,,,,,,,2,10,5,6,0,2,14,7,9,0,,
228,Ronald Jones,,RB,,12/13/2020,Vikings,W 26 - 14,,,,,,,,,,18,80,4.4,16,1,1,4,4,4,0,,
97,Ross Dwelley,SF,TE,,12/13/2020,Football Team,L 15 - 23,,,,,,,,,,,,,,,2,20,10,14,0,,
444,Ross Travis,NYJ,TE,,12/13/2020,@Seahawks,L 3 - 40,,,,,,,,,,,,,,,,,,,,,
137,Royce Freeman,DEN,RB,,12/13/2020,@Panthers,W 32 - 27,,,,,,,,,,,,,,,,,,,,,
