,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
307,Isaiah McKenzie,BUF,WR,,11/29/2020,Chargers,W 27 - 17,,,,,,,,,,1,-1,-1,-1,0,,,,,,,
462,Isaiah Wright,WSH,WR,,11/26/2020,@Cowboys,W 41 - 16,,,,,,,,,,,,,,,,,,,,,
404,Ito Smith,ATL,RB,,11/29/2020,Raiders,W 43 - 6,,,,,,,,,,12,65,5.4,24,1,4,10,2.5,8,0,,
304,JD McKissic,WSH,RB,,11/26/2020,@Cowboys,W 41 - 16,,,,,,,,,,1,6,6,6,0,2,21,10.5,12,0,,
454,JJ Taylor,NE,RB,,11/29/2020,Cardinals,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
188,JP Holtz,CHI,TE,,11/30/2020,@Packers,L 25 - 41,,,,,,,,,,,,,,,,,,,,,
391,Jace Sternberger,GB,TE,,11/30/2020,Bears,W 41 - 25,,,,,,,,,,,,,,,1,5,5,5,0,,
98,Jack Doyle,IND,TE,,11/29/2020,Titans,L 26 - 45,,,,,,,,,,,,,,,0,0,,,0,,
127,Jacob Eason,IND,QB,,11/29/2020,Titans,L 26 - 45,,,,,,,,,,,,,,,,,,,,,
189,Jacob Hollister,SEA,TE,,12/01/2020,@Eagles,W 23 - 17,,,,,,,,,,,,,,,2,11,5.5,8,0,,
30,Jacoby Brissett,IND,QB,,11/29/2020,Titans,L 26 - 45,0,2,0,0,0,0,1,9,39.6,4,3,0.8,,2,,,,,,,
156,Jaeden Graham,ATL,TE,,11/29/2020,Raiders,W 43 - 6,,,,,,,,,,,,,,,1,11,11,11,0,,
131,Jake Fromm,BUF,QB,,11/29/2020,Chargers,W 27 - 17,,,,,,,,,,,,,,,,,,,,,
256,Jake Kumerow,BUF,WR,,11/29/2020,Chargers,W 27 - 17,,,,,,,,,,,,,,,,,,,,,
267,Jake Luton,JAX,QB,,11/29/2020,Browns,L 25 - 27,,,,,,,,,,,,,,,,,,,,,
154,Jakeem Grant,MIA,WR,,11/29/2020,@Jets,W 20 - 3,,,,,,,,,,,,,,,2,15,7.5,10,0,,
299,Jakobi Meyers,NE,WR,,11/29/2020,Cardinals,W 20 - 17,,,,,,,,,,,,,,,5,52,10.4,17,0,,
145,Jalen Guyton,LAC,WR,,11/29/2020,@Bills,L 17 - 27,,,,,,,,,,,,,,,3,33,11,12,0,,
174,Jalen Hurts,PHI,QB,,12/01/2020,Seahawks,L 17 - 23,1,1,6,6,0,0,0,0,91.7,,,,,,,,,,,,
379,Jalen Reagor,PHI,WR,,12/01/2020,Seahawks,L 17 - 23,,,,,,,,,,,,,,,3,11,3.7,8,0,,
373,Jalen Richard,LV,RB,,11/29/2020,@Falcons,L 6 - 43,,,,,,,,,,,,,,,,,,,,,
477,Jamaal Williams,GB,RB,,11/30/2020,Bears,W 41 - 25,,,,,,,,,,17,73,4.3,17,1,,,,,,,
12,Jamal Agnew,DET,WR,,11/26/2020,Texans,L 25 - 41,,,,,,,,,,,,,,,0,0,,,0,,
468,Jameis Winston,NO,QB,,11/29/2020,@Broncos,W 31 - 3,,,,,,,,,,,,,,,,,,,,,
285,James Morgan,NYJ,QB,,11/29/2020,Dolphins,L 3 - 20,,,,,,,,,,,,,,,,,,,,,
328,James O'Shaughnessy,JAX,TE,,11/29/2020,Browns,L 25 - 27,,,,,,,,,,,,,,,2,17,8.5,10,0,,
335,James Proche,BAL,WR,,12/02/2020,@Steelers,L 14 - 19,,,,,,,,,,,,,,,0,0,,,0,,
366,James Robinson,JAX,RB,,11/29/2020,Browns,L 25 - 27,,,,,,,,,,22,128,5.8,27,1,5,31,6.2,14,0,1,0
492,James Washington,PIT,WR,,12/02/2020,Ravens,W 19 - 14,,,,,,,,,,,,,,,2,19,9.5,16,0,,
483,James White,NE,RB,,11/29/2020,Cardinals,W 20 - 17,,,,,,,,,,5,18,3.6,7,2,1,-1,-1,-1,0,,
61,Jamison Crowder,NYJ,WR,,11/29/2020,Dolphins,L 3 - 20,,,,,,,,,,,,,,,3,31,10.3,16,0,,
70,Jared Cook,NO,TE,,11/29/2020,@Broncos,W 31 - 3,,,,,,,,,,,,,,,0,0,,,0,,
160,Jared Goff,LAR,QB,,11/29/2020,49ers,L 20 - 23,19,31,198,6.4,0,2,2,16,52.9,5,11,2.2,,0,,,,,,1,1
390,Jarrett Stidham,NE,QB,,11/29/2020,Cardinals,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
275,Jarvis Landry,CLE,WR,,11/29/2020,@Jaguars,W 27 - 25,,,,,,,,,,,,,,,8,143,17.9,27,1,,
177,Jason Huntley,PHI,RB,,12/01/2020,Seahawks,L 17 - 23,,,,,,,,,,,,,,,,,,,,,
467,Jason Witten,LV,TE,,11/29/2020,@Falcons,L 6 - 43,,,,,,,,,,,,,,,,,,,,,
469,Javon Wims,CHI,WR,,11/30/2020,@Packers,L 25 - 41,,,,,,,,,,,,,,,,,,,,,
431,Jaylen Samuels,PIT,RB,,12/02/2020,Ravens,W 19 - 14,,,,,,,,,,,,,,,,,,,,,
59,Jeff Badet,WSH,WR,,11/26/2020,@Cowboys,W 41 - 16,,,,,,,,,,,,,,,,,,,,,
403,Jeff Smith,NYJ,WR,,11/29/2020,Dolphins,L 3 - 20,,,,,,,,,,,,,,,1,7,7,7,0,,
472,Jeff Wilson,SF,RB,,11/29/2020,@Rams,W 23 - 20,,,,,,,,,,12,40,3.3,10,0,,,,,,1,1
302,Jeremy McNichols,TEN,RB,,11/29/2020,@Colts,W 45 - 26,,,,,,,,,,8,20,2.5,6,0,0,0,,,0,,
394,Jeremy Sprinkle,WSH,TE,,11/26/2020,@Cowboys,W 41 - 16,,,,,,,,,,,,,,,,,,,,,
305,Jerick McKinnon,SF,RB,,11/29/2020,@Rams,W 23 - 20,,,,,,,,,,3,21,7,19,0,2,11,5.5,7,0,,
247,Jerry Jeudy,DEN,WR,,11/29/2020,Saints,L 3 - 31,,,,,,,,,,,,,,,0,0,,,0,,
252,Jesse James,DET,TE,,11/26/2020,Texans,L 25 - 41,,,,,,,,,,,,,,,1,10,10,10,0,,
155,Jimmy Graham,CHI,TE,,11/30/2020,@Packers,L 25 - 41,,,,,,,,,,,,,,,3,32,10.7,16,0,,
139,Joe Flacco,NYJ,QB,,11/29/2020,Dolphins,L 3 - 20,,,,,,,,,,,,,,,,,,,,,
378,Joe Reed,LAC,WR,,11/29/2020,@Bills,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
203,John Hightower,PHI,WR,,12/01/2020,Seahawks,L 17 - 23,,,,,,,,,,,,,,,1,1,1,1,0,,
465,John Wolford,LAR,QB,,11/29/2020,49ers,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
280,Johnny Mundt,LAR,TE,,11/29/2020,49ers,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
496,Jonathan Ward,ARI,RB,,11/29/2020,@Patriots,L 17 - 20,,,,,,,,,,,,,,,,,,,,,
476,Jonathan Williams,DET,RB,,11/26/2020,Texans,L 25 - 41,,,,,,,,,,1,5,5,5,0,4,21,5.3,10,0,1,1
402,Jonnu Smith,TEN,TE,,11/29/2020,@Colts,W 45 - 26,,,,,,,,,,,,,,,,,,,,,
9,Jordan Akins,HOU,TE,,11/26/2020,@Lions,W 41 - 25,,,,,,,,,,1,4,4,4,0,0,0,,,0,,
268,Jordan Love,GB,QB,,11/30/2020,Bears,W 41 - 25,,,,,,,,,,,,,,,,,,,,,
377,Jordan Reed,SF,TE,,11/29/2020,@Rams,W 23 - 20,,,,,,,,,,,,,,,2,18,9,12,0,,
448,Jordan Thomas,NE,TE,,11/29/2020,Cardinals,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
481,Jordan Wilkins,IND,RB,,11/29/2020,Titans,L 26 - 45,,,,,,,,,,6,22,3.7,11,0,3,35,11.7,21,0,,
14,Josh Adams,NYJ,RB,,11/29/2020,Dolphins,L 3 - 20,,,,,,,,,,1,1,1,1,0,,,,,,,
6,Josh Allen,BUF,QB,,11/29/2020,Chargers,W 27 - 17,18,24,157,6.5,1,1,2,10,88.4,9,32,3.6,,1,,,,,,1,1
200,Josh Hill,NO,TE,,11/29/2020,@Broncos,W 31 - 3,,,,,,,,,,,,,,,,,,,,,
253,Josh Jacobs,LV,RB,,11/29/2020,@Falcons,L 6 - 43,,,,,,,,,,7,27,3.9,16,0,3,17,5.7,11,0,1,1
312,Josh McCown,HOU,QB,,11/26/2020,@Lions,W 41 - 25,,,,,,,,,,,,,,,,,,,,,
374,Josh Reynolds,LAR,WR,,11/29/2020,49ers,L 20 - 23,,,,,,,,,,,,,,,5,40,8,14,0,,
100,Joshua Dobbs,PIT,QB,,12/02/2020,Ravens,W 19 - 14,,,,,,,,,,,,,,,,,,,,,
262,Joshua Kelley,LAC,RB,,11/29/2020,@Bills,L 17 - 27,,,,,,,,,,7,35,5,33,1,,,,,,,
397,JuJu Smith-Schuster,PIT,WR,,12/02/2020,Ravens,W 19 - 14,,,,,,,,,,,,,,,8,37,4.6,11,1,1,0
231,Julio Jones,ATL,WR,,11/29/2020,Raiders,W 43 - 6,,,,,,,,,,,,,,,,,,,,,
201,Justice Hill,BAL,RB,,12/02/2020,@Steelers,L 14 - 19,,,,,,,,,,9,35,3.9,19,0,2,5,2.5,6,0,,
208,Justin Herbert,LAC,QB,,11/29/2020,@Bills,L 17 - 27,31,52,316,6.1,1,1,3,25,75.5,2,-2,-1,,0,,,,,,2,0
250,Justin Jefferson,MIN,WR,,11/29/2020,Panthers,W 28 - 27,,,,,,,,,,,,,,,7,70,10,18,2,,
488,Justin Watson,TB,WR,,11/29/2020,Chiefs,L 24 - 27,,,,,,,,,,,,,,,,,,,,,
222,KJ Hamler,DEN,WR,,11/29/2020,Saints,L 3 - 31,,,,,,,,,,2,-8,-4,-3,0,,,,,,,
199,KJ Hill,LAC,WR,,11/29/2020,@Bills,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
329,KJ Osborn,MIN,WR,,11/29/2020,Panthers,W 28 - 27,,,,,,,,,,,,,,,,,,,,,
495,Kahale Warring,HOU,TE,,11/26/2020,@Lions,W 41 - 25,,,,,,,,,,,,,,,0,0,,,0,,
58,Kalen Ballage,LAC,RB,,11/29/2020,@Bills,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
380,Kalif Raymond,TEN,WR,,11/29/2020,@Colts,W 45 - 26,,,,,,,,,,,,,,,0,0,,,0,,
178,Kareem Hunt,CLE,RB,,11/29/2020,@Jaguars,W 27 - 25,,,,,,,,,,10,62,6.2,27,0,0,0,,,0,,
459,Ke'Shawn Vaughn,TB,RB,,11/29/2020,Chiefs,L 24 - 27,,,,,,,,,,,,,,,,,,,,,
244,KeeSean Johnson,ARI,WR,,11/29/2020,@Patriots,L 17 - 20,,,,,,,,,,,,,,,1,7,7,7,0,,
75,Keelan Cole,JAX,WR,,11/29/2020,Browns,L 25 - 27,,,,,,,,,,,,,,,3,44,14.7,20,0,,
5,Keenan Allen,LAC,WR,,11/29/2020,@Bills,L 17 - 27,,,,,,,,,,,,,,,4,40,10,15,1,,
63,Keke Coutee,HOU,WR,,11/26/2020,@Lions,W 41 - 25,,,,,,,,,,,,,,,2,17,8.5,9,0,,
193,Kendall Hinton,,WR,,11/29/2020,Saints,L 3 - 31,,,,,,,,,,2,7,3.5,5,0,,,,,,,
40,Kendrick Bourne,SF,WR,,11/29/2020,@Rams,W 23 - 20,,,,,,,,,,,,,,,3,34,11.3,18,0,,
159,Kenny Golladay,DET,WR,,11/26/2020,Texans,L 25 - 41,,,,,,,,,,,,,,,,,,,,,
389,Kenny Stills,,WR,,11/26/2020,@Lions,W 41 - 25,,,,,,,,,,,,,,,,,,,,,
97,Kenyan Drake,ARI,RB,,11/29/2020,@Patriots,L 17 - 20,,,,,,,,,,22,78,3.5,14,2,3,15,5,6,0,,
239,Kerryon Johnson,DET,RB,,11/26/2020,Texans,L 25 - 41,,,,,,,,,,11,46,4.2,8,0,4,52,13,20,0,1,1
381,Kevin Rader,PIT,TE,,12/02/2020,Ravens,W 19 - 14,,,,,,,,,,,,,,,,,,,,,
191,KhaDarel Hodge,CLE,WR,,11/29/2020,@Jaguars,W 27 - 25,,,,,,,,,,,,,,,3,31,10.3,17,0,,
64,Kirk Cousins,MIN,QB,,11/29/2020,Panthers,W 28 - 27,34,45,307,6.8,3,0,2,16,115.7,3,19,6.3,,0,,,,,,1,1
361,Kyle Rudolph,MIN,TE,,11/29/2020,Panthers,W 28 - 27,,,,,,,,,,,,,,,7,68,9.7,25,0,,
279,Kyler Murray,ARI,QB,,11/29/2020,@Patriots,L 17 - 20,23,34,170,5,0,1,2,10,67,5,31,6.2,,0,,,,,,,
278,Latavius Murray,NO,RB,,11/29/2020,@Broncos,W 31 - 3,,,,,,,,,,19,124,6.5,36,2,1,2,2,2,0,1,0
419,Laviska Shenault,JAX,WR,,11/29/2020,Browns,L 25 - 27,,,,,,,,,,1,6,6,6,0,3,31,10.3,13,0,,
49,Le'Veon Bell,KC,RB,,11/29/2020,@Buccaneers,W 27 - 24,,,,,,,,,,5,22,4.4,10,0,2,10,5,8,0,,
310,LeSean McCoy,TB,RB,,11/29/2020,Chiefs,L 24 - 27,,,,,,,,,,,,,,,,,,,,,
401,Lee Smith,BUF,TE,,11/29/2020,Chargers,W 27 - 17,,,,,,,,,,,,,,,1,3,3,3,0,,
133,Leonard Fournette,TB,RB,,11/29/2020,Chiefs,L 24 - 27,,,,,,,,,,3,10,3.3,6,0,3,10,3.3,8,0,,
441,Levine Toilolo,NYG,TE,,11/29/2020,@Bengals,W 19 - 17,,,,,,,,,,,,,,,,,,,,,
447,Logan Thomas,WSH,TE,,11/26/2020,@Cowboys,W 41 - 16,,,,,,,,,,1,3,3,3,0,4,20,5,6,1,,
463,Logan Woodside,TEN,QB,,11/29/2020,@Colts,W 45 - 26,,,,,,,,,,3,-5,-1.7,,0,,,,,,,
387,Luke Stocker,ATL,TE,,11/29/2020,Raiders,W 43 - 6,,,,,,,,,,,,,,,,,,,,,
471,Luke Willson,BAL,TE,,12/02/2020,@Steelers,L 14 - 19,,,,,,,,,,,,,,,0,0,,,0,,
39,Lynn Bowden,MIA,RB,,11/29/2020,@Jets,W 20 - 3,,,,,,,,,,,,,,,0,0,,,0,,
190,Mack Hollins,MIA,WR,,11/29/2020,@Jets,W 20 - 3,,,,,,,,,,,,,,,2,19,9.5,12,0,,
24,Malcolm Brown,LAR,RB,,11/29/2020,49ers,L 20 - 23,,,,,,,,,,3,4,1.3,2,0,2,15,7.5,11,0,1,1
345,Malcolm Perry,MIA,RB,,11/29/2020,@Jets,W 20 - 3,,,,,,,,,,,,,,,1,8,8,8,0,,
453,Malik Taylor,GB,WR,,11/30/2020,Bears,W 41 - 25,,,,,,,,,,,,,,,,,,,,,
435,Malik Turner,DAL,WR,,11/26/2020,Football Team,L 16 - 41,,,,,,,,,,,,,,,,,,,,,
272,Marcedes Lewis,GB,TE,,11/30/2020,Bears,W 41 - 25,,,,,,,,,,,,,,,2,16,8,11,1,,
238,Marcus Johnson,IND,WR,,11/29/2020,Titans,L 26 - 45,,,,,,,,,,,,,,,,,,,,,
261,Marcus Kemp,KC,WR,,11/29/2020,@Buccaneers,W 27 - 24,,,,,,,,,,,,,,,,,,,,,
318,Marcus Mariota,LV,QB,,11/29/2020,@Falcons,L 6 - 43,,,,,,,,,,,,,,,,,,,,,
91,Marquez Callaway,,WR,,11/29/2020,@Broncos,W 31 - 3,,,,,,,,,,,,,,,,,,,,,
461,Marquez Valdes-Scantling,GB,WR,,11/30/2020,Bears,W 41 - 25,,,,,,,,,,,,,,,,,,,,,
26,Marquise Brown,BAL,WR,,12/02/2020,@Steelers,L 14 - 19,,,,,,,,,,,,,,,4,85,21.3,70,1,,
224,Marvin Hall,,WR,,11/26/2020,Texans,L 25 - 41,,,,,,,,,,,,,,,2,16,8,9,0,,
232,Marvin Jones,DET,WR,,11/26/2020,Texans,L 25 - 41,,,,,,,,,,,,,,,6,48,8,16,0,,
362,Mason Rudolph,PIT,QB,,12/02/2020,Ravens,W 19 - 14,,,,,,,,,,,,,,,,,,,,,
425,Mason Schreck,CIN,TE,,11/29/2020,Giants,L 17 - 19,,,,,,,,,,,,,,,,,,,,,
56,Matt Barkley,BUF,QB,,11/29/2020,Chargers,W 27 - 17,0,0,0,,0,0,1,7,-1,,,,,,,,,,,,
32,Matt Breida,,RB,,11/29/2020,@Jets,W 20 - 3,,,,,,,,,,8,36,4.5,12,0,2,17,8.5,13,0,1,1
359,Matt Ryan,ATL,QB,,11/29/2020,Raiders,W 43 - 6,22,39,185,4.7,2,1,1,6,75.3,1,5,5,,0,,,,,,,
426,Matt Schaub,ATL,QB,,11/29/2020,Raiders,W 43 - 6,,,,,,,,,,3,-4,-1.3,,0,,,,,,,
410,Matthew Slater,NE,WR,,11/29/2020,Cardinals,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
393,Matthew Stafford,DET,QB,,11/26/2020,Texans,L 25 - 41,28,42,295,7,1,1,4,16,84.9,1,3,3,,0,,,,,,1,0
475,Maxx Williams,ARI,TE,,11/29/2020,@Patriots,L 17 - 20,,,,,,,,,,,,,,,2,10,5,6,0,,
221,Mecole Hardman,KC,WR,,11/29/2020,@Buccaneers,W 27 - 24,,,,,,,,,,,,,,,3,23,7.7,15,0,,
158,Melvin Gordon,DEN,RB,,11/29/2020,Saints,L 3 - 31,,,,,,,,,,12,31,2.6,11,0,,,,,,,
19,Michael Burton,NO,RB,,11/29/2020,@Broncos,W 31 - 3,,,,,,,,,,,,,,,,,,,,,
169,Michael Gallup,DAL,WR,,11/26/2020,Football Team,L 16 - 41,,,,,,,,,,,,,,,6,41,6.8,19,0,,
339,Michael Pittman,IND,WR,,11/29/2020,Titans,L 26 - 45,,,,,,,,,,,,,,,2,28,14,14,0,,
446,Michael Thomas,NO,WR,,11/29/2020,@Broncos,W 31 - 3,,,,,,,,,,1,1,1,1,0,4,50,12.5,24,0,,
41,Mike Boone,MIN,RB,,11/29/2020,Panthers,W 28 - 27,,,,,,,,,,,,,,,,,,,,,
106,Mike Davis,CAR,RB,,11/29/2020,@Vikings,L 27 - 28,,,,,,,,,,15,55,3.7,10,0,3,24,8,10,0,,
114,Mike Evans,TB,WR,,11/29/2020,Chiefs,L 24 - 27,,,,,,,,,,,,,,,3,50,16.7,31,2,,
168,Mike Gesicki,MIA,TE,,11/29/2020,@Jets,W 20 - 3,,,,,,,,,,,,,,,2,35,17.5,22,1,,
163,Mike Glennon,JAX,QB,,11/29/2020,Browns,L 25 - 27,20,35,235,6.7,2,0,0,0,96.7,2,6,3,,0,,,,,,,
445,Mike Thomas,CIN,WR,,11/29/2020,Giants,L 17 - 19,,,,,,,,,,,,,,,,,,,,,
487,Mike Weber,,RB,,11/30/2020,Bears,W 41 - 25,,,,,,,,,,,,,,,,,,,,,
482,Mike Williams,LAC,WR,,11/29/2020,@Bills,L 17 - 27,,,,,,,,,,,,,,,3,26,8.7,13,0,,
37,Miles Boykin,BAL,WR,,12/02/2020,@Steelers,L 14 - 19,,,,,,,,,,,,,,,,,,,,,
430,Miles Sanders,PHI,RB,,12/01/2020,Seahawks,L 17 - 23,,,,,,,,,,6,15,2.5,8,0,2,7,3.5,5,0,,
436,Mitchell Trubisky,CHI,QB,,11/30/2020,@Packers,L 25 - 41,26,46,242,5.3,3,2,3,13,74.7,3,10,3.3,,0,,,,,,3,1
8,Mo Alie-Cox,IND,TE,,11/29/2020,Titans,L 26 - 45,,,,,,,,,,,,,,,2,19,9.5,11,0,,
428,Mohamed Sanu,DET,WR,,11/26/2020,Texans,L 25 - 41,,,,,,,,,,,,,,,4,32,8,14,1,,
333,MyCole Pruitt,TEN,TE,,11/29/2020,@Colts,W 45 - 26,,,,,,,,,,,,,,,,,,,,,
216,N'Keal Harry,NE,WR,,11/29/2020,Cardinals,W 20 - 17,,,,,,,,,,1,-2,-2,-2,0,0,0,,,0,,
385,Nate Sudfeld,PHI,QB,,12/01/2020,Seahawks,L 17 - 23,,,,,,,,,,,,,,,,,,,,,
66,Nathan Cottrell,JAX,RB,,11/29/2020,Browns,L 25 - 27,,,,,,,,,,,,,,,,,,,,,
343,Nathan Peterman,LV,QB,,11/29/2020,@Falcons,L 6 - 43,3,5,25,5,0,0,2,16,72.9,1,9,9,,0,,,,,,,
13,Nelson Agholor,LV,WR,,11/29/2020,@Falcons,L 6 - 43,,,,,,,,,,,,,,,5,54,10.8,15,0,,
79,Nick Chubb,CLE,RB,,11/29/2020,@Jaguars,W 27 - 25,,,,,,,,,,19,144,7.6,29,1,3,32,10.7,14,0,,
138,Nick Foles,CHI,QB,,11/30/2020,@Packers,L 25 - 41,,,,,,,,,,,,,,,,,,,,,
264,Nick Keizer,KC,TE,,11/29/2020,@Buccaneers,W 27 - 24,,,,,,,,,,,,,,,,,,,,,
281,Nick Mullens,SF,QB,,11/29/2020,@Rams,W 23 - 20,24,35,252,7.2,0,1,2,19,77.3,,,,,,,,,,,,
460,Nick Vannett,DEN,TE,,11/29/2020,Saints,L 3 - 31,,,,,,,,,,,,,,,0,0,,,0,,
484,Nick Westbrook,TEN,WR,,11/29/2020,@Colts,W 45 - 26,,,,,,,,,,,,,,,,,,,,,
23,Noah Brown,DAL,WR,,11/26/2020,Football Team,L 16 - 41,,,,,,,,,,,,,,,0,0,,,0,,
144,Noah Fant,DEN,TE,,11/29/2020,Saints,L 3 - 31,,,,,,,,,,,,,,,1,13,13,13,0,,
442,Noah Togiai,,TE,,11/29/2020,Titans,L 26 - 45,,,,,,,,,,,,,,,,,,,,,
486,Nsimba Webster,LAR,WR,,11/29/2020,49ers,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
194,Nyheim Hines,IND,RB,,11/29/2020,Titans,L 26 - 45,,,,,,,,,,10,29,2.9,10,0,8,66,8.3,19,0,,
504,Olamide Zaccheaus,,WR,,11/29/2020,Raiders,W 43 - 6,,,,,,,,,,,,,,,1,11,11,11,0,,
500,PJ Walker,CAR,QB,,11/29/2020,@Vikings,L 27 - 28,,,,,,,,,,,,,,,,,,,,,
277,Patrick Laird,MIA,RB,,11/29/2020,@Jets,W 20 - 3,,,,,,,,,,1,9,9,9,0,,,,,,1,1
321,Patrick Mahomes,KC,QB,,11/29/2020,@Buccaneers,W 27 - 24,37,49,462,9.4,3,0,2,6,124.7,4,28,7,,0,,,,,,1,1
215,Penny Hart,SEA,WR,,12/01/2020,@Eagles,W 23 - 17,,,,,,,,,,,,,,,,,,,,,
57,Peyton Barber,WSH,RB,,11/26/2020,@Cowboys,W 41 - 16,,,,,,,,,,11,57,5.2,15,0,,,,,,,
22,Pharaoh Brown,HOU,TE,,11/26/2020,@Lions,W 41 - 25,,,,,,,,,,,,,,,,,,,,,
67,Pharoh Cooper,CAR,WR,,11/29/2020,@Vikings,L 27 - 28,,,,,,,,,,,,,,,,,,,,,
370,Philip Rivers,IND,QB,,11/29/2020,Titans,L 26 - 45,24,42,295,7,2,1,1,6,84.9,,,,,,,,,,,,
271,Phillip Lindsay,DEN,RB,,11/29/2020,Saints,L 3 - 31,,,,,,,,,,9,20,2.2,13,0,,,,,,,
331,Qadree Ollison,ATL,RB,,11/29/2020,Raiders,W 43 - 6,,,,,,,,,,,,,,,,,,,,,
491,Quez Watkins,PHI,WR,,12/01/2020,Seahawks,L 17 - 23,,,,,,,,,,,,,,,,,,,,,
82,Quintez Cephus,DET,WR,,11/26/2020,Texans,L 25 - 41,,,,,,,,,,,,,,,2,27,13.5,16,0,,
282,Raheem Mostert,SF,RB,,11/29/2020,@Rams,W 23 - 20,,,,,,,,,,16,43,2.7,10,1,2,0,0,1,0,1,1
205,Rashard Higgins,CLE,WR,,11/29/2020,@Jaguars,W 27 - 25,,,,,,,,,,,,,,,1,15,15,15,0,,
313,Ray-Ray McCloud,PIT,WR,,12/02/2020,Ravens,W 19 - 14,,,,,,,,,,,,,,,1,8,8,8,0,1,1
93,Raymond Calais,LAR,RB,,11/29/2020,49ers,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
164,Reggie Gilliam,BUF,TE,,11/29/2020,Chargers,W 27 - 17,,,,,,,,,,,,,,,,,,,,,
411,Reid Sinnett,,QB,,11/29/2020,@Jets,W 20 - 3,,,,,,,,,,,,,,,,,,,,,
364,Richard Rodgers,PHI,TE,,12/01/2020,Seahawks,L 17 - 23,,,,,,,,,,,,,,,3,53,17.7,33,1,,
251,Richie James,SF,WR,,11/29/2020,@Rams,W 23 - 20,,,,,,,,,,,,,,,1,29,29,29,0,,
422,Ricky Seals-Jones,KC,TE,,11/29/2020,@Buccaneers,W 27 - 24,,,,,,,,,,,,,,,,,,,,,
99,Rico Dowdle,DAL,RB,,11/26/2020,Football Team,L 16 - 41,,,,,,,,,,,,,,,,,,,,,
371,Riley Ridley,CHI,WR,,11/30/2020,@Packers,L 25 - 41,,,,,,,,,,,,,,,2,16,8,10,0,,
62,River Cracraft,SF,WR,,11/29/2020,@Rams,W 23 - 20,,,,,,,,,,,,,,,,,,,,,
147,Rob Gronkowski,TB,TE,,11/29/2020,Chiefs,L 24 - 27,,,,,,,,,,,,,,,6,106,17.7,48,0,,
3,Robby Anderson,CAR,WR,,11/29/2020,@Vikings,L 27 - 28,,,,,,,,,,,,,,,4,94,23.5,41,1,,
134,Robert Foster,WSH,WR,,11/26/2020,@Cowboys,W 41 - 16,,,,,,,,,,,,,,,,,,,,,
150,Robert Griffin,,QB,,12/02/2020,@Steelers,L 14 - 19,7,12,33,2.8,0,1,3,20,28.5,7,68,9.7,,0,,,,,,1,1
439,Robert Tonyan,GB,TE,,11/30/2020,Bears,W 41 - 25,,,,,,,,,,,,,,,5,67,13.4,39,1,,
464,Robert Woods,LAR,WR,,11/29/2020,49ers,L 20 - 23,,,,,,,,,,1,8,8,8,0,7,80,11.4,30,0,,
400,Rodney Smith,CAR,RB,,11/29/2020,@Vikings,L 27 - 28,,,,,,,,,,7,18,2.6,13,0,0,0,,,0,,
230,Ronald Jones,TB,RB,,11/29/2020,Chiefs,L 24 - 27,,,,,,,,,,9,66,7.3,34,0,1,37,37,37,1,,
94,Ross Dwelley,SF,TE,,11/29/2020,@Rams,W 23 - 20,,,,,,,,,,,,,,,1,3,3,3,0,,
437,Ross Travis,NYJ,TE,,11/29/2020,Dolphins,L 3 - 20,,,,,,,,,,,,,,,,,,,,,
132,Royce Freeman,DEN,RB,,11/29/2020,Saints,L 3 - 31,,,,,,,,,,8,50,6.3,23,0,,,,,,,
171,Russell Gage,ATL,WR,,11/29/2020,Raiders,W 43 - 6,,,,,,,,,,,,,,,3,34,11.3,14,0,,
470,Russell Wilson,SEA,QB,,12/01/2020,@Eagles,W 23 - 17,22,31,230,7.4,1,0,2,5,102.9,6,12,2,,0,,,,,,,
142,Ryan Finley,CIN,QB,,11/29/2020,Giants,L 17 - 19,,,,,,,,,,,,,,,,,,,,,
140,Ryan Fitzpatrick,MIA,QB,,11/29/2020,@Jets,W 20 - 3,24,39,257,6.6,2,0,4,16,97.9,3,10,3.3,,0,,,,,,1,0
148,Ryan Griffin,TB,QB,,11/29/2020,Chiefs,L 24 - 27,,,,,,,,,,,,,,,,,,,,,
149,Ryan Griffin,NYJ,TE,,11/29/2020,Dolphins,L 3 - 20,,,,,,,,,,,,,,,,,,,,,
225,Ryan Izzo,NE,TE,,11/29/2020,Cardinals,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
