,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
323,JD McKissic,WSH,RB,,09/20/2020,@Cardinals,L 15 - 30,,,,,,,,,,8,53,6.6,13,0,,,,,,,
2,JJ Arcega-Whiteside,PHI,WR,,09/20/2020,Rams,L 19 - 37,,,,,,,,,,,,,,,0,0,,,0,,
464,JJ Taylor,NE,RB,,09/21/2020,@Seahawks,L 30 - 35,,,,,,,,,,1,-1,-1,-1,0,,,,,,,
107,JK Dobbins,BAL,RB,,09/20/2020,@Texans,W 33 - 16,,,,,,,,,,2,48,24,44,0,1,13,13,13,0,,
207,JP Holtz,CHI,TE,,09/20/2020,Giants,W 17 - 13,,,,,,,,,,,,,,,,,,,,,
407,Jace Sternberger,GB,TE,,09/20/2020,Lions,W 42 - 21,,,,,,,,,,,,,,,0,0,,,0,,
103,Jack Doyle,IND,TE,,09/20/2020,Vikings,W 28 - 11,,,,,,,,,,,,,,,,,,,,,
139,Jacob Eason,IND,QB,,09/20/2020,Vikings,W 28 - 11,,,,,,,,,,,,,,,,,,,,,
208,Jacob Hollister,SEA,TE,,09/21/2020,Patriots,W 35 - 30,,,,,,,,,,,,,,,,,,,,,
33,Jacoby Brissett,IND,QB,,09/20/2020,Vikings,W 28 - 11,,,,,,,,,,,,,,,,,,,,,
169,Jaeden Graham,ATL,TE,,09/20/2020,@Cowboys,L 39 - 40,,,,,,,,,,,,,,,,,,,,,
20,Jake Butt,,TE,,09/20/2020,@Steelers,L 21 - 26,,,,,,,,,,,,,,,,,,,,,
141,Jake Fromm,BUF,QB,,09/20/2020,@Dolphins,W 31 - 28,,,,,,,,,,,,,,,,,,,,,
284,Jake Luton,JAX,QB,,09/20/2020,@Titans,L 30 - 33,,,,,,,,,,,,,,,,,,,,,
167,Jakeem Grant,MIA,WR,,09/20/2020,Bills,L 28 - 31,,,,,,,,,,,,,,,1,2,2,2,0,,
318,Jakobi Meyers,NE,WR,,09/21/2020,@Seahawks,L 30 - 35,,,,,,,,,,,,,,,1,7,7,7,0,,
156,Jalen Guyton,LAC,WR,,09/20/2020,Chiefs,L 20 - 23,,,,,,,,,,,,,,,1,14,14,14,1,,
192,Jalen Hurts,PHI,QB,,09/20/2020,Rams,L 19 - 37,,,,,,,,,,,,,,,,,,,,,
394,Jalen Reagor,PHI,WR,,09/20/2020,Rams,L 19 - 37,,,,,,,,,,,,,,,4,41,10.3,16,0,,
389,Jalen Richard,LV,RB,,09/22/2020,Saints,W 34 - 24,,,,,,,,,,2,26,13,20,1,,,,,,,
487,Jamaal Williams,GB,RB,,09/20/2020,Lions,W 42 - 21,,,,,,,,,,8,63,7.9,18,0,,,,,,,
14,Jamal Agnew,DET,WR,,09/20/2020,@Packers,L 21 - 42,,,,,,,,,,,,,,,1,0,0,0,0,,
479,Jameis Winston,NO,QB,,09/22/2020,@Raiders,L 24 - 34,,,,,,,,,,,,,,,,,,,,,
74,James Conner,,RB,,09/20/2020,Broncos,W 26 - 21,,,,,,,,,,16,106,6.6,59,1,2,15,7.5,9,0,,
303,James Morgan,NYJ,QB,,09/20/2020,49ers,L 13 - 31,,,,,,,,,,,,,,,,,,,,,
343,James O'Shaughnessy,JAX,TE,,09/20/2020,@Titans,L 30 - 33,,,,,,,,,,,,,,,4,40,10,13,0,,
351,James Proche,BAL,WR,,09/20/2020,@Texans,W 33 - 16,,,,,,,,,,,,,,,,,,,,,
381,James Robinson,JAX,RB,,09/20/2020,@Titans,L 30 - 33,,,,,,,,,,16,102,6.4,39,1,3,18,6,6,0,,
502,James Washington,PIT,WR,,09/20/2020,Broncos,W 26 - 21,,,,,,,,,,,,,,,3,22,7.3,10,0,,
493,James White,NE,RB,,09/21/2020,@Seahawks,L 30 - 35,,,,,,,,,,,,,,,,,,,,,
66,Jamison Crowder,NYJ,WR,,09/20/2020,49ers,L 13 - 31,,,,,,,,,,,,,,,,,,,,,
72,Jared Cook,NO,TE,,09/22/2020,@Raiders,L 24 - 34,,,,,,,,,,,,,,,2,13,6.5,7,1,,
173,Jared Goff,LAR,QB,,09/20/2020,@Eagles,W 37 - 19,20,27,267,9.9,3,0,1,9,142.1,7,13,1.9,,0,,,,,,,
406,Jarrett Stidham,NE,QB,,09/21/2020,@Seahawks,L 30 - 35,,,,,,,,,,,,,,,,,,,,,
294,Jarvis Landry,CLE,WR,,09/18/2020,Bengals,W 35 - 30,,,,,,,,,,,,,,,3,46,15.3,21,0,,
194,Jason Huntley,PHI,RB,,09/20/2020,Rams,L 19 - 37,,,,,,,,,,,,,,,,,,,,,
305,Jason Moore,,WR,,09/20/2020,Chiefs,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
478,Jason Witten,LV,TE,,09/22/2020,Saints,W 34 - 24,,,,,,,,,,,,,,,1,3,3,3,0,,
480,Javon Wims,CHI,WR,,09/20/2020,Giants,W 17 - 13,,,,,,,,,,,,,,,2,17,8.5,12,0,,
316,Jaydon Mickens,TB,WR,,09/20/2020,Panthers,W 31 - 17,,,,,,,,,,,,,,,,,,,,,
441,Jaylen Samuels,PIT,RB,,09/20/2020,Broncos,W 26 - 21,,,,,,,,,,,,,,,1,4,4,4,0,,
101,Jeff Driskel,,QB,,09/20/2020,@Steelers,L 21 - 26,18,34,256,7.5,2,1,6,53,84.9,2,5,2.5,,0,,,,,,,
483,Jeff Wilson,SF,RB,,09/20/2020,@Jets,W 31 - 13,,,,,,,,,,2,3,1.5,2,0,,,,,,,
321,Jeremy McNichols,TEN,RB,,09/20/2020,Jaguars,W 33 - 30,,,,,,,,,,2,7,3.5,4,0,,,,,,,
409,Jeremy Sprinkle,WSH,TE,,09/20/2020,@Cardinals,L 15 - 30,,,,,,,,,,,,,,,,,,,,,
324,Jerick McKinnon,SF,RB,,09/20/2020,@Jets,W 31 - 13,,,,,,,,,,3,77,25.7,55,1,0,0,,,0,,
261,Jerry Jeudy,DEN,WR,,09/20/2020,@Steelers,L 21 - 26,,,,,,,,,,,,,,,4,62,15.5,20,0,,
265,Jesse James,DET,TE,,09/20/2020,@Packers,L 21 - 42,,,,,,,,,,,,,,,,,,,,,
184,Jimmy Garoppolo,,QB,,09/20/2020,@Jets,W 31 - 13,14,16,131,8.2,2,0,1,8,140.4,,,,,,,,,,,,
168,Jimmy Graham,CHI,TE,,09/20/2020,Giants,W 17 - 13,,,,,,,,,,,,,,,1,18,18,18,0,,
341,JoJo Natson,,WR,,09/18/2020,Bengals,W 35 - 30,,,,,,,,,,,,,,,,,,,,,
22,Joe Burrow,,QB,,09/18/2020,@Browns,L 30 - 35,37,61,316,5.2,3,0,3,31,90.6,7,19,2.7,,0,,,,,,2,1
149,Joe Flacco,NYJ,QB,,09/20/2020,49ers,L 13 - 31,,,,,,,,,,,,,,,,,,,,,
312,Joe Mixon,,RB,,09/18/2020,@Browns,L 30 - 35,,,,,,,,,,16,46,2.9,9,0,4,40,10,18,0,,
393,Joe Reed,LAC,WR,,09/20/2020,Chiefs,L 20 - 23,,,,,,,,,,1,8,8,8,0,,,,,,,
29,John Brown,,WR,,09/20/2020,@Dolphins,W 31 - 28,,,,,,,,,,,,,,,4,82,20.5,46,1,,
221,John Hightower,PHI,WR,,09/20/2020,Rams,L 19 - 37,,,,,,,,,,,,,,,,,,,,,
285,John Lovett,,TE,,09/20/2020,Lions,W 42 - 21,,,,,,,,,,,,,,,,,,,,,
377,John Ross,,WR,,09/18/2020,@Browns,L 30 - 35,,,,,,,,,,,,,,,0,0,,,0,,
476,John Wolford,LAR,QB,,09/20/2020,@Eagles,W 37 - 19,,,,,,,,,,,,,,,,,,,,,
299,Johnny Mundt,LAR,TE,,09/20/2020,@Eagles,W 37 - 19,,,,,,,,,,,,,,,,,,,,,
463,Jonathan Taylor,IND,RB,,09/20/2020,Vikings,W 28 - 11,,,,,,,,,,26,101,3.9,13,1,2,9,4.5,5,0,,
417,Jonnu Smith,TEN,TE,,09/20/2020,Jaguars,W 33 - 30,,,,,,,,,,,,,,,4,84,21,63,2,,
11,Jordan Akins,HOU,TE,,09/20/2020,Ravens,L 16 - 33,,,,,,,,,,,,,,,7,55,7.9,12,0,,
202,Jordan Howard,PHI,RB,,09/20/2020,@Dolphins,W 31 - 28,,,,,,,,,,5,4,0.8,2,1,,,,,,,
286,Jordan Love,GB,QB,,09/20/2020,Lions,W 42 - 21,,,,,,,,,,,,,,,,,,,,,
392,Jordan Reed,SF,TE,,09/20/2020,@Jets,W 31 - 13,,,,,,,,,,,,,,,7,50,7.1,18,2,,
457,Jordan Thomas,NE,TE,,09/20/2020,@Cardinals,L 15 - 30,,,,,,,,,,,,,,,,,,,,,
490,Jordan Wilkins,IND,RB,,09/20/2020,Vikings,W 28 - 11,,,,,,,,,,9,40,4.4,9,0,,,,,,,
16,Josh Adams,NYJ,RB,,09/20/2020,49ers,L 13 - 31,,,,,,,,,,1,0,0,0,0,,,,,,,
9,Josh Allen,BUF,QB,,09/20/2020,@Dolphins,W 31 - 28,24,35,415,11.9,4,0,1,4,146.7,4,19,4.8,,0,,,,,,,
218,Josh Hill,NO,TE,,09/22/2020,@Raiders,L 24 - 34,,,,,,,,,,,,,,,1,16,16,16,0,,
266,Josh Jacobs,LV,RB,,09/22/2020,Saints,W 34 - 24,,,,,,,,,,27,88,3.3,14,0,3,17,5.7,9,0,,
338,Josh Malone,,WR,,09/20/2020,49ers,L 13 - 31,,,,,,,,,,1,12,12,12,0,4,16,4,13,0,,
390,Josh Reynolds,LAR,WR,,09/20/2020,@Eagles,W 37 - 19,,,,,,,,,,,,,,,2,33,16.5,20,0,,
106,Joshua Dobbs,PIT,QB,,09/20/2020,Broncos,W 26 - 21,,,,,,,,,,,,,,,,,,,,,
278,Joshua Kelley,LAC,RB,,09/20/2020,Chiefs,L 20 - 23,,,,,,,,,,23,64,2.8,7,0,2,49,24.5,35,0,,
112,Josiah Deguara,,TE,,09/20/2020,Lions,W 42 - 21,,,,,,,,,,,,,,,,,,,,,
414,JuJu Smith-Schuster,PIT,WR,,09/20/2020,Broncos,W 26 - 21,,,,,,,,,,,,,,,7,48,6.9,18,0,,
137,Julian Edelman,,WR,,09/21/2020,@Seahawks,L 30 - 35,,,,,,,,,,,,,,,8,179,22.4,49,0,,
247,Julio Jones,ATL,WR,,09/20/2020,@Cowboys,L 39 - 40,,,,,,,,,,,,,,,2,24,12,19,0,,
219,Justice Hill,BAL,RB,,09/20/2020,@Texans,W 33 - 16,,,,,,,,,,,,,,,,,,,,,
226,Justin Herbert,LAC,QB,,09/20/2020,Chiefs,L 20 - 23,22,33,311,9.4,1,1,2,15,94.4,4,18,4.5,,1,,,,,,,
269,Justin Jackson,,RB,,09/20/2020,Chiefs,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
264,Justin Jefferson,MIN,WR,,09/20/2020,@Colts,L 11 - 28,,,,,,,,,,,,,,,3,44,14.7,22,0,,
499,Justin Watson,TB,WR,,09/20/2020,Panthers,W 31 - 17,,,,,,,,,,,,,,,2,48,24,36,0,,
237,KJ Hamler,DEN,WR,,09/20/2020,@Steelers,L 21 - 26,,,,,,,,,,1,9,9,9,0,3,48,16,18,0,,
217,KJ Hill,LAC,WR,,09/20/2020,Chiefs,L 20 - 23,,,,,,,,,,,,,,,,,,,,,
344,KJ Osborn,MIN,WR,,09/20/2020,@Colts,L 11 - 28,,,,,,,,,,,,,,,,,,,,,
422,Kaden Smith,NYG,TE,,09/20/2020,@Bears,L 13 - 17,,,,,,,,,,,,,,,2,-1,-0.5,2,0,,
65,Kalen Ballage,LAC,RB,,09/20/2020,@Jets,W 31 - 13,,,,,,,,,,1,5,5,5,0,2,12,6,8,0,,
395,Kalif Raymond,TEN,WR,,09/20/2020,Jaguars,W 33 - 30,,,,,,,,,,,,,,,,,,,,,
195,Kareem Hunt,CLE,RB,,09/18/2020,Bengals,W 35 - 30,,,,,,,,,,10,86,8.6,33,1,2,15,7.5,9,1,,
470,Ke'Shawn Vaughn,TB,RB,,09/20/2020,Panthers,W 31 - 17,,,,,,,,,,,,,,,,,,,,,
78,Keelan Cole,JAX,WR,,09/20/2020,@Titans,L 30 - 33,,,,,,,,,,,,,,,6,58,9.7,23,1,,
8,Keenan Allen,LAC,WR,,09/20/2020,Chiefs,L 20 - 23,,,,,,,,,,,,,,,7,96,13.7,28,0,1,0
67,Keke Coutee,HOU,WR,,09/20/2020,Ravens,L 16 - 33,,,,,,,,,,,,,,,2,11,5.5,6,0,1,1
45,Kendrick Bourne,SF,WR,,09/20/2020,@Jets,W 31 - 13,,,,,,,,,,,,,,,4,67,16.8,24,0,,
172,Kenny Golladay,DET,WR,,09/20/2020,@Packers,L 21 - 42,,,,,,,,,,,,,,,,,,,,,
405,Kenny Stills,,WR,,09/20/2020,Ravens,L 16 - 33,,,,,,,,,,,,,,,2,16,8,13,0,,
102,Kenyan Drake,ARI,RB,,09/20/2020,Football Team,W 30 - 15,,,,,,,,,,20,86,4.3,16,0,2,9,4.5,6,0,,
253,Kerryon Johnson,DET,RB,,09/20/2020,@Packers,L 21 - 42,,,,,,,,,,8,32,4,8,1,0,0,,,0,,
211,KhaDarel Hodge,CLE,WR,,09/18/2020,Bengals,W 35 - 30,,,,,,,,,,,,,,,2,39,19.5,26,0,,
68,Kirk Cousins,MIN,QB,,09/20/2020,@Colts,L 11 - 28,11,26,113,4.3,0,3,3,18,15.9,,,,,,,,,,,,
7,Kyle Allen,,QB,,09/20/2020,@Cardinals,L 15 - 30,,,,,,,,,,,,,,,,,,,,,
375,Kyle Rudolph,MIN,TE,,09/20/2020,@Colts,L 11 - 28,,,,,,,,,,,,,,,0,0,,,0,,
298,Kyler Murray,ARI,QB,,09/20/2020,Football Team,W 30 - 15,26,38,286,7.5,1,1,3,8,88.3,8,67,8.4,,2,,,,,,,
364,La'Mical Perine,,RB,,09/20/2020,49ers,L 13 - 31,,,,,,,,,,3,17,5.7,10,0,,,,,,,
268,Lamar Jackson,,QB,,09/20/2020,@Texans,W 33 - 16,18,24,204,8.5,1,0,4,27,113.9,16,54,3.4,,0,,,,,,,
151,Larry Fitzgerald,,WR,,09/20/2020,Football Team,W 30 - 15,,,,,,,,,,,,,,,7,50,7.1,12,0,,
297,Latavius Murray,NO,RB,,09/22/2020,@Raiders,L 24 - 34,,,,,,,,,,3,14,4.7,8,0,2,19,9.5,10,0,,
431,Laviska Shenault,JAX,WR,,09/20/2020,@Titans,L 30 - 33,,,,,,,,,,5,37,7.4,14,0,3,35,11.7,14,0,,
329,LeSean McCoy,TB,RB,,09/20/2020,Panthers,W 31 - 17,,,,,,,,,,1,-5,-5,-5,0,5,26,5.2,7,0,,
53,LeVante Bellamy,,RB,,09/20/2020,@Steelers,L 21 - 26,,,,,,,,,,,,,,,,,,,,,
416,Lee Smith,BUF,TE,,09/20/2020,@Dolphins,W 31 - 28,,,,,,,,,,,,,,,,,,,,,
144,Leonard Fournette,TB,RB,,09/20/2020,Panthers,W 31 - 17,,,,,,,,,,12,103,8.6,46,2,4,13,3.3,12,0,,
449,Levine Toilolo,NYG,TE,,09/20/2020,@Bears,L 13 - 17,,,,,,,,,,,,,,,,,,,,,
456,Logan Thomas,WSH,TE,,09/20/2020,@Cardinals,L 15 - 30,,,,,,,,,,,,,,,4,26,6.5,10,0,,
474,Logan Woodside,TEN,QB,,09/20/2020,Jaguars,W 33 - 30,,,,,,,,,,,,,,,,,,,,,
403,Luke Stocker,ATL,TE,,09/20/2020,@Cowboys,L 39 - 40,,,,,,,,,,,,,,,,,,,,,
482,Luke Willson,BAL,TE,,09/21/2020,@Seahawks,L 30 - 35,,,,,,,,,,,,,,,,,,,,,
44,Lynn Bowden,MIA,RB,,09/20/2020,Bills,L 28 - 31,,,,,,,,,,,,,,,1,-1,-1,-1,0,,
209,Mack Hollins,MIA,WR,,09/20/2020,Bills,L 28 - 31,,,,,,,,,,,,,,,,,,,,,
28,Malcolm Brown,LAR,RB,,09/20/2020,@Eagles,W 37 - 19,,,,,,,,,,11,47,4.3,19,0,,,,,,,
361,Malcolm Perry,MIA,RB,,09/20/2020,Bills,L 28 - 31,,,,,,,,,,,,,,,,,,,,,
462,Malik Taylor,GB,WR,,09/20/2020,Lions,W 42 - 21,,,,,,,,,,,,,,,,,,,,,
444,Malik Turner,DAL,WR,,09/20/2020,Falcons,W 40 - 39,,,,,,,,,,,,,,,,,,,,,
291,Marcedes Lewis,GB,TE,,09/20/2020,Lions,W 42 - 21,,,,,,,,,,,,,,,1,4,4,4,0,,
60,Marcus Baugh,,TE,,09/20/2020,@Cardinals,L 15 - 30,,,,,,,,,,,,,,,1,2,2,2,0,,
277,Marcus Kemp,KC,WR,,09/20/2020,@Chargers,W 23 - 20,,,,,,,,,,,,,,,,,,,,,
3,Mark Andrews,,TE,,09/20/2020,@Texans,W 33 - 16,,,,,,,,,,,,,,,1,29,29,29,0,,
243,Mark Ingram,BAL,RB,,09/20/2020,@Texans,W 33 - 16,,,,,,,,,,9,55,6.1,30,1,2,22,11,18,0,,
96,Marquez Callaway,,WR,,09/22/2020,@Raiders,L 24 - 34,,,,,,,,,,,,,,,,,,,,,
472,Marquez Valdes-Scantling,GB,WR,,09/20/2020,Lions,W 42 - 21,,,,,,,,,,,,,,,3,64,21.3,41,0,,
31,Marquise Brown,BAL,WR,,09/20/2020,@Texans,W 33 - 16,,,,,,,,,,,,,,,5,42,8.4,25,0,,
239,Marvin Hall,,WR,,09/20/2020,@Packers,L 21 - 42,,,,,,,,,,,,,,,1,24,24,24,1,,
248,Marvin Jones,DET,WR,,09/20/2020,@Packers,L 21 - 42,,,,,,,,,,,,,,,4,23,5.8,8,1,,
376,Mason Rudolph,PIT,QB,,09/20/2020,Broncos,W 26 - 21,,,,,,,,,,,,,,,,,,,,,
63,Matt Barkley,BUF,QB,,09/20/2020,@Dolphins,W 31 - 28,,,,,,,,,,,,,,,,,,,,,
35,Matt Breida,,RB,,09/20/2020,Bills,L 28 - 31,,,,,,,,,,7,37,5.3,11,0,1,2,2,2,0,1,0
373,Matt Ryan,ATL,QB,,09/20/2020,@Cowboys,L 39 - 40,24,36,273,7.6,4,0,1,6,126.3,4,16,4,,0,,,,,,,
437,Matt Schaub,ATL,QB,,09/20/2020,@Cowboys,L 39 - 40,,,,,,,,,,,,,,,,,,,,,
424,Matthew Slater,NE,WR,,09/21/2020,@Seahawks,L 30 - 35,,,,,,,,,,,,,,,,,,,,,
408,Matthew Stafford,DET,QB,,09/20/2020,@Packers,L 21 - 42,20,33,244,7.4,2,1,4,26,91,1,4,4,,0,,,,,,,
486,Maxx Williams,ARI,TE,,09/20/2020,Football Team,W 30 - 15,,,,,,,,,,,,,,,,,,,,,
236,Mecole Hardman,KC,WR,,09/20/2020,@Chargers,W 23 - 20,,,,,,,,,,1,3,3,3,0,2,30,15,22,0,,
171,Melvin Gordon,DEN,RB,,09/20/2020,@Steelers,L 21 - 26,,,,,,,,,,19,70,3.7,17,0,2,14,7,16,1,,
21,Michael Burton,NO,RB,,09/22/2020,@Raiders,L 24 - 34,,,,,,,,,,,,,,,,,,,,,
186,Michael Gallup,DAL,WR,,09/20/2020,Falcons,W 40 - 39,,,,,,,,,,,,,,,2,58,29,38,0,,
356,Michael Pittman,IND,WR,,09/20/2020,Vikings,W 28 - 11,,,,,,,,,,,,,,,4,37,9.3,16,0,,
455,Michael Thomas,NO,WR,,09/22/2020,@Raiders,L 24 - 34,,,,,,,,,,,,,,,,,,,,,
46,Mike Boone,MIN,RB,,09/20/2020,@Colts,L 11 - 28,,,,,,,,,,,,,,,,,,,,,
114,Mike Davis,CAR,RB,,09/20/2020,@Buccaneers,L 17 - 31,,,,,,,,,,1,1,1,1,0,8,74,9.3,22,0,,
123,Mike Evans,TB,WR,,09/20/2020,Panthers,W 31 - 17,,,,,,,,,,,,,,,7,104,14.9,50,1,,
181,Mike Gesicki,MIA,TE,,09/20/2020,Bills,L 28 - 31,,,,,,,,,,,,,,,8,130,16.3,27,1,,
176,Mike Glennon,JAX,QB,,09/20/2020,@Titans,L 30 - 33,,,,,,,,,,,,,,,,,,,,,
454,Mike Thomas,CIN,WR,,09/18/2020,@Browns,L 30 - 35,,,,,,,,,,,,,,,4,31,7.8,14,1,,
492,Mike White,,QB,,09/20/2020,49ers,L 13 - 31,,,,,,,,,,,,,,,,,,,,,
491,Mike Williams,LAC,WR,,09/20/2020,Chiefs,L 20 - 23,,,,,,,,,,,,,,,2,14,7,8,0,,
42,Miles Boykin,BAL,WR,,09/20/2020,@Texans,W 33 - 16,,,,,,,,,,,,,,,4,38,9.5,14,0,,
440,Miles Sanders,PHI,RB,,09/20/2020,Rams,L 19 - 37,,,,,,,,,,20,95,4.8,15,1,3,36,12,22,0,1,1
445,Mitchell Trubisky,CHI,QB,,09/20/2020,Giants,W 17 - 13,18,28,190,6.8,2,2,4,21,78,4,16,4,,0,,,,,,,
10,Mo Alie-Cox,IND,TE,,09/20/2020,Vikings,W 28 - 11,,,,,,,,,,,,,,,5,111,22.2,33,0,,
438,Mohamed Sanu,DET,WR,,09/20/2020,@Jets,W 31 - 13,,,,,,,,,,,,,,,,,,,,,
349,MyCole Pruitt,TEN,TE,,09/20/2020,Jaguars,W 33 - 30,,,,,,,,,,,,,,,,,,,,,
183,Myles Gaskin,MIA,RB,,09/20/2020,Bills,L 28 - 31,,,,,,,,,,7,46,6.6,14,0,6,36,6,13,0,,
233,N'Keal Harry,NE,WR,,09/21/2020,@Seahawks,L 30 - 35,,,,,,,,,,,,,,,8,72,9,17,0,,
401,Nate Sudfeld,PHI,QB,,09/20/2020,Rams,L 19 - 37,,,,,,,,,,,,,,,,,,,,,
359,Nathan Peterman,LV,QB,,09/22/2020,Saints,W 34 - 24,,,,,,,,,,,,,,,,,,,,,
15,Nelson Agholor,LV,WR,,09/22/2020,Saints,W 34 - 24,,,,,,,,,,,,,,,1,19,19,19,0,,
41,Nick Boyle,,TE,,09/20/2020,@Texans,W 33 - 16,,,,,,,,,,,,,,,1,11,11,11,0,,
84,Nick Chubb,CLE,RB,,09/18/2020,Bengals,W 35 - 30,,,,,,,,,,22,124,5.6,26,2,1,9,9,9,0,,
148,Nick Foles,CHI,QB,,09/20/2020,Giants,W 17 - 13,,,,,,,,,,,,,,,,,,,,,
280,Nick Keizer,KC,TE,,09/20/2020,@Chargers,W 23 - 20,,,,,,,,,,,,,,,,,,,,,
300,Nick Mullens,SF,QB,,09/20/2020,@Jets,W 31 - 13,8,11,71,6.5,0,1,2,17,51.7,2,-2,-1,,0,,,,,,2,0
471,Nick Vannett,DEN,TE,,09/20/2020,@Steelers,L 21 - 26,,,,,,,,,,,,,,,0,0,,,0,,
494,Nick Westbrook,TEN,WR,,09/20/2020,Jaguars,W 33 - 30,,,,,,,,,,,,,,,,,,,,,
27,Noah Brown,DAL,WR,,09/20/2020,Falcons,W 40 - 39,,,,,,,,,,,,,,,2,28,14,20,0,,
155,Noah Fant,DEN,TE,,09/20/2020,@Steelers,L 21 - 26,,,,,,,,,,,,,,,4,57,14.3,22,1,,
450,Noah Togiai,,TE,,09/20/2020,Vikings,W 28 - 11,,,,,,,,,,,,,,,,,,,,,
498,Nsimba Webster,LAR,WR,,09/20/2020,@Eagles,W 37 - 19,,,,,,,,,,,,,,,,,,,,,
213,Nyheim Hines,IND,RB,,09/20/2020,Vikings,W 28 - 11,,,,,,,,,,,,,,,1,4,4,4,0,,
201,OJ Howard,,TE,,09/20/2020,Panthers,W 31 - 17,,,,,,,,,,,,,,,1,11,11,11,0,,
56,Odell Beckham,,WR,,09/18/2020,Bengals,W 35 - 30,,,,,,,,,,,,,,,4,74,18.5,43,1,,
510,Olamide Zaccheaus,,WR,,09/20/2020,@Cowboys,L 39 - 40,,,,,,,,,,,,,,,1,10,10,10,0,,
506,PJ Walker,CAR,QB,,09/20/2020,@Buccaneers,L 17 - 31,,,,,,,,,,,,,,,,,,,,,
95,Parris Campbell,,WR,,09/20/2020,Vikings,W 28 - 11,,,,,,,,,,1,7,7,7,0,,,,,,,
296,Patrick Laird,MIA,RB,,09/20/2020,Bills,L 28 - 31,,,,,,,,,,,,,,,,,,,,,
339,Patrick Mahomes,KC,QB,,09/20/2020,@Chargers,W 23 - 20,27,47,302,6.4,2,0,1,13,90.9,6,54,9,,0,,,,,,,
232,Penny Hart,SEA,WR,,09/21/2020,Patriots,W 35 - 30,,,,,,,,,,,,,,,,,,,,,
64,Peyton Barber,WSH,RB,,09/20/2020,@Cardinals,L 15 - 30,,,,,,,,,,1,1,1,1,0,,,,,,,
26,Pharaoh Brown,HOU,TE,,09/20/2020,Ravens,L 16 - 33,,,,,,,,,,,,,,,,,,,,,
69,Pharoh Cooper,CAR,WR,,09/20/2020,@Buccaneers,L 17 - 31,,,,,,,,,,,,,,,,,,,,1,0
386,Philip Rivers,IND,QB,,09/20/2020,Vikings,W 28 - 11,19,25,214,8.6,1,1,2,11,97.8,4,3,0.8,,0,,,,,,1,0
105,Phillip Dorsett,,WR,,09/21/2020,Patriots,W 35 - 30,,,,,,,,,,,,,,,,,,,,,
290,Phillip Lindsay,DEN,RB,,09/20/2020,@Steelers,L 21 - 26,,,,,,,,,,,,,,,,,,,,,
485,Preston Williams,,WR,,09/20/2020,Bills,L 28 - 31,,,,,,,,,,,,,,,1,26,26,26,0,,
346,Qadree Ollison,ATL,RB,,09/20/2020,@Cowboys,L 39 - 40,,,,,,,,,,,,,,,,,,,,,
87,Quintez Cephus,DET,WR,,09/20/2020,@Packers,L 21 - 42,,,,,,,,,,,,,,,3,54,18,36,0,,
301,Raheem Mostert,SF,RB,,09/20/2020,@Jets,W 31 - 13,,,,,,,,,,8,92,11.5,80,1,2,15,7.5,10,0,,
80,Randall Cobb,,WR,,09/20/2020,Ravens,L 16 - 33,,,,,,,,,,,,,,,5,59,11.8,23,0,,
223,Rashard Higgins,CLE,WR,,09/18/2020,Bengals,W 35 - 30,,,,,,,,,,,,,,,,,,,,,
331,Ray-Ray McCloud,PIT,WR,,09/20/2020,Broncos,W 26 - 21,,,,,,,,,,,,,,,,,,,,,
97,Raymond Calais,LAR,RB,,09/20/2020,@Eagles,W 37 - 19,,,,,,,,,,,,,,,,,,,,,
178,Reggie Gilliam,BUF,TE,,09/20/2020,@Dolphins,W 31 - 28,,,,,,,,,,,,,,,1,1,1,1,1,,
23,Rex Burkhead,,RB,,09/21/2020,@Seahawks,L 30 - 35,,,,,,,,,,6,2,0.3,3,0,4,47,11.8,19,0,,
379,Richard Rodgers,PHI,TE,,09/20/2020,Rams,L 19 - 37,,,,,,,,,,,,,,,,,,,,,
434,Ricky Seals-Jones,KC,TE,,09/20/2020,@Chargers,W 23 - 20,,,,,,,,,,,,,,,,,,,,,
104,Rico Dowdle,DAL,RB,,09/20/2020,Falcons,W 40 - 39,,,,,,,,,,,,,,,,,,,,,
189,Rico Gafford,,WR,,09/22/2020,Saints,W 34 - 24,,,,,,,,,,,,,,,,,,,,,
387,Riley Ridley,CHI,WR,,09/20/2020,Giants,W 17 - 13,,,,,,,,,,,,,,,,,,,,,
158,Rob Gronkowski,TB,TE,,09/20/2020,Panthers,W 31 - 17,,,,,,,,,,,,,,,0,0,,,0,,
5,Robby Anderson,CAR,WR,,09/20/2020,@Buccaneers,L 17 - 31,,,,,,,,,,,,,,,9,109,12.1,39,0,1,1
161,Robert Griffin,,QB,,09/20/2020,@Texans,W 33 - 16,,,,,,,,,,,,,,,,,,,,,
447,Robert Tonyan,GB,TE,,09/20/2020,Lions,W 42 - 21,,,,,,,,,,,,,,,2,25,12.5,14,1,,
