,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
306,James Proche,BAL,WR,,10/18/2020,@Eagles,W 30 - 28,,,,,,,,,,,,,,,,,,,,,
332,James Robinson,JAX,RB,,10/18/2020,Lions,L 16 - 34,,,,,,,,,,12,29,2.4,8,0,4,24,6,14,1,1,0
436,James Washington,PIT,WR,,10/18/2020,Browns,W 38 - 7,,,,,,,,,,,,,,,4,68,17,28,1,,
426,James White,NE,RB,,10/18/2020,Broncos,L 12 - 18,,,,,,,,,,4,8,2,3,0,8,65,8.1,22,0,,
60,Jamison Crowder,NYJ,WR,,10/18/2020,@Dolphins,L 0 - 24,,,,,,,,,,,,,,,7,48,6.9,13,0,,
148,Jared Goff,LAR,QB,,10/19/2020,@49ers,L 16 - 24,19,38,198,5.2,2,1,0,0,72,1,10,10,,0,,,,,,,
348,Jarrett Stidham,NE,QB,,10/18/2020,Broncos,L 12 - 18,,,,,,,,,,,,,,,,,,,,,
257,Jarvis Landry,CLE,WR,,10/18/2020,@Steelers,L 7 - 38,,,,,,,,,,,,,,,3,40,13.3,24,0,,
61,Jason Croom,,TE,,10/18/2020,Ravens,L 28 - 30,,,,,,,,,,,,,,,1,3,3,3,1,,
167,Jason Huntley,PHI,RB,,10/18/2020,Ravens,L 28 - 30,,,,,,,,,,,,,,,,,,,,,
416,Javon Wims,CHI,WR,,10/18/2020,@Panthers,W 23 - 16,,,,,,,,,,,,,,,,,,,,,
274,Jaydon Mickens,,WR,,10/18/2020,Packers,W 38 - 10,,,,,,,,,,,,,,,,,,,,,
381,Jaylen Samuels,PIT,RB,,10/18/2020,Browns,W 38 - 7,,,,,,,,,,,,,,,,,,,,,
88,Jeff Driskel,,QB,,10/18/2020,@Patriots,W 18 - 12,,,,,,,,,,,,,,,,,,,,,
361,Jeff Smith,NYJ,WR,,10/18/2020,@Dolphins,L 0 - 24,,,,,,,,,,,,,,,1,8,8,8,0,,
417,Jeff Wilson,SF,RB,,10/19/2020,Rams,W 24 - 16,,,,,,,,,,,,,,,,,,,,,
277,Jeremy McNichols,TEN,RB,,10/18/2020,Texans,W 42 - 36,,,,,,,,,,5,51,10.2,20,0,2,11,5.5,9,0,,
352,Jeremy Sprinkle,WSH,TE,,10/18/2020,@Giants,L 19 - 20,,,,,,,,,,,,,,,,,,,,,
280,Jerick McKinnon,SF,RB,,10/19/2020,Rams,W 24 - 16,,,,,,,,,,6,18,3,5,0,2,10,5,8,0,,
229,Jerry Jeudy,DEN,WR,,10/18/2020,@Patriots,W 18 - 12,,,,,,,,,,,,,,,2,32,16,16,0,,
234,Jesse James,DET,TE,,10/18/2020,@Jaguars,W 34 - 16,,,,,,,,,,,,,,,1,3,3,3,0,,
159,Jimmy Garoppolo,,QB,,10/19/2020,Rams,W 24 - 16,23,33,268,8.1,3,0,0,0,124.3,4,8,2,,0,,,,,,,
143,Jimmy Graham,CHI,TE,,10/18/2020,@Panthers,W 23 - 16,,,,,,,,,,,,,,,5,34,6.8,10,0,,
20,Joe Burrow,,QB,,10/18/2020,@Colts,L 27 - 31,25,39,313,8,0,1,2,13,78.3,3,2,0.7,,1,,,,,,,
127,Joe Flacco,NYJ,QB,,10/18/2020,@Dolphins,L 0 - 24,21,44,186,4.2,0,1,3,38,50,1,0,0,,0,,,,,,1,0
270,Joe Mixon,,RB,,10/18/2020,@Colts,L 27 - 31,,,,,,,,,,18,54,3,9,1,2,15,7.5,8,0,,
26,John Brown,,WR,,10/19/2020,Chiefs,L 17 - 26,,,,,,,,,,,,,,,0,0,,,0,,
187,John Hightower,PHI,WR,,10/18/2020,Ravens,L 28 - 30,,,,,,,,,,,,,,,1,50,50,50,0,,
251,John Lovett,,TE,,10/18/2020,@Buccaneers,L 10 - 38,,,,,,,,,,,,,,,,,,,,,
328,John Ross,,WR,,10/18/2020,@Colts,L 27 - 31,,,,,,,,,,,,,,,,,,,,,
414,John Wolford,LAR,QB,,10/19/2020,@49ers,L 16 - 24,,,,,,,,,,,,,,,,,,,,,
261,Johnny Mundt,LAR,TE,,10/19/2020,@49ers,L 16 - 24,,,,,,,,,,,,,,,,,,,,,
402,Jonathan Taylor,,RB,,10/18/2020,Bengals,W 31 - 27,,,,,,,,,,12,60,5,21,0,4,55,13.8,22,0,,
438,Jonathan Ward,ARI,RB,,10/20/2020,@Cowboys,W 38 - 10,,,,,,,,,,,,,,,,,,,,,
360,Jonnu Smith,TEN,TE,,10/18/2020,Texans,W 42 - 36,,,,,,,,,,,,,,,1,13,13,13,0,,
9,Jordan Akins,HOU,TE,,10/18/2020,@Titans,L 36 - 42,,,,,,,,,,,,,,,,,,,,,
174,Jordan Howard,,RB,,10/18/2020,@Dolphins,L 0 - 24,,,,,,,,,,,,,,,,,,,,,
252,Jordan Love,GB,QB,,10/18/2020,@Buccaneers,L 10 - 38,,,,,,,,,,,,,,,,,,,,,
396,Jordan Thomas,NE,TE,,10/20/2020,@Cowboys,W 38 - 10,,,,,,,,,,,,,,,,,,,,,
423,Jordan Wilkins,IND,RB,,10/18/2020,Bengals,W 31 - 27,,,,,,,,,,1,-1,-1,-1,0,0,0,,,0,,
7,Josh Allen,BUF,QB,,10/19/2020,Chiefs,L 17 - 26,14,27,122,4.5,2,1,0,0,73.4,8,42,5.3,,0,,,,,,,
340,Josh Reynolds,LAR,WR,,10/19/2020,@49ers,L 16 - 24,,,,,,,,,,,,,,,2,45,22.5,40,1,,
92,Joshua Dobbs,PIT,QB,,10/18/2020,Browns,W 38 - 7,,,,,,,,,,,,,,,,,,,,,
357,JuJu Smith-Schuster,PIT,WR,,10/18/2020,Browns,W 38 - 7,,,,,,,,,,,,,,,2,6,3,5,0,,
115,Julian Edelman,,WR,,10/18/2020,Broncos,L 12 - 18,,,,,,,,,,,,,,,2,8,4,10,0,,
214,Julio Jones,ATL,WR,,10/18/2020,@Vikings,W 40 - 23,,,,,,,,,,,,,,,8,137,17.1,40,2,,
185,Justice Hill,BAL,RB,,10/18/2020,@Eagles,W 30 - 28,,,,,,,,,,,,,,,,,,,,,
232,Justin Jefferson,MIN,WR,,10/18/2020,Falcons,L 23 - 40,,,,,,,,,,,,,,,9,166,18.4,49,2,,
432,Justin Watson,TB,WR,,10/18/2020,Packers,W 38 - 10,,,,,,,,,,,,,,,,,,,,,
204,K.J. Hamler,DEN,WR,,10/18/2020,@Patriots,W 18 - 12,,,,,,,,,,,,,,,,,,,,,
300,K.J. Osborn,MIN,WR,,10/18/2020,Falcons,L 23 - 40,,,,,,,,,,,,,,,,,,,,,
365,Kaden Smith,,TE,,10/18/2020,Football Team,W 20 - 19,,,,,,,,,,,,,,,3,15,5,9,0,,
341,Kalif Raymond,TEN,WR,,10/18/2020,Texans,W 42 - 36,,,,,,,,,,,,,,,3,32,10.7,20,0,,
168,Kareem Hunt,CLE,RB,,10/18/2020,@Steelers,L 7 - 38,,,,,,,,,,13,40,3.1,10,0,2,17,8.5,12,0,,
408,Ke'Shawn Vaughn,TB,RB,,10/18/2020,Packers,W 38 - 10,,,,,,,,,,5,42,8.4,19,0,0,0,,,0,,
226,KeeSean Johnson,ARI,WR,,10/20/2020,@Cowboys,W 38 - 10,,,,,,,,,,,,,,,,,,,,,
71,Keelan Cole,JAX,WR,,10/18/2020,Lions,L 16 - 34,,,,,,,,,,,,,,,6,143,23.8,51,0,,
243,Keith Kirkwood,,WR,,10/18/2020,Bears,L 16 - 23,,,,,,,,,,,,,,,1,13,13,13,0,,
62,Keke Coutee,HOU,WR,,10/18/2020,@Titans,L 36 - 42,,,,,,,,,,,,,,,,,,,,,
40,Kendrick Bourne,SF,WR,,10/19/2020,Rams,W 24 - 16,,,,,,,,,,,,,,,2,44,22,25,0,,
147,Kenny Golladay,DET,WR,,10/18/2020,@Jaguars,W 34 - 16,,,,,,,,,,,,,,,4,105,26.3,48,0,,
347,Kenny Stills,,WR,,10/18/2020,@Titans,L 36 - 42,,,,,,,,,,,,,,,,,,,,,
89,Kenyan Drake,ARI,RB,,10/20/2020,@Cowboys,W 38 - 10,,,,,,,,,,20,164,8.2,69,2,0,0,,,0,,
220,Kerryon Johnson,DET,RB,,10/18/2020,@Jaguars,W 34 - 16,,,,,,,,,,4,9,2.3,9,0,1,11,11,11,0,,
425,Kevin White,,WR,,10/19/2020,Rams,W 24 - 16,,,,,,,,,,,,,,,,,,,,,
63,Kirk Cousins,MIN,QB,,10/18/2020,Falcons,L 23 - 40,24,36,343,9.5,3,3,1,10,90.4,,,,,,,,,,,,
6,Kyle Allen,,QB,,10/18/2020,@Giants,L 19 - 20,31,42,280,6.7,2,1,3,29,97.3,2,8,4,,0,,,,,,1,1
326,Kyle Rudolph,MIN,TE,,10/18/2020,Falcons,L 23 - 40,,,,,,,,,,,,,,,3,47,15.7,19,0,,
260,Kyler Murray,ARI,QB,,10/20/2020,@Cowboys,W 38 - 10,9,24,188,7.8,2,0,1,11,93.8,10,74,7.4,,1,,,,,,,
316,La'Mical Perine,,RB,,10/18/2020,@Dolphins,L 0 - 24,,,,,,,,,,7,27,3.9,13,0,2,9,4.5,7,0,,
236,Lamar Jackson,,QB,,10/18/2020,@Eagles,W 30 - 28,16,27,186,6.9,1,0,3,13,92.5,9,108,12,,1,,,,,,,
129,Larry Fitzgerald,,WR,,10/20/2020,@Cowboys,W 38 - 10,,,,,,,,,,,,,,,3,22,7.3,11,0,,
372,Laviska Shenault Jr.,JAX,WR,,10/18/2020,Lions,L 16 - 34,,,,,,,,,,1,1,1,1,0,3,10,3.3,4,0,,
48,Le'Veon Bell,KC,RB,,10/19/2020,@Bills,W 26 - 17,,,,,,,,,,,,,,,,,,,,,
285,LeSean McCoy,TB,RB,,10/18/2020,Packers,W 38 - 10,,,,,,,,,,4,1,0.3,2,0,1,6,6,6,0,,
359,Lee Smith,BUF,TE,,10/19/2020,Chiefs,L 17 - 26,,,,,,,,,,,,,,,,,,,,,
123,Leonard Fournette,TB,RB,,10/18/2020,Packers,W 38 - 10,,,,,,,,,,,,,,,,,,,,,
389,Levine Toilolo,NYG,TE,,10/18/2020,Football Team,W 20 - 19,,,,,,,,,,,,,,,,,,,,,
395,Logan Thomas,WSH,TE,,10/18/2020,@Giants,L 19 - 20,,,,,,,,,,,,,,,3,42,14,29,1,,
412,Logan Woodside,TEN,QB,,10/18/2020,Texans,W 42 - 36,,,,,,,,,,,,,,,,,,,,,
346,Luke Stocker,ATL,TE,,10/18/2020,@Vikings,W 40 - 23,,,,,,,,,,,,,,,,,,,,,
39,Lynn Bowden,MIA,RB,,10/18/2020,Jets,W 24 - 0,,,,,,,,,,,,,,,,,,,,,
179,Mack Hollins,MIA,WR,,10/18/2020,Jets,W 24 - 0,,,,,,,,,,,,,,,,,,,,,
25,Malcolm Brown,LAR,RB,,10/19/2020,@49ers,L 16 - 24,,,,,,,,,,2,4,2,3,0,3,18,6,7,0,,
313,Malcolm Perry,MIA,RB,,10/18/2020,Jets,W 24 - 0,,,,,,,,,,,,,,,,,,,,,
401,Malik Taylor,GB,WR,,10/18/2020,@Buccaneers,L 10 - 38,,,,,,,,,,,,,,,0,0,,,0,,
385,Malik Turner,DAL,WR,,10/20/2020,Cardinals,L 10 - 38,,,,,,,,,,,,,,,,,,,,,
255,Marcedes Lewis,GB,TE,,10/18/2020,@Buccaneers,L 10 - 38,,,,,,,,,,,,,,,0,0,,,0,,
56,Marcus Baugh,,TE,,10/18/2020,@Giants,L 19 - 20,,,,,,,,,,,,,,,,,,,,,
219,Marcus Johnson,IND,WR,,10/18/2020,Bengals,W 31 - 27,,,,,,,,,,,,,,,5,108,21.6,55,0,,
245,Marcus Kemp,KC,WR,,10/19/2020,@Bills,W 26 - 17,,,,,,,,,,,,,,,,,,,,,
3,Mark Andrews,BAL,TE,,10/18/2020,@Eagles,W 30 - 28,,,,,,,,,,,,,,,2,21,10.5,11,0,,
210,Mark Ingram,,RB,,10/18/2020,@Eagles,W 30 - 28,,,,,,,,,,5,20,4,9,0,,,,,,,
410,Marquez Valdes-Scantling,GB,WR,,10/18/2020,@Buccaneers,L 10 - 38,,,,,,,,,,,,,,,3,32,10.7,15,0,,
28,Marquise Brown,BAL,WR,,10/18/2020,@Eagles,W 30 - 28,,,,,,,,,,,,,,,4,57,14.3,20,0,,
206,Marvin Hall,DET,WR,,10/18/2020,@Jaguars,W 34 - 16,,,,,,,,,,1,1,1,1,0,1,6,6,6,0,,
215,Marvin Jones,DET,WR,,10/18/2020,@Jaguars,W 34 - 16,,,,,,,,,,,,,,,2,8,4,6,0,,
327,Mason Rudolph,PIT,QB,,10/18/2020,Browns,W 38 - 7,1,1,6,6,0,0,0,0,91.7,3,-3,-1,,0,,,,,,,
378,Mason Schreck,CIN,TE,,10/18/2020,@Colts,L 27 - 31,,,,,,,,,,,,,,,,,,,,,
58,Matt Barkley,BUF,QB,,10/19/2020,Chiefs,L 17 - 26,,,,,,,,,,,,,,,,,,,,,
32,Matt Breida,MIA,RB,,10/18/2020,Jets,W 24 - 0,,,,,,,,,,6,15,2.5,5,0,2,7,3.5,10,0,,
325,Matt Ryan,ATL,QB,,10/18/2020,@Vikings,W 40 - 23,30,40,371,9.3,4,0,2,8,136.6,4,8,2,,0,,,,,,,
379,Matt Schaub,ATL,QB,,10/18/2020,@Vikings,W 40 - 23,,,,,,,,,,,,,,,,,,,,,
367,Matthew Slater,NE,WR,,10/18/2020,Broncos,L 12 - 18,,,,,,,,,,,,,,,,,,,,,
351,Matthew Stafford,DET,QB,,10/18/2020,@Jaguars,W 34 - 16,19,31,223,7.2,1,1,0,0,80.4,5,14,2.8,,0,,,,,,,
203,Mecole Hardman,KC,WR,,10/19/2020,@Bills,W 26 - 17,,,,,,,,,,,,,,,0,0,,,0,,
146,Melvin Gordon,DEN,RB,,10/18/2020,@Patriots,W 18 - 12,,,,,,,,,,,,,,,,,,,,,
161,Michael Gallup,DAL,WR,,10/20/2020,Cardinals,L 10 - 38,,,,,,,,,,,,,,,2,23,11.5,17,0,,
41,Mike Boone,MIN,RB,,10/18/2020,Falcons,L 23 - 40,,,,,,,,,,1,-1,-1,-1,0,1,6,6,6,0,,
98,Mike Davis,CAR,RB,,10/18/2020,Bears,L 16 - 23,,,,,,,,,,18,52,2.9,12,1,2,3,1.5,2,0,1,1
105,Mike Evans,TB,WR,,10/18/2020,Packers,W 38 - 10,,,,,,,,,,,,,,,1,10,10,10,0,,
156,Mike Gesicki,MIA,TE,,10/18/2020,Jets,W 24 - 0,,,,,,,,,,,,,,,0,0,,,0,,
150,Mike Glennon,JAX,QB,,10/18/2020,Lions,L 16 - 34,,,,,,,,,,,,,,,,,,,,,
394,Mike Thomas,CIN,WR,,10/18/2020,@Colts,L 27 - 31,,,,,,,,,,,,,,,1,10,10,10,0,,
424,Mike White,,QB,,10/18/2020,@Dolphins,L 0 - 24,,,,,,,,,,,,,,,,,,,,,
37,Miles Boykin,BAL,WR,,10/18/2020,@Eagles,W 30 - 28,,,,,,,,,,,,,,,1,11,11,11,0,,
380,Miles Sanders,PHI,RB,,10/18/2020,Ravens,L 28 - 30,,,,,,,,,,9,118,13.1,74,0,1,-6,-6,-6,0,1,0
386,Mitchell Trubisky,CHI,QB,,10/18/2020,@Panthers,W 23 - 16,,,,,,,,,,,,,,,,,,,,,
8,Mo Alie-Cox,IND,TE,,10/18/2020,Bengals,W 31 - 27,,,,,,,,,,,,,,,,,,,,,
158,Myles Gaskin,,RB,,10/18/2020,Jets,W 24 - 0,,,,,,,,,,18,91,5.1,15,0,4,35,8.8,16,0,,
199,N'Keal Harry,NE,WR,,10/18/2020,Broncos,L 12 - 18,,,,,,,,,,,,,,,0,0,,,0,,
344,Nate Sudfeld,PHI,QB,,10/18/2020,Ravens,L 28 - 30,,,,,,,,,,,,,,,,,,,,,
36,Nick Boyle,,TE,,10/18/2020,@Eagles,W 30 - 28,,,,,,,,,,,,,,,3,33,11,17,1,,
126,Nick Foles,CHI,QB,,10/18/2020,@Panthers,W 23 - 16,23,39,198,5.1,1,1,0,0,70.2,5,4,0.8,,1,,,,,,,
247,Nick Keizer,KC,TE,,10/19/2020,@Bills,W 26 - 17,,,,,,,,,,,,,,,1,2,2,2,0,,
262,Nick Mullens,SF,QB,,10/19/2020,Rams,W 24 - 16,,,,,,,,,,,,,,,,,,,,,
409,Nick Vannett,DEN,TE,,10/18/2020,@Patriots,W 18 - 12,,,,,,,,,,,,,,,1,7,7,7,0,,
427,Nick Westbrook,TEN,WR,,10/18/2020,Texans,W 42 - 36,,,,,,,,,,,,,,,,,,,,,
24,Noah Brown,DAL,WR,,10/20/2020,Cardinals,L 10 - 38,,,,,,,,,,,,,,,2,15,7.5,14,0,,
133,Noah Fant,DEN,TE,,10/18/2020,@Patriots,W 18 - 12,,,,,,,,,,,,,,,,,,,,,
390,Noah Togiai,IND,TE,,10/18/2020,Bengals,W 31 - 27,,,,,,,,,,,,,,,,,,,,,
431,Nsimba Webster,LAR,WR,,10/19/2020,@49ers,L 16 - 24,,,,,,,,,,,,,,,,,,,,,
181,Nyheim Hines,IND,RB,,10/18/2020,Bengals,W 31 - 27,,,,,,,,,,,,,,,5,27,5.4,11,0,,
51,Odell Beckham Jr.,,WR,,10/18/2020,@Steelers,L 7 - 38,,,,,,,,,,,,,,,2,25,12.5,13,0,,
445,Olamide Zaccheaus,ATL,WR,,10/18/2020,@Vikings,W 40 - 23,,,,,,,,,,,,,,,0,0,,,0,,
440,P.J. Walker,CAR,QB,,10/18/2020,Bears,L 16 - 23,,,,,,,,,,,,,,,,,,,,,
259,Patrick Laird,MIA,RB,,10/18/2020,Jets,W 24 - 0,,,,,,,,,,,,,,,1,2,2,2,0,,
293,Patrick Mahomes,KC,QB,,10/19/2020,@Bills,W 26 - 17,21,26,225,8.7,2,0,1,4,128.4,10,36,3.6,,0,,,,,,1,0
59,Peyton Barber,WSH,RB,,10/18/2020,@Giants,L 19 - 20,,,,,,,,,,4,6,1.5,4,0,1,4,4,4,0,,
23,Pharaoh Brown,HOU,TE,,10/18/2020,@Titans,L 36 - 42,,,,,,,,,,,,,,,2,28,14,22,0,,
64,Pharoh Cooper,CAR,WR,,10/18/2020,Bears,L 16 - 23,,,,,,,,,,,,,,,,,,,,,
337,Philip Rivers,IND,QB,,10/18/2020,Bengals,W 31 - 27,29,44,371,8.4,3,1,1,0,105.4,1,-1,-1,,0,,,,,,,
254,Phillip Lindsay,DEN,RB,,10/18/2020,@Patriots,W 18 - 12,,,,,,,,,,23,101,4.4,20,0,,,,,,,
419,Preston Williams,,WR,,10/18/2020,Jets,W 24 - 0,,,,,,,,,,,,,,,2,18,9,15,1,,
302,Qadree Ollison,ATL,RB,,10/18/2020,@Vikings,W 40 - 23,,,,,,,,,,,,,,,,,,,,,
435,Quez Watkins,PHI,WR,,10/18/2020,Ravens,L 28 - 30,,,,,,,,,,,,,,,,,,,,,
78,Quintez Cephus,DET,WR,,10/18/2020,@Jaguars,W 34 - 16,,,,,,,,,,,,,,,,,,,,,
263,Raheem Mostert,SF,RB,,10/19/2020,Rams,W 24 - 16,,,,,,,,,,17,65,3.8,15,0,2,11,5.5,7,0,,
72,Randall Cobb,,WR,,10/18/2020,@Titans,L 36 - 42,,,,,,,,,,,,,,,3,17,5.7,7,1,,
189,Rashard Higgins,CLE,WR,,10/18/2020,@Steelers,L 7 - 38,,,,,,,,,,,,,,,1,13,13,13,1,,
287,Ray-Ray McCloud,PIT,WR,,10/18/2020,Browns,W 38 - 7,,,,,,,,,,,,,,,0,0,,,0,,
83,Raymond Calais,LAR,RB,,10/19/2020,@49ers,L 16 - 24,,,,,,,,,,,,,,,,,,,,,
152,Reggie Gilliam,BUF,TE,,10/19/2020,Chiefs,L 17 - 26,,,,,,,,,,,,,,,,,,,,,
21,Rex Burkhead,,RB,,10/18/2020,Broncos,L 12 - 18,,,,,,,,,,5,14,2.8,7,0,,,,,,,
330,Richard Rodgers,PHI,TE,,10/18/2020,Ravens,L 28 - 30,,,,,,,,,,,,,,,3,31,10.3,16,0,,
233,Richie James,SF,WR,,10/19/2020,Rams,W 24 - 16,,,,,,,,,,,,,,,,,,,,,
375,Ricky Seals-Jones,KC,TE,,10/19/2020,@Bills,W 26 - 17,,,,,,,,,,,,,,,0,0,,,0,,
91,Rico Dowdle,DAL,RB,,10/20/2020,Cardinals,L 10 - 38,,,,,,,,,,3,13,4.3,7,0,,,,,,,
338,Riley Ridley,CHI,WR,,10/18/2020,@Panthers,W 23 - 16,,,,,,,,,,,,,,,,,,,,,
135,Rob Gronkowski,TB,TE,,10/18/2020,Packers,W 38 - 10,,,,,,,,,,,,,,,5,78,15.6,31,1,,
4,Robby Anderson,CAR,WR,,10/18/2020,Bears,L 16 - 23,,,,,,,,,,,,,,,4,77,19.3,39,0,,
138,Robert Griffin III,BAL,QB,,10/18/2020,@Eagles,W 30 - 28,,,,,,,,,,,,,,,,,,,,,
387,Robert Tonyan,GB,TE,,10/18/2020,@Buccaneers,L 10 - 38,,,,,,,,,,,,,,,3,25,8.3,11,0,,
413,Robert Woods,LAR,WR,,10/19/2020,@49ers,L 16 - 24,,,,,,,,,,2,11,5.5,7,0,4,29,7.3,12,1,,
213,Ronald Jones,TB,RB,,10/18/2020,Packers,W 38 - 10,,,,,,,,,,23,113,4.9,25,2,2,8,4,6,0,,
85,Ross Dwelley,SF,TE,,10/19/2020,Rams,W 24 - 16,,,,,,,,,,,,,,,,,,,,,
121,Royce Freeman,DEN,RB,,10/18/2020,@Patriots,W 18 - 12,,,,,,,,,,8,26,3.3,11,0,1,4,4,4,0,,
163,Russell Gage,ATL,WR,,10/18/2020,@Vikings,W 40 - 23,,,,,,,,,,,,,,,4,65,16.3,27,0,,
131,Ryan Finley,CIN,QB,,10/18/2020,@Colts,L 27 - 31,,,,,,,,,,,,,,,,,,,,,
128,Ryan Fitzpatrick,MIA,QB,,10/18/2020,Jets,W 24 - 0,18,27,191,7.1,3,2,2,8,93.3,1,4,4,,0,,,,,,,
136,Ryan Griffin,TB,QB,,10/18/2020,Packers,W 38 - 10,,,,,,,,,,,,,,,,,,,,,
137,Ryan Griffin,NYJ,TE,,10/18/2020,@Dolphins,L 0 - 24,,,,,,,,,,,,,,,2,17,8.5,9,0,,
207,Ryan Izzo,NE,TE,,10/18/2020,Broncos,L 12 - 18,,,,,,,,,,,,,,,3,38,12.7,16,0,1,1
298,Ryan Nall,CHI,RB,,10/18/2020,@Panthers,W 23 - 16,,,,,,,,,,,,,,,,,,,,,
406,Ryan Tannehill,TEN,QB,,10/18/2020,Texans,W 42 - 36,30,41,366,8.9,4,1,2,22,122.6,,,,,,,,,,,1,1
12,Salvon Ahmed,MIA,RB,,10/18/2020,Jets,W 24 - 0,,,,,,,,,,,,,,,,,,,,,
100,Sam Darnold,NYJ,QB,,10/18/2020,@Dolphins,L 0 - 24,,,,,,,,,,,,,,,,,,,,,
315,Samaje Perine,CIN,RB,,10/18/2020,@Colts,L 27 - 31,,,,,,,,,,1,0,0,0,0,,,,,,,
434,Sammy Watkins,KC,WR,,10/19/2020,@Bills,W 26 - 17,,,,,,,,,,,,,,,,,,,,,
272,Scott Miller,TB,WR,,10/18/2020,Packers,W 38 - 10,,,,,,,,,,,,,,,1,6,6,6,0,,
291,Sean Mannion,MIN,QB,,10/18/2020,Falcons,L 23 - 40,,,,,,,,,,,,,,,,,,,,,
281,Sean McKeon,DAL,TE,,10/20/2020,Cardinals,L 10 - 38,,,,,,,,,,,,,,,,,,,,,
335,Seth Roberts,,WR,,10/18/2020,@Panthers,W 23 - 16,,,,,,,,,,,,,,,,,,,,,
96,Stefon Diggs,BUF,WR,,10/19/2020,Chiefs,L 17 - 26,,,,,,,,,,,,,,,6,46,7.7,15,1,,
81,Stephen Carlson,CLE,TE,,10/18/2020,@Steelers,L 7 - 38,,,,,,,,,,,,,,,,,,,,,
180,T.J. Hockenson,DET,TE,,10/18/2020,@Jaguars,W 34 - 16,,,,,,,,,,,,,,,2,17,8.5,16,1,,
441,T.J. Yeldon,BUF,RB,,10/19/2020,Chiefs,L 17 - 26,,,,,,,,,,,,,,,,,,,,,
182,T.Y. Hilton,IND,WR,,10/18/2020,Bengals,W 31 - 27,,,,,,,,,,,,,,,1,11,11,11,0,,
212,Taiwan Jones,BUF,RB,,10/19/2020,Chiefs,L 17 - 26,,,,,,,,,,,,,,,,,,,,,
373,Tajae Sharpe,MIN,WR,,10/18/2020,Falcons,L 23 - 40,,,,,,,,,,,,,,,,,,,,,
171,Tanner Hudson,TB,TE,,10/18/2020,Packers,W 38 - 10,,,,,,,,,,,,,,,,,,,,,
400,Taywan Taylor,CLE,WR,,10/18/2020,@Steelers,L 7 - 38,,,,,,,,,,,,,,,,,,,,,
151,Ted Ginn,,WR,,10/18/2020,@Panthers,W 23 - 16,,,,,,,,,,,,,,,,,,,,1,0
31,Teddy Bridgewater,CAR,QB,,10/18/2020,Bears,L 16 - 23,16,29,216,7.4,0,2,4,25,50.4,8,48,6,,0,,,,,,,
188,Tee Higgins,CIN,WR,,10/18/2020,@Colts,L 27 - 31,,,,,,,,,,1,2,2,2,0,6,125,20.8,67,0,,
195,Temarrick Hemingway,WSH,TE,,10/18/2020,@Giants,L 19 - 20,,,,,,,,,,,,,,,,,,,,,
278,Terry McLaurin,WSH,WR,,10/18/2020,@Giants,L 19 - 20,,,,,,,,,,,,,,,7,74,10.6,20,0,,
35,Tim Boyle,GB,QB,,10/18/2020,@Buccaneers,L 10 - 38,0,0,0,,0,0,1,11,-1,,,,,,,,,,,1,0
320,Tim Patrick,DEN,WR,,10/18/2020,@Patriots,W 18 - 12,,,,,,,,,,,,,,,4,101,25.3,41,0,,
134,Todd Gurley,ATL,RB,,10/18/2020,@Vikings,W 40 - 23,,,,,,,,,,20,47,2.4,9,0,3,20,6.7,14,0,,
34,Tom Brady,TB,QB,,10/18/2020,Packers,W 38 - 10,17,27,166,6.1,2,0,0,0,104.9,,,,,,,,,,,,
309,Tony Pollard,DAL,RB,,10/20/2020,Cardinals,L 10 - 38,,,,,,,,,,10,31,3.1,12,0,2,9,4.5,5,0,,
276,Trace McSorley,,QB,,10/18/2020,@Eagles,W 30 - 28,,,,,,,,,,,,,,,,,,,,,
119,Travis Fulgham,PHI,WR,,10/18/2020,Ravens,L 28 - 30,,,,,,,,,,,,,,,6,75,12.5,19,1,,
246,Travis Kelce,KC,TE,,10/19/2020,@Bills,W 26 - 17,,,,,,,,,,,,,,,5,65,13,20,2,1,1
422,Trayveon Williams,CIN,RB,,10/18/2020,@Colts,L 27 - 31,,,,,,,,,,,,,,,,,,,,,
370,Trent Sherfield,,WR,,10/20/2020,@Cowboys,W 38 - 10,,,,,,,,,,,,,,,,,,,,,
399,Trent Taylor,SF,WR,,10/19/2020,Rams,W 24 - 16,,,,,,,,,,,,,,,1,8,8,8,0,,
82,Trenton Cannon,CAR,RB,,10/18/2020,Bears,L 16 - 23,,,,,,,,,,3,12,4,10,0,2,15,7.5,19,0,,
429,Trevon Wesco,,TE,,10/18/2020,@Dolphins,L 0 - 24,,,,,,,,,,,,,,,,,,,,,
19,Trey Burton,IND,TE,,10/18/2020,Bengals,W 31 - 27,,,,,,,,,,1,1,1,1,1,4,58,14.5,20,1,,
235,Trishton Jackson,LAR,WR,,10/19/2020,@49ers,L 16 - 24,,,,,,,,,,,,,,,,,,,,,
407,Tua Tagovailoa,MIA,QB,,10/18/2020,Jets,W 24 - 0,2,2,9,4.5,0,0,0,0,85.4,,,,,,,,,,,,
