,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
35,Tyler Bray,,QB,,11/17/2020,Vikings,L 13 - 19,1,5,18,3.6,0,0,0,0,42.1,,,,,,,,,,,,
68,Tyler Conklin,MIN,TE,,11/17/2020,@Bears,W 19 - 13,,,,,,,,,,,,,,,2,11,5.5,9,0,,
100,Tyler Davis,JAX,TE,,11/15/2020,@Packers,L 20 - 24,,,,,,,,,,,,,,,,,,,,,
113,Tyler Eifert,JAX,TE,,11/15/2020,@Packers,L 20 - 24,,,,,,,,,,,,,,,2,15,7.5,8,0,,
109,Tyler Ervin,GB,RB,,11/15/2020,Jaguars,W 24 - 20,,,,,,,,,,1,0,0,0,0,1,3,3,3,0,,
188,Tyler Higbee,LAR,TE,,11/15/2020,Seahawks,W 23 - 16,,,,,,,,,,,,,,,3,60,20,39,0,,
219,Tyler Johnson,TB,WR,,11/15/2020,@Panthers,W 46 - 23,,,,,,,,,,,,,,,0,0,,,0,,
247,Tyler Lockett,SEA,WR,,11/15/2020,@Rams,L 16 - 23,,,,,,,,,,,,,,,5,66,13.2,39,0,,
73,Tyrie Cleveland,DEN,WR,,11/15/2020,@Raiders,L 12 - 37,,,,,,,,,,,,,,,,,,,,,
401,Tyrod Taylor,LAC,QB,,11/15/2020,@Dolphins,L 21 - 29,,,,,,,,,,,,,,,,,,,,,
218,Tyron Johnson,LAC,WR,,11/15/2020,@Dolphins,L 21 - 29,,,,,,,,,,,,,,,,,,,,,
230,Van Jefferson,LAR,WR,,11/15/2020,Seahawks,W 23 - 16,,,,,,,,,,,,,,,1,15,15,15,0,,
157,Wayne Gallman,NYG,RB,,11/15/2020,Eagles,W 27 - 17,,,,,,,,,,18,53,2.9,17,2,1,7,7,7,0,,
97,Will Dissly,SEA,TE,,11/15/2020,@Rams,L 16 - 23,,,,,,,,,,,,,,,1,16,16,16,0,,
121,Will Fuller,,WR,,11/15/2020,@Browns,L 7 - 10,,,,,,,,,,,,,,,5,38,7.6,12,0,,
141,Will Grier,CAR,QB,,11/15/2020,Buccaneers,L 23 - 46,,,,,,,,,,,,,,,,,,,,,
358,Willie Snead,,WR,,11/16/2020,@Patriots,L 17 - 23,,,,,,,,,,,,,,,5,64,12.8,21,2,,
211,Xavier Jones,LAR,RB,,11/15/2020,Seahawks,W 23 - 16,,,,,,,,,,,,,,,,,,,,,
156,Zach Gentry,,TE,,11/15/2020,Bengals,W 36 - 10,,,,,,,,,,,,,,,,,,,,,
320,Zach Pascal,IND,WR,,11/13/2020,@Titans,W 34 - 17,,,,,,,,,,,,,,,4,33,8.3,18,0,,
259,Zack Moss,BUF,RB,,11/15/2020,@Cardinals,L 30 - 32,,,,,,,,,,7,20,2.9,14,0,1,-3,-3,-3,0,,
215,Zay Jones,LV,WR,,11/15/2020,Broncos,W 37 - 12,,,,,,,,,,,,,,,1,6,6,6,0,,
