,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
420,Ito Smith,ATL,RB,,09/13/2020,Seahawks,L 25 - 38,,,,,,,,,,1,4,4,4,0,3,2,0.7,2,0,,
322,JD McKissic,WSH,RB,,09/13/2020,Eagles,W 27 - 17,,,,,,,,,,3,-2,-0.7,1,0,1,1,1,1,0,,
3,JJ Arcega-Whiteside,PHI,WR,,09/13/2020,@Football Team,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
465,JJ Taylor,NE,RB,,09/13/2020,Dolphins,W 21 - 11,,,,,,,,,,4,28,7,11,0,1,4,4,4,0,,
105,JK Dobbins,BAL,RB,,09/13/2020,Browns,W 38 - 6,,,,,,,,,,7,22,3.1,12,2,,,,,,,
202,JP Holtz,CHI,TE,,09/13/2020,@Lions,W 27 - 23,,,,,,,,,,,,,,,,,,,,,
408,Jace Sternberger,GB,TE,,09/13/2020,@Vikings,W 43 - 34,,,,,,,,,,,,,,,0,0,,,0,,
101,Jack Doyle,IND,TE,,09/13/2020,@Jaguars,L 20 - 27,,,,,,,,,,,,,,,3,49,16.3,28,0,,
137,Jacob Eason,IND,QB,,09/13/2020,@Jaguars,L 20 - 27,,,,,,,,,,,,,,,,,,,,,
203,Jacob Hollister,SEA,TE,,09/13/2020,@Falcons,W 38 - 25,,,,,,,,,,,,,,,1,9,9,9,0,,
33,Jacoby Brissett,IND,QB,,09/13/2020,@Jaguars,L 20 - 27,0,0,0,,0,0,1,6,-1,,,,,,,,,,,,
165,Jaeden Graham,ATL,TE,,09/13/2020,Seahawks,L 25 - 38,,,,,,,,,,,,,,,,,,,,,
21,Jake Butt,,TE,,09/15/2020,Titans,L 14 - 16,,,,,,,,,,,,,,,1,0,0,0,0,,
139,Jake Fromm,BUF,QB,,09/13/2020,Jets,W 27 - 17,,,,,,,,,,,,,,,,,,,,,
282,Jake Luton,JAX,QB,,09/13/2020,Colts,W 27 - 20,,,,,,,,,,,,,,,,,,,,,
163,Jakeem Grant,MIA,WR,,09/13/2020,@Patriots,L 11 - 21,,,,,,,,,,,,,,,3,25,8.3,14,0,,
317,Jakobi Meyers,NE,WR,,09/13/2020,Dolphins,W 21 - 11,,,,,,,,,,,,,,,,,,,,,
153,Jalen Guyton,LAC,WR,,09/13/2020,@Bengals,W 16 - 13,,,,,,,,,,,,,,,1,16,16,16,0,,
188,Jalen Hurts,PHI,QB,,09/13/2020,@Football Team,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
395,Jalen Reagor,PHI,WR,,09/13/2020,@Football Team,L 17 - 27,,,,,,,,,,,,,,,1,55,55,55,0,1,0
390,Jalen Richard,LV,RB,,09/13/2020,@Panthers,W 34 - 30,,,,,,,,,,,,,,,1,15,15,15,0,,
489,Jamaal Williams,GB,RB,,09/13/2020,@Vikings,W 43 - 34,,,,,,,,,,7,21,3,5,0,4,21,5.3,15,0,,
15,Jamal Agnew,DET,WR,,09/13/2020,Bears,L 23 - 27,,,,,,,,,,,,,,,0,0,,,0,,
480,Jameis Winston,NO,QB,,09/13/2020,Buccaneers,W 34 - 23,,,,,,,,,,,,,,,,,,,,,
72,James Conner,,RB,,09/14/2020,@Giants,W 26 - 16,,,,,,,,,,6,9,1.5,3,0,2,8,4,6,0,,
301,James Morgan,NYJ,QB,,09/13/2020,@Bills,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
344,James O'Shaughnessy,JAX,TE,,09/13/2020,Colts,W 27 - 20,,,,,,,,,,,,,,,1,0,0,0,0,,
351,James Proche,BAL,WR,,09/13/2020,Browns,W 38 - 6,,,,,,,,,,,,,,,,,,,,,
382,James Robinson,JAX,RB,,09/13/2020,Colts,W 27 - 20,,,,,,,,,,16,62,3.9,12,0,1,28,28,28,0,,
504,James Washington,PIT,WR,,09/14/2020,@Giants,W 26 - 16,,,,,,,,,,,,,,,2,34,17,21,1,,
495,James White,NE,RB,,09/13/2020,Dolphins,W 21 - 11,,,,,,,,,,5,22,4.4,7,0,3,30,10,11,0,,
63,Jamison Crowder,NYJ,WR,,09/13/2020,@Bills,L 17 - 27,,,,,,,,,,,,,,,7,115,16.4,69,1,,
70,Jared Cook,NO,TE,,09/13/2020,Buccaneers,W 34 - 23,,,,,,,,,,,,,,,5,80,16,46,0,,
169,Jared Goff,LAR,QB,,09/14/2020,Cowboys,W 20 - 17,20,31,275,8.9,0,1,1,6,79.4,4,15,3.8,,0,,,,,,,
407,Jarrett Stidham,NE,QB,,09/13/2020,Dolphins,W 21 - 11,,,,,,,,,,,,,,,,,,,,,
292,Jarvis Landry,CLE,WR,,09/13/2020,@Ravens,L 6 - 38,,,,,,,,,,,,,,,5,61,12.2,20,0,,
190,Jason Huntley,PHI,RB,,09/13/2020,@Football Team,L 17 - 27,,,,,,,,,,1,1,1,1,0,,,,,,,
303,Jason Moore,,WR,,09/13/2020,@Bengals,W 16 - 13,,,,,,,,,,,,,,,,,,,,,
479,Jason Witten,LV,TE,,09/13/2020,@Panthers,W 34 - 30,,,,,,,,,,,,,,,1,2,2,2,0,,
481,Javon Wims,CHI,WR,,09/13/2020,@Lions,W 27 - 23,,,,,,,,,,,,,,,1,1,1,1,1,,
315,Jaydon Mickens,TB,WR,,09/13/2020,@Saints,L 23 - 34,,,,,,,,,,,,,,,,,,,,,
443,Jaylen Samuels,PIT,RB,,09/14/2020,@Giants,W 26 - 16,,,,,,,,,,1,2,2,2,0,1,1,1,1,0,,
99,Jeff Driskel,,QB,,09/15/2020,Titans,L 14 - 16,,,,,,,,,,,,,,,,,,,,,
484,Jeff Wilson,SF,RB,,09/13/2020,Cardinals,L 20 - 24,,,,,,,,,,,,,,,,,,,,,
320,Jeremy McNichols,TEN,RB,,09/15/2020,@Broncos,W 16 - 14,,,,,,,,,,,,,,,0,0,,,0,,
411,Jeremy Sprinkle,WSH,TE,,09/13/2020,Eagles,W 27 - 17,,,,,,,,,,,,,,,,,,,,,
323,Jerick McKinnon,SF,RB,,09/13/2020,Cardinals,L 20 - 24,,,,,,,,,,3,24,8,16,0,3,20,6.7,9,1,,
257,Jerry Jeudy,DEN,WR,,09/15/2020,Titans,L 14 - 16,,,,,,,,,,,,,,,4,56,14,25,0,1,0
263,Jesse James,DET,TE,,09/13/2020,Bears,L 23 - 27,,,,,,,,,,,,,,,,,,,,,
180,Jimmy Garoppolo,,QB,,09/13/2020,Cardinals,L 20 - 24,19,33,259,7.8,2,0,3,16,103,1,9,9,,0,,,,,,,
164,Jimmy Graham,CHI,TE,,09/13/2020,@Lions,W 27 - 23,,,,,,,,,,,,,,,3,25,8.3,16,1,,
342,JoJo Natson,,WR,,09/13/2020,@Ravens,L 6 - 38,,,,,,,,,,,,,,,,,,,,,
23,Joe Burrow,,QB,,09/13/2020,Chargers,L 13 - 16,23,36,193,5.4,0,1,3,20,66.1,8,46,5.8,,1,,,,,,1,0
146,Joe Flacco,NYJ,QB,,09/13/2020,@Bills,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
310,Joe Mixon,,RB,,09/13/2020,Chargers,L 13 - 16,,,,,,,,,,19,69,3.6,14,0,1,2,2,2,0,1,1
394,Joe Reed,LAC,WR,,09/13/2020,@Bengals,W 16 - 13,,,,,,,,,,,,,,,,,,,,,
29,John Brown,,WR,,09/13/2020,Jets,W 27 - 17,,,,,,,,,,,,,,,6,70,11.7,20,1,,
217,John Hightower,PHI,WR,,09/13/2020,@Football Team,L 17 - 27,,,,,,,,,,,,,,,1,-2,-2,-2,0,,
283,John Lovett,,TE,,09/13/2020,@Vikings,W 43 - 34,,,,,,,,,,,,,,,,,,,,,
378,John Ross,,WR,,09/13/2020,Chargers,L 13 - 16,,,,,,,,,,,,,,,2,17,8.5,15,0,,
477,John Wolford,LAR,QB,,09/14/2020,Cowboys,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
297,Johnny Mundt,LAR,TE,,09/14/2020,Cowboys,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
464,Jonathan Taylor,IND,RB,,09/13/2020,@Jaguars,L 20 - 27,,,,,,,,,,9,22,2.4,9,0,6,67,11.2,35,0,,
488,Jonathan Williams,DET,RB,,09/13/2020,Bears,L 23 - 27,,,,,,,,,,,,,,,,,,,,,
419,Jonnu Smith,TEN,TE,,09/15/2020,@Broncos,W 16 - 14,,,,,,,,,,,,,,,4,36,9,22,1,,
12,Jordan Akins,HOU,TE,,09/11/2020,@Chiefs,L 20 - 34,,,,,,,,,,,,,,,2,39,19.5,20,1,,
197,Jordan Howard,PHI,RB,,09/13/2020,@Patriots,L 11 - 21,,,,,,,,,,8,7,0.9,4,1,,,,,,,
284,Jordan Love,GB,QB,,09/13/2020,@Vikings,W 43 - 34,,,,,,,,,,,,,,,,,,,,,
393,Jordan Reed,SF,TE,,09/13/2020,Cardinals,L 20 - 24,,,,,,,,,,,,,,,2,12,6,10,0,,
492,Jordan Wilkins,IND,RB,,09/13/2020,@Jaguars,L 20 - 27,,,,,,,,,,,,,,,,,,,,,
17,Josh Adams,NYJ,RB,,09/13/2020,@Bills,L 17 - 27,,,,,,,,,,2,8,4,6,1,2,14,7,7,0,,
10,Josh Allen,BUF,QB,,09/13/2020,Jets,W 27 - 17,33,46,312,6.8,2,0,3,6,104.6,14,57,4.1,,1,,,,,,2,2
214,Josh Hill,NO,TE,,09/13/2020,Buccaneers,W 34 - 23,,,,,,,,,,,,,,,0,0,,,0,,
264,Josh Jacobs,LV,RB,,09/13/2020,@Panthers,W 34 - 30,,,,,,,,,,25,93,3.7,14,3,4,46,11.5,29,0,,
337,Josh Malone,,WR,,09/13/2020,@Bills,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
391,Josh Reynolds,LAR,WR,,09/14/2020,Cowboys,W 20 - 17,,,,,,,,,,,,,,,1,17,17,17,0,,
104,Joshua Dobbs,PIT,QB,,09/14/2020,@Giants,W 26 - 16,,,,,,,,,,,,,,,,,,,,,
276,Joshua Kelley,LAC,RB,,09/13/2020,@Bengals,W 16 - 13,,,,,,,,,,12,60,5,26,1,,,,,,,
110,Josiah Deguara,,TE,,09/13/2020,@Vikings,W 43 - 34,,,,,,,,,,,,,,,1,12,12,12,0,,
416,JuJu Smith-Schuster,PIT,WR,,09/14/2020,@Giants,W 26 - 16,,,,,,,,,,,,,,,6,69,11.5,17,2,,
135,Julian Edelman,,WR,,09/13/2020,Dolphins,W 21 - 11,,,,,,,,,,1,23,23,23,0,5,57,11.4,16,0,,
243,Julio Jones,ATL,WR,,09/13/2020,Seahawks,L 25 - 38,,,,,,,,,,,,,,,9,157,17.4,44,0,,
215,Justice Hill,BAL,RB,,09/13/2020,Browns,W 38 - 6,,,,,,,,,,,,,,,,,,,,,
222,Justin Herbert,LAC,QB,,09/13/2020,@Bengals,W 16 - 13,,,,,,,,,,,,,,,,,,,,,
267,Justin Jackson,,RB,,09/13/2020,@Bengals,W 16 - 13,,,,,,,,,,2,4,2,2,0,,,,,,,
260,Justin Jefferson,MIN,WR,,09/13/2020,Packers,L 34 - 43,,,,,,,,,,,,,,,2,26,13,17,0,,
501,Justin Watson,TB,WR,,09/13/2020,@Saints,L 23 - 34,,,,,,,,,,,,,,,1,6,6,6,0,,
233,KJ Hamler,DEN,WR,,09/15/2020,Titans,L 14 - 16,,,,,,,,,,,,,,,,,,,,,
213,KJ Hill,LAC,WR,,09/13/2020,@Bengals,W 16 - 13,,,,,,,,,,,,,,,,,,,,,
345,KJ Osborn,MIN,WR,,09/13/2020,Packers,L 34 - 43,,,,,,,,,,,,,,,,,,,,,
424,Kaden Smith,NYG,TE,,09/14/2020,Steelers,L 16 - 26,,,,,,,,,,,,,,,2,17,8.5,12,0,,
505,Kahale Warring,HOU,TE,,09/11/2020,@Chiefs,L 20 - 34,,,,,,,,,,,,,,,,,,,,,
396,Kalif Raymond,TEN,WR,,09/15/2020,@Broncos,W 16 - 14,,,,,,,,,,,,,,,0,0,,,0,,
191,Kareem Hunt,CLE,RB,,09/13/2020,@Ravens,L 6 - 38,,,,,,,,,,13,72,5.5,22,0,4,9,2.3,8,0,1,0
471,Ke'Shawn Vaughn,TB,RB,,09/13/2020,@Saints,L 23 - 34,,,,,,,,,,,,,,,,,,,,,
76,Keelan Cole,JAX,WR,,09/13/2020,Colts,W 27 - 20,,,,,,,,,,,,,,,5,47,9.4,22,1,,
9,Keenan Allen,LAC,WR,,09/13/2020,@Bengals,W 16 - 13,,,,,,,,,,,,,,,4,37,9.3,13,0,,
64,Keke Coutee,HOU,WR,,09/11/2020,@Chiefs,L 20 - 34,,,,,,,,,,,,,,,,,,,,,
44,Kendrick Bourne,SF,WR,,09/13/2020,Cardinals,L 20 - 24,,,,,,,,,,,,,,,2,34,17,18,0,,
168,Kenny Golladay,DET,WR,,09/13/2020,Bears,L 23 - 27,,,,,,,,,,,,,,,,,,,,,
406,Kenny Stills,,WR,,09/11/2020,@Chiefs,L 20 - 34,,,,,,,,,,,,,,,0,0,,,0,,
100,Kenyan Drake,ARI,RB,,09/13/2020,@49ers,W 24 - 20,,,,,,,,,,16,60,3.8,11,1,2,5,2.5,3,0,,
249,Kerryon Johnson,DET,RB,,09/13/2020,Bears,L 23 - 27,,,,,,,,,,7,14,2,5,0,,,,,,,
207,KhaDarel Hodge,CLE,WR,,09/13/2020,@Ravens,L 6 - 38,,,,,,,,,,,,,,,1,12,12,12,0,,
65,Kirk Cousins,MIN,QB,,09/13/2020,Packers,L 34 - 43,19,25,259,10.4,2,1,2,11,118.6,4,34,8.5,,0,,,,,,,
8,Kyle Allen,,QB,,09/13/2020,Eagles,W 27 - 17,,,,,,,,,,,,,,,,,,,,,
376,Kyle Rudolph,MIN,TE,,09/13/2020,Packers,L 34 - 43,,,,,,,,,,,,,,,2,28,14,22,0,,
296,Kyler Murray,ARI,QB,,09/13/2020,@49ers,W 24 - 20,26,40,230,5.8,1,1,2,6,78.1,13,91,7,,1,,,,,,,
365,La'Mical Perine,,RB,,09/13/2020,@Bills,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
266,Lamar Jackson,,QB,,09/13/2020,Browns,W 38 - 6,20,25,275,11,3,0,2,14,152.1,7,45,6.4,,0,,,,,,1,0
148,Larry Fitzgerald,,WR,,09/13/2020,@49ers,W 24 - 20,,,,,,,,,,,,,,,4,34,8.5,10,0,,
295,Latavius Murray,NO,RB,,09/13/2020,Buccaneers,W 34 - 23,,,,,,,,,,15,48,3.2,8,0,0,0,,,0,,
433,Laviska Shenault,JAX,WR,,09/13/2020,Colts,W 27 - 20,,,,,,,,,,2,10,5,5,0,3,37,12.3,18,1,,
52,Le'Veon Bell,KC,RB,,09/13/2020,@Bills,L 17 - 27,,,,,,,,,,6,14,2.3,7,0,2,32,16,30,0,,
328,LeSean McCoy,TB,RB,,09/13/2020,@Saints,L 23 - 34,,,,,,,,,,,,,,,1,2,2,2,0,,
418,Lee Smith,BUF,TE,,09/13/2020,Jets,W 27 - 17,,,,,,,,,,,,,,,,,,,,,
142,Leonard Fournette,TB,RB,,09/13/2020,@Saints,L 23 - 34,,,,,,,,,,5,5,1,6,0,1,14,14,14,0,,
451,Levine Toilolo,NYG,TE,,09/14/2020,Steelers,L 16 - 26,,,,,,,,,,,,,,,1,13,13,13,0,,
458,Logan Thomas,WSH,TE,,09/13/2020,Eagles,W 27 - 17,,,,,,,,,,,,,,,4,37,9.3,19,1,,
475,Logan Woodside,TEN,QB,,09/15/2020,@Broncos,W 16 - 14,,,,,,,,,,,,,,,,,,,,,
404,Luke Stocker,ATL,TE,,09/13/2020,Seahawks,L 25 - 38,,,,,,,,,,,,,,,0,0,,,0,,
483,Luke Willson,BAL,TE,,09/13/2020,@Falcons,W 38 - 25,,,,,,,,,,,,,,,,,,,,,
43,Lynn Bowden,MIA,RB,,09/13/2020,@Patriots,L 11 - 21,,,,,,,,,,,,,,,,,,,,,
205,Mack Hollins,MIA,WR,,09/13/2020,@Patriots,L 11 - 21,,,,,,,,,,,,,,,,,,,,,
28,Malcolm Brown,LAR,RB,,09/14/2020,Cowboys,W 20 - 17,,,,,,,,,,18,79,4.4,12,2,3,31,10.3,18,0,,
362,Malcolm Perry,MIA,RB,,09/13/2020,@Patriots,L 11 - 21,,,,,,,,,,,,,,,,,,,,,
463,Malik Taylor,GB,WR,,09/13/2020,@Vikings,W 43 - 34,,,,,,,,,,,,,,,,,,,,,
446,Malik Turner,DAL,WR,,09/14/2020,@Rams,L 17 - 20,,,,,,,,,,,,,,,,,,,,,
289,Marcedes Lewis,GB,TE,,09/13/2020,@Vikings,W 43 - 34,,,,,,,,,,,,,,,,,,,,,
59,Marcus Baugh,,TE,,09/13/2020,Eagles,W 27 - 17,,,,,,,,,,,,,,,,,,,,,
275,Marcus Kemp,KC,WR,,09/11/2020,Texans,W 34 - 20,,,,,,,,,,,,,,,,,,,,,
4,Mark Andrews,,TE,,09/13/2020,Browns,W 38 - 6,,,,,,,,,,,,,,,5,58,11.6,21,2,,
239,Mark Ingram,BAL,RB,,09/13/2020,Browns,W 38 - 6,,,,,,,,,,10,29,2.9,8,0,,,,,,,
339,Marlon Mack,,RB,,09/13/2020,@Jaguars,L 20 - 27,,,,,,,,,,4,26,6.5,18,0,3,30,10,19,0,,
94,Marquez Callaway,,WR,,09/13/2020,Buccaneers,W 34 - 23,,,,,,,,,,,,,,,,,,,,,
473,Marquez Valdes-Scantling,GB,WR,,09/13/2020,@Vikings,W 43 - 34,,,,,,,,,,,,,,,4,96,24,45,1,,
31,Marquise Brown,BAL,WR,,09/13/2020,Browns,W 38 - 6,,,,,,,,,,,,,,,5,101,20.2,47,0,,
235,Marvin Hall,,WR,,09/13/2020,Bears,L 23 - 27,,,,,,,,,,,,,,,1,26,26,26,0,,
244,Marvin Jones,DET,WR,,09/13/2020,Bears,L 23 - 27,,,,,,,,,,,,,,,4,55,13.8,21,0,,
377,Mason Rudolph,PIT,QB,,09/14/2020,@Giants,W 26 - 16,,,,,,,,,,,,,,,,,,,,,
61,Matt Barkley,BUF,QB,,09/13/2020,Jets,W 27 - 17,,,,,,,,,,,,,,,,,,,,,
35,Matt Breida,,RB,,09/13/2020,@Patriots,L 11 - 21,,,,,,,,,,5,22,4.4,7,0,,,,,,,
374,Matt Ryan,ATL,QB,,09/13/2020,Seahawks,L 25 - 38,37,54,450,8.3,2,1,2,16,98.5,1,-1,-1,,0,,,,,,,
439,Matt Schaub,ATL,QB,,09/13/2020,Seahawks,L 25 - 38,,,,,,,,,,,,,,,,,,,,,
426,Matthew Slater,NE,WR,,09/13/2020,Dolphins,W 21 - 11,,,,,,,,,,,,,,,,,,,,,
410,Matthew Stafford,DET,QB,,09/13/2020,Bears,L 23 - 27,24,42,297,7.1,1,1,1,9,77.2,5,23,4.6,,0,,,,,,,
487,Maxx Williams,ARI,TE,,09/13/2020,@49ers,W 24 - 20,,,,,,,,,,,,,,,0,0,,,0,,
232,Mecole Hardman,KC,WR,,09/11/2020,Texans,W 34 - 20,,,,,,,,,,,,,,,1,6,6,6,0,,
167,Melvin Gordon,DEN,RB,,09/15/2020,Titans,L 14 - 16,,,,,,,,,,15,78,5.2,25,1,3,8,2.7,8,0,1,1
22,Michael Burton,NO,RB,,09/13/2020,Buccaneers,W 34 - 23,,,,,,,,,,,,,,,,,,,,,
182,Michael Gallup,DAL,WR,,09/14/2020,@Rams,L 17 - 20,,,,,,,,,,,,,,,3,50,16.7,24,0,,
356,Michael Pittman,IND,WR,,09/13/2020,@Jaguars,L 20 - 27,,,,,,,,,,,,,,,2,10,5,5,0,,
457,Michael Thomas,NO,WR,,09/13/2020,Buccaneers,W 34 - 23,,,,,,,,,,,,,,,3,17,5.7,8,0,,
45,Mike Boone,MIN,RB,,09/13/2020,Packers,L 34 - 43,,,,,,,,,,,,,,,,,,,,,
112,Mike Davis,CAR,RB,,09/13/2020,Raiders,L 30 - 34,,,,,,,,,,,,,,,,,,,,,
121,Mike Evans,TB,WR,,09/13/2020,@Saints,L 23 - 34,,,,,,,,,,,,,,,1,2,2,2,1,,
177,Mike Gesicki,MIA,TE,,09/13/2020,@Patriots,L 11 - 21,,,,,,,,,,,,,,,3,30,10,18,0,,
172,Mike Glennon,JAX,QB,,09/13/2020,Colts,W 27 - 20,,,,,,,,,,,,,,,,,,,,,
456,Mike Thomas,CIN,WR,,09/13/2020,Chargers,L 13 - 16,,,,,,,,,,,,,,,2,17,8.5,12,0,,
494,Mike White,,QB,,09/13/2020,@Bills,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
493,Mike Williams,LAC,WR,,09/13/2020,@Bengals,W 16 - 13,,,,,,,,,,,,,,,4,69,17.3,37,0,,
41,Miles Boykin,BAL,WR,,09/13/2020,Browns,W 38 - 6,,,,,,,,,,,,,,,3,37,12.3,25,0,,
442,Miles Sanders,PHI,RB,,09/13/2020,@Football Team,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
447,Mitchell Trubisky,CHI,QB,,09/13/2020,@Lions,W 27 - 23,20,36,242,6.7,3,0,1,28,104.2,3,26,8.7,,0,,,,,,1,0
11,Mo Alie-Cox,IND,TE,,09/13/2020,@Jaguars,L 20 - 27,,,,,,,,,,,,,,,2,20,10,13,0,,
350,MyCole Pruitt,TEN,TE,,09/15/2020,@Broncos,W 16 - 14,,,,,,,,,,,,,,,1,1,1,1,1,,
179,Myles Gaskin,MIA,RB,,09/13/2020,@Patriots,L 11 - 21,,,,,,,,,,9,40,4.4,10,0,4,26,6.5,15,0,,
229,N'Keal Harry,NE,WR,,09/13/2020,Dolphins,W 21 - 11,,,,,,,,,,,,,,,5,39,7.8,13,0,1,1
402,Nate Sudfeld,PHI,QB,,09/13/2020,@Football Team,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
66,Nathan Cottrell,JAX,RB,,09/13/2020,Colts,W 27 - 20,,,,,,,,,,,,,,,,,,,,,
360,Nathan Peterman,LV,QB,,09/13/2020,@Panthers,W 34 - 30,,,,,,,,,,,,,,,,,,,,,
16,Nelson Agholor,LV,WR,,09/13/2020,@Panthers,W 34 - 30,,,,,,,,,,,,,,,1,23,23,23,1,,
40,Nick Boyle,,TE,,09/13/2020,Browns,W 38 - 6,,,,,,,,,,,,,,,2,3,1.5,4,0,,
82,Nick Chubb,CLE,RB,,09/13/2020,@Ravens,L 6 - 38,,,,,,,,,,10,60,6,29,0,1,6,6,6,0,1,1
145,Nick Foles,CHI,QB,,09/13/2020,@Lions,W 27 - 23,,,,,,,,,,,,,,,,,,,,,
278,Nick Keizer,KC,TE,,09/11/2020,Texans,W 34 - 20,,,,,,,,,,,,,,,,,,,,,
298,Nick Mullens,SF,QB,,09/13/2020,Cardinals,L 20 - 24,,,,,,,,,,,,,,,,,,,,,
472,Nick Vannett,DEN,TE,,09/15/2020,Titans,L 14 - 16,,,,,,,,,,,,,,,1,-6,-6,-6,0,,
496,Nick Westbrook,TEN,WR,,09/15/2020,@Broncos,W 16 - 14,,,,,,,,,,,,,,,,,,,,,
27,Noah Brown,DAL,WR,,09/14/2020,@Rams,L 17 - 20,,,,,,,,,,,,,,,,,,,,,
152,Noah Fant,DEN,TE,,09/15/2020,Titans,L 14 - 16,,,,,,,,,,,,,,,5,81,16.2,31,1,,
452,Noah Togiai,,TE,,09/13/2020,@Jaguars,L 20 - 27,,,,,,,,,,,,,,,,,,,,,
500,Nsimba Webster,LAR,WR,,09/14/2020,Cowboys,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
209,Nyheim Hines,IND,RB,,09/13/2020,@Jaguars,L 20 - 27,,,,,,,,,,7,28,4,12,1,8,45,5.6,9,1,,
196,OJ Howard,,TE,,09/13/2020,@Saints,L 23 - 34,,,,,,,,,,,,,,,4,36,9,15,1,,
55,Odell Beckham,,WR,,09/13/2020,@Ravens,L 6 - 38,,,,,,,,,,,,,,,3,22,7.3,16,0,,
512,Olamide Zaccheaus,,WR,,09/13/2020,Seahawks,L 25 - 38,,,,,,,,,,,,,,,,,,,,,
508,PJ Walker,CAR,QB,,09/13/2020,Raiders,L 30 - 34,,,,,,,,,,,,,,,,,,,,,
93,Parris Campbell,,WR,,09/13/2020,@Jaguars,L 20 - 27,,,,,,,,,,1,9,9,9,0,6,71,11.8,21,0,,
294,Patrick Laird,MIA,RB,,09/13/2020,@Patriots,L 11 - 21,,,,,,,,,,,,,,,2,9,4.5,6,0,,
338,Patrick Mahomes,KC,QB,,09/11/2020,Texans,W 34 - 20,24,32,211,6.6,3,0,1,8,123.3,,,,,,,,,,,,
228,Penny Hart,SEA,WR,,09/13/2020,@Falcons,W 38 - 25,,,,,,,,,,,,,,,,,,,,,
62,Peyton Barber,WSH,RB,,09/13/2020,Eagles,W 27 - 17,,,,,,,,,,17,29,1.7,8,2,,,,,,,
67,Pharoh Cooper,CAR,WR,,09/13/2020,Raiders,L 30 - 34,,,,,,,,,,,,,,,,,,,,,
387,Philip Rivers,IND,QB,,09/13/2020,@Jaguars,L 20 - 27,36,46,363,7.9,1,2,0,0,88.7,1,3,3,,0,,,,,,,
103,Phillip Dorsett,,WR,,09/13/2020,@Falcons,W 38 - 25,,,,,,,,,,,,,,,,,,,,,
288,Phillip Lindsay,DEN,RB,,09/15/2020,Titans,L 14 - 16,,,,,,,,,,7,24,3.4,10,0,1,11,11,11,0,,
486,Preston Williams,,WR,,09/13/2020,@Patriots,L 11 - 21,,,,,,,,,,,,,,,2,41,20.5,21,0,,
347,Qadree Ollison,ATL,RB,,09/13/2020,Seahawks,L 25 - 38,,,,,,,,,,,,,,,,,,,,,
85,Quintez Cephus,DET,WR,,09/13/2020,Bears,L 23 - 27,,,,,,,,,,,,,,,3,43,14.3,20,0,,
299,Raheem Mostert,SF,RB,,09/13/2020,Cardinals,L 20 - 24,,,,,,,,,,15,56,3.7,14,0,4,95,23.8,76,1,,
78,Randall Cobb,,WR,,09/11/2020,@Chiefs,L 20 - 34,,,,,,,,,,,,,,,2,23,11.5,17,0,,
219,Rashard Higgins,CLE,WR,,09/13/2020,@Ravens,L 6 - 38,,,,,,,,,,,,,,,1,9,9,9,0,,
330,Ray-Ray McCloud,PIT,WR,,09/14/2020,@Giants,W 26 - 16,,,,,,,,,,,,,,,,,,,,,
95,Raymond Calais,LAR,RB,,09/14/2020,Cowboys,W 20 - 17,,,,,,,,,,,,,,,,,,,,,
174,Reggie Gilliam,BUF,TE,,09/13/2020,Jets,W 27 - 17,,,,,,,,,,,,,,,,,,,,,
24,Rex Burkhead,,RB,,09/13/2020,Dolphins,W 21 - 11,,,,,,,,,,7,32,4.6,15,0,,,,,,,
380,Richard Rodgers,PHI,TE,,09/13/2020,@Football Team,L 17 - 27,,,,,,,,,,,,,,,,,,,,,
262,Richie James,SF,WR,,09/13/2020,Cardinals,L 20 - 24,,,,,,,,,,,,,,,,,,,,,
436,Ricky Seals-Jones,KC,TE,,09/11/2020,Texans,W 34 - 20,,,,,,,,,,,,,,,,,,,,,
102,Rico Dowdle,DAL,RB,,09/14/2020,@Rams,L 17 - 20,,,,,,,,,,,,,,,,,,,,,
185,Rico Gafford,,WR,,09/13/2020,@Panthers,W 34 - 30,,,,,,,,,,,,,,,,,,,,,
388,Riley Ridley,CHI,WR,,09/13/2020,@Lions,W 27 - 23,,,,,,,,,,,,,,,,,,,,,
155,Rob Gronkowski,TB,TE,,09/13/2020,@Saints,L 23 - 34,,,,,,,,,,,,,,,2,11,5.5,9,0,,
6,Robby Anderson,CAR,WR,,09/13/2020,Raiders,L 30 - 34,,,,,,,,,,,,,,,6,114,19,75,1,,
