,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
322,JD McKissic,WSH,RB,,09/27/2020,@Browns,L 20 - 34,,,,,,,,,,5,15,3,7,0,3,37,12.3,26,0,,
2,JJ Arcega-Whiteside,PHI,WR,,09/27/2020,Bengals,T 23 - 23,,,,,,,,,,,,,,,,,,,,,
462,JJ Taylor,NE,RB,,09/27/2020,Raiders,W 36 - 20,,,,,,,,,,11,43,3.9,9,0,0,0,,,0,,
107,JK Dobbins,BAL,RB,,09/29/2020,Chiefs,L 20 - 34,,,,,,,,,,1,6,6,6,0,4,38,9.5,19,0,,
204,JP Holtz,CHI,TE,,09/27/2020,@Falcons,W 30 - 26,,,,,,,,,,,,,,,,,,,,,
229,JaMycal Hasty,,RB,,09/27/2020,@Giants,W 36 - 9,,,,,,,,,,2,9,4.5,6,0,1,9,9,9,0,,
404,Jace Sternberger,GB,TE,,09/28/2020,@Saints,W 37 - 30,,,,,,,,,,,,,,,3,36,12,23,0,,
104,Jack Doyle,IND,TE,,09/27/2020,Jets,W 36 - 7,,,,,,,,,,,,,,,,,,,,,
138,Jacob Eason,IND,QB,,09/27/2020,Jets,W 36 - 7,,,,,,,,,,,,,,,,,,,,,
206,Jacob Hollister,SEA,TE,,09/27/2020,Cowboys,W 38 - 31,,,,,,,,,,,,,,,1,1,1,1,1,,
33,Jacoby Brissett,IND,QB,,09/27/2020,Jets,W 36 - 7,2,4,17,4.3,0,0,0,0,61.5,2,0,0,,0,,,,,,,
166,Jaeden Graham,ATL,TE,,09/27/2020,Bears,L 26 - 30,,,,,,,,,,,,,,,,,,,,,
19,Jake Butt,,TE,,09/27/2020,Buccaneers,L 10 - 28,,,,,,,,,,,,,,,1,5,5,5,0,,
140,Jake Fromm,BUF,QB,,09/27/2020,Rams,W 35 - 32,,,,,,,,,,,,,,,,,,,,,
284,Jake Luton,JAX,QB,,09/25/2020,Dolphins,L 13 - 31,,,,,,,,,,,,,,,,,,,,,
164,Jakeem Grant,MIA,WR,,09/25/2020,@Jaguars,W 31 - 13,,,,,,,,,,1,29,29,29,0,1,19,19,19,0,,
317,Jakobi Meyers,NE,WR,,09/27/2020,Raiders,W 36 - 20,,,,,,,,,,,,,,,,,,,,,
155,Jalen Guyton,LAC,WR,,09/27/2020,Panthers,L 16 - 21,,,,,,,,,,,,,,,2,23,11.5,16,0,,
189,Jalen Hurts,PHI,QB,,09/27/2020,Bengals,T 23 - 23,,,,,,,,,,2,5,2.5,,0,,,,,,1,0
392,Jalen Reagor,PHI,WR,,09/27/2020,Bengals,T 23 - 23,,,,,,,,,,,,,,,,,,,,,
387,Jalen Richard,LV,RB,,09/27/2020,@Patriots,L 20 - 36,,,,,,,,,,1,14,14,14,0,3,8,2.7,6,0,,
483,Jamaal Williams,GB,RB,,09/28/2020,@Saints,W 37 - 30,,,,,,,,,,6,14,2.3,6,0,1,3,3,3,0,,
14,Jamal Agnew,DET,WR,,09/27/2020,@Cardinals,W 26 - 23,,,,,,,,,,1,2,2,2,0,2,20,10,20,0,,
476,Jameis Winston,NO,QB,,09/28/2020,Packers,L 30 - 37,,,,,,,,,,,,,,,,,,,,,
76,James Conner,PIT,RB,,09/27/2020,Texans,W 28 - 21,,,,,,,,,,18,109,6.1,25,1,4,40,10,13,0,,
303,James Morgan,NYJ,QB,,09/27/2020,@Colts,L 7 - 36,,,,,,,,,,,,,,,,,,,,,
341,James O'Shaughnessy,JAX,TE,,09/25/2020,Dolphins,L 13 - 31,,,,,,,,,,,,,,,3,29,9.7,12,0,,
349,James Proche,BAL,WR,,09/29/2020,Chiefs,L 20 - 34,,,,,,,,,,,,,,,,,,,,,
379,James Robinson,JAX,RB,,09/25/2020,Dolphins,L 13 - 31,,,,,,,,,,11,46,4.2,11,2,6,83,13.8,24,0,,
498,James Washington,PIT,WR,,09/27/2020,Texans,W 28 - 21,,,,,,,,,,,,,,,5,36,7.2,15,0,,
489,James White,NE,RB,,09/27/2020,Raiders,W 36 - 20,,,,,,,,,,,,,,,,,,,,,
68,Jamison Crowder,NYJ,WR,,09/27/2020,@Colts,L 7 - 36,,,,,,,,,,,,,,,,,,,,,
74,Jared Cook,NO,TE,,09/28/2020,Packers,L 30 - 37,,,,,,,,,,,,,,,2,21,10.5,13,0,,
170,Jared Goff,LAR,QB,,09/27/2020,@Bills,L 32 - 35,23,32,321,10,2,1,2,10,111.6,2,4,2,,1,,,,,,,
403,Jarrett Stidham,NE,QB,,09/27/2020,Raiders,W 36 - 20,,,,,,,,,,,,,,,,,,,,,
294,Jarvis Landry,CLE,WR,,09/27/2020,Football Team,W 34 - 20,,,,,,,,,,,,,,,4,36,9,12,0,,
191,Jason Huntley,PHI,RB,,09/27/2020,Bengals,T 23 - 23,,,,,,,,,,,,,,,,,,,,,
305,Jason Moore,,WR,,09/27/2020,Panthers,L 16 - 21,,,,,,,,,,,,,,,,,,,,,
475,Jason Witten,LV,TE,,09/27/2020,@Patriots,L 20 - 36,,,,,,,,,,,,,,,,,,,,,
477,Javon Wims,CHI,WR,,09/27/2020,@Falcons,W 30 - 26,,,,,,,,,,,,,,,0,0,,,0,,
315,Jaydon Mickens,,WR,,09/27/2020,@Broncos,W 28 - 10,,,,,,,,,,,,,,,,,,,,,
439,Jaylen Samuels,PIT,RB,,09/27/2020,Texans,W 28 - 21,,,,,,,,,,1,1,1,1,0,,,,,,,
102,Jeff Driskel,DEN,QB,,09/27/2020,Buccaneers,L 10 - 28,17,30,176,5.9,1,1,5,45,71,3,14,4.7,,0,,,,,,,
480,Jeff Wilson,SF,RB,,09/27/2020,@Giants,W 36 - 9,,,,,,,,,,12,15,1.3,4,1,3,54,18,19,1,,
320,Jeremy McNichols,TEN,RB,,09/27/2020,@Vikings,W 31 - 30,,,,,,,,,,,,,,,1,5,5,5,0,,
406,Jeremy Sprinkle,WSH,TE,,09/27/2020,@Browns,L 20 - 34,,,,,,,,,,,,,,,,,,,,,
323,Jerick McKinnon,SF,RB,,09/27/2020,@Giants,W 36 - 9,,,,,,,,,,14,38,2.7,11,1,3,39,13,26,0,,
261,Jerry Jeudy,DEN,WR,,09/27/2020,Buccaneers,L 10 - 28,,,,,,,,,,,,,,,5,55,11,22,0,,
265,Jesse James,DET,TE,,09/27/2020,@Cardinals,W 26 - 23,,,,,,,,,,,,,,,3,28,9.3,15,1,,
181,Jimmy Garoppolo,,QB,,09/27/2020,@Giants,W 36 - 9,,,,,,,,,,,,,,,,,,,,,
165,Jimmy Graham,CHI,TE,,09/27/2020,@Falcons,W 30 - 26,,,,,,,,,,,,,,,6,60,10,29,2,1,0
339,JoJo Natson,,WR,,09/27/2020,Football Team,W 34 - 20,,,,,,,,,,1,3,3,3,0,,,,,,,
21,Joe Burrow,,QB,,09/27/2020,@Eagles,T 23 - 23,31,44,312,7.1,2,0,8,56,105.5,1,-1,-1,,0,,,,,,,
148,Joe Flacco,NYJ,QB,,09/27/2020,@Colts,L 7 - 36,,,,,,,,,,,,,,,,,,,,,
311,Joe Mixon,,RB,,09/27/2020,@Eagles,T 23 - 23,,,,,,,,,,17,49,2.9,11,0,2,16,8,14,0,,
391,Joe Reed,LAC,WR,,09/27/2020,Panthers,L 16 - 21,,,,,,,,,,,,,,,,,,,,,
29,John Brown,,WR,,09/27/2020,Rams,W 35 - 32,,,,,,,,,,,,,,,0,0,,,0,,
219,John Hightower,PHI,WR,,09/27/2020,Bengals,T 23 - 23,,,,,,,,,,,,,,,2,19,9.5,11,0,,
285,John Lovett,,TE,,09/28/2020,@Saints,W 37 - 30,,,,,,,,,,,,,,,,,,,,,
375,John Ross,,WR,,09/27/2020,@Eagles,T 23 - 23,,,,,,,,,,,,,,,,,,,,,
473,John Wolford,LAR,QB,,09/27/2020,@Bills,L 32 - 35,,,,,,,,,,,,,,,,,,,,,
205,Johnny Holton,,WR,,09/27/2020,49ers,L 9 - 36,,,,,,,,,,,,,,,,,,,,,
299,Johnny Mundt,LAR,TE,,09/27/2020,@Bills,L 32 - 35,,,,,,,,,,,,,,,,,,,,,
461,Jonathan Taylor,IND,RB,,09/27/2020,Jets,W 36 - 7,,,,,,,,,,13,59,4.5,16,1,1,3,3,3,0,,
500,Jonathan Ward,ARI,RB,,09/27/2020,Lions,L 23 - 26,,,,,,,,,,,,,,,,,,,,,
414,Jonnu Smith,TEN,TE,,09/27/2020,@Vikings,W 31 - 30,,,,,,,,,,,,,,,5,61,12.2,21,0,,
11,Jordan Akins,HOU,TE,,09/27/2020,@Steelers,L 21 - 28,,,,,,,,,,,,,,,2,28,14,20,0,,
199,Jordan Howard,,RB,,09/25/2020,@Jaguars,W 31 - 13,,,,,,,,,,3,1,0.3,1,1,,,,,,,
286,Jordan Love,GB,QB,,09/28/2020,@Saints,W 37 - 30,,,,,,,,,,,,,,,,,,,,,
390,Jordan Reed,SF,TE,,09/27/2020,@Giants,W 36 - 9,,,,,,,,,,,,,,,2,23,11.5,12,0,,
455,Jordan Thomas,NE,TE,,09/27/2020,@Cardinals,W 26 - 23,,,,,,,,,,,,,,,,,,,,,
486,Jordan Wilkins,IND,RB,,09/27/2020,Jets,W 36 - 7,,,,,,,,,,9,39,4.3,22,0,1,6,6,6,0,,
9,Josh Allen,BUF,QB,,09/27/2020,Rams,W 35 - 32,24,33,311,9.4,4,1,4,37,128.9,4,8,2,,1,,,,,,1,1
216,Josh Hill,NO,TE,,09/28/2020,Packers,L 30 - 37,,,,,,,,,,,,,,,,,,,,,
266,Josh Jacobs,LV,RB,,09/27/2020,@Patriots,L 20 - 36,,,,,,,,,,16,71,4.4,13,0,3,12,4,5,0,1,1
336,Josh Malone,,WR,,09/27/2020,@Colts,L 7 - 36,,,,,,,,,,,,,,,,,,,,,
388,Josh Reynolds,LAR,WR,,09/27/2020,@Bills,L 32 - 35,,,,,,,,,,,,,,,4,60,15,23,0,1,1
106,Joshua Dobbs,PIT,QB,,09/27/2020,Texans,W 28 - 21,,,,,,,,,,,,,,,,,,,,,
278,Joshua Kelley,LAC,RB,,09/27/2020,Panthers,L 16 - 21,,,,,,,,,,8,43,5.4,16,0,2,9,4.5,6,0,1,1
112,Josiah Deguara,,TE,,09/28/2020,@Saints,W 37 - 30,,,,,,,,,,,,,,,,,,,,,
411,JuJu Smith-Schuster,PIT,WR,,09/27/2020,Texans,W 28 - 21,,,,,,,,,,,,,,,4,43,10.8,26,1,,
136,Julian Edelman,,WR,,09/27/2020,Raiders,W 36 - 20,,,,,,,,,,1,-1,-1,-1,0,2,23,11.5,15,0,,
246,Julio Jones,ATL,WR,,09/27/2020,Bears,L 26 - 30,,,,,,,,,,,,,,,,,,,,,
217,Justice Hill,BAL,RB,,09/29/2020,Chiefs,L 20 - 34,,,,,,,,,,,,,,,,,,,,,
224,Justin Herbert,LAC,QB,,09/27/2020,Panthers,L 16 - 21,35,49,330,6.7,1,1,2,11,88,3,15,5,,0,,,,,,2,1
269,Justin Jackson,LAC,RB,,09/27/2020,Panthers,L 16 - 21,,,,,,,,,,,,,,,,,,,,,
264,Justin Jefferson,MIN,WR,,09/27/2020,Titans,L 30 - 31,,,,,,,,,,,,,,,7,175,25,71,1,,
495,Justin Watson,TB,WR,,09/27/2020,@Broncos,W 28 - 10,,,,,,,,,,,,,,,,,,,,,
236,KJ Hamler,DEN,WR,,09/27/2020,Buccaneers,L 10 - 28,,,,,,,,,,1,-2,-2,-2,0,3,30,10,17,0,,
215,KJ Hill,LAC,WR,,09/27/2020,Panthers,L 16 - 21,,,,,,,,,,,,,,,1,15,15,15,0,,
342,KJ Osborn,MIN,WR,,09/27/2020,Titans,L 30 - 31,,,,,,,,,,,,,,,,,,,,,
419,Kaden Smith,NYG,TE,,09/27/2020,49ers,L 9 - 36,,,,,,,,,,,,,,,1,13,13,13,0,1,0
67,Kalen Ballage,LAC,RB,,09/27/2020,@Colts,L 7 - 36,,,,,,,,,,2,8,4,4,0,5,44,8.8,21,0,,
393,Kalif Raymond,,WR,,09/27/2020,@Vikings,W 31 - 30,,,,,,,,,,1,-3,-3,-3,0,3,118,39.3,61,0,,
192,Kareem Hunt,CLE,RB,,09/27/2020,Football Team,W 34 - 20,,,,,,,,,,16,46,2.9,11,0,2,18,9,9,1,,
467,Ke'Shawn Vaughn,TB,RB,,09/27/2020,@Broncos,W 28 - 10,,,,,,,,,,,,,,,,,,,,,
258,KeeSean Johnson,ARI,WR,,09/27/2020,Lions,L 23 - 26,,,,,,,,,,,,,,,2,24,12,14,0,,
79,Keelan Cole,JAX,WR,,09/25/2020,Dolphins,L 13 - 31,,,,,,,,,,,,,,,4,43,10.8,16,0,,
8,Keenan Allen,LAC,WR,,09/27/2020,Panthers,L 16 - 21,,,,,,,,,,,,,,,13,132,10.2,22,1,1,1
69,Keke Coutee,HOU,WR,,09/27/2020,@Steelers,L 21 - 28,,,,,,,,,,,,,,,,,,,,,
45,Kendrick Bourne,SF,WR,,09/27/2020,@Giants,W 36 - 9,,,,,,,,,,,,,,,4,63,15.8,18,0,,
64,Kenjon Barner,TB,RB,,09/27/2020,@Broncos,W 28 - 10,,,,,,,,,,,,,,,,,,,,,
169,Kenny Golladay,DET,WR,,09/27/2020,@Cardinals,W 26 - 23,,,,,,,,,,,,,,,6,57,9.5,19,1,,
402,Kenny Stills,,WR,,09/27/2020,@Steelers,L 21 - 28,,,,,,,,,,,,,,,3,35,11.7,20,0,,
103,Kenyan Drake,ARI,RB,,09/27/2020,Lions,L 23 - 26,,,,,,,,,,18,73,4.1,15,0,1,6,6,6,0,,
252,Kerryon Johnson,DET,RB,,09/27/2020,@Cardinals,W 26 - 23,,,,,,,,,,3,16,5.3,9,0,1,14,14,14,0,,
209,KhaDarel Hodge,CLE,WR,,09/27/2020,Football Team,W 34 - 20,,,,,,,,,,,,,,,0,0,,,0,,
70,Kirk Cousins,MIN,QB,,09/27/2020,Titans,L 30 - 31,16,27,251,9.3,3,2,2,13,96.4,2,14,7,,0,,,,,,,
7,Kyle Allen,,QB,,09/27/2020,@Browns,L 20 - 34,,,,,,,,,,,,,,,,,,,,,
373,Kyle Rudolph,MIN,TE,,09/27/2020,Titans,L 30 - 31,,,,,,,,,,,,,,,2,11,5.5,8,1,,
298,Kyler Murray,ARI,QB,,09/27/2020,Lions,L 23 - 26,23,35,270,7.7,2,3,1,2,72.3,5,29,5.8,,1,,,,,,,
361,La'Mical Perine,,RB,,09/27/2020,@Colts,L 7 - 36,,,,,,,,,,7,24,3.4,11,0,2,-1,-0.5,3,0,,
268,Lamar Jackson,BAL,QB,,09/29/2020,Chiefs,L 20 - 34,15,28,97,3.5,1,0,4,27,73.1,9,83,9.2,,0,,,,,,2,1
150,Larry Fitzgerald,ARI,WR,,09/27/2020,Lions,L 23 - 26,,,,,,,,,,,,,,,1,0,0,0,0,,
297,Latavius Murray,NO,RB,,09/28/2020,Packers,L 30 - 37,,,,,,,,,,12,58,4.8,10,0,1,7,7,7,0,,
428,Laviska Shenault,JAX,WR,,09/25/2020,Dolphins,L 13 - 31,,,,,,,,,,1,1,1,1,0,5,33,6.6,16,0,,
98,Lawrence Cager,NYJ,WR,,09/27/2020,@Colts,L 7 - 36,,,,,,,,,,,,,,,2,35,17.5,19,0,,
328,LeSean McCoy,TB,RB,,09/27/2020,@Broncos,W 28 - 10,,,,,,,,,,,,,,,2,24,12,15,0,,
55,LeVante Bellamy,,RB,,09/27/2020,Buccaneers,L 10 - 28,,,,,,,,,,,,,,,,,,,,,
413,Lee Smith,BUF,TE,,09/27/2020,Rams,W 35 - 32,,,,,,,,,,,,,,,1,1,1,1,1,,
144,Leonard Fournette,TB,RB,,09/27/2020,@Broncos,W 28 - 10,,,,,,,,,,7,15,2.1,6,0,2,7,3.5,4,0,,
447,Levine Toilolo,NYG,TE,,09/27/2020,49ers,L 9 - 36,,,,,,,,,,,,,,,,,,,,,
454,Logan Thomas,WSH,TE,,09/27/2020,@Browns,L 20 - 34,,,,,,,,,,,,,,,4,31,7.8,14,0,,
471,Logan Woodside,TEN,QB,,09/27/2020,@Vikings,W 31 - 30,,,,,,,,,,,,,,,,,,,,,
400,Luke Stocker,ATL,TE,,09/27/2020,Bears,L 26 - 30,,,,,,,,,,,,,,,1,6,6,6,0,,
479,Luke Willson,,TE,,09/27/2020,@Seahawks,L 31 - 38,,,,,,,,,,,,,,,,,,,,,
44,Lynn Bowden,MIA,RB,,09/25/2020,@Jaguars,W 31 - 13,,,,,,,,,,,,,,,,,,,,,
207,Mack Hollins,MIA,WR,,09/25/2020,@Jaguars,W 31 - 13,,,,,,,,,,,,,,,,,,,,,
28,Malcolm Brown,LAR,RB,,09/27/2020,@Bills,L 32 - 35,,,,,,,,,,7,19,2.7,6,0,0,0,,,0,,
358,Malcolm Perry,MIA,RB,,09/25/2020,@Jaguars,W 31 - 13,,,,,,,,,,,,,,,,,,,,,
460,Malik Taylor,GB,WR,,09/28/2020,@Saints,W 37 - 30,,,,,,,,,,,,,,,,,,,,,
442,Malik Turner,DAL,WR,,09/27/2020,@Seahawks,L 31 - 38,,,,,,,,,,,,,,,,,,,,,
291,Marcedes Lewis,GB,TE,,09/28/2020,@Saints,W 37 - 30,,,,,,,,,,,,,,,1,18,18,18,1,,
62,Marcus Baugh,WSH,TE,,09/27/2020,@Browns,L 20 - 34,,,,,,,,,,,,,,,,,,,,,
277,Marcus Kemp,,WR,,09/29/2020,@Ravens,W 34 - 20,,,,,,,,,,,,,,,,,,,,,
3,Mark Andrews,BAL,TE,,09/29/2020,Chiefs,L 20 - 34,,,,,,,,,,,,,,,3,22,7.3,13,0,1,0
242,Mark Ingram,BAL,RB,,09/29/2020,Chiefs,L 20 - 34,,,,,,,,,,7,30,4.3,11,0,0,0,,,0,,
96,Marquez Callaway,,WR,,09/28/2020,Packers,L 30 - 37,,,,,,,,,,,,,,,,,,,,,
469,Marquez Valdes-Scantling,GB,WR,,09/28/2020,@Saints,W 37 - 30,,,,,,,,,,,,,,,1,5,5,5,0,,
31,Marquise Brown,BAL,WR,,09/29/2020,Chiefs,L 20 - 34,,,,,,,,,,,,,,,2,13,6.5,7,0,,
238,Marvin Hall,CLE,WR,,09/27/2020,@Cardinals,W 26 - 23,,,,,,,,,,,,,,,,,,,,,
247,Marvin Jones,DET,WR,,09/27/2020,@Cardinals,W 26 - 23,,,,,,,,,,,,,,,3,51,17,20,0,,
374,Mason Rudolph,PIT,QB,,09/27/2020,Texans,W 28 - 21,,,,,,,,,,,,,,,,,,,,,
434,Mason Schreck,CIN,TE,,09/27/2020,@Eagles,T 23 - 23,,,,,,,,,,,,,,,,,,,,,
65,Matt Barkley,BUF,QB,,09/27/2020,Rams,W 35 - 32,,,,,,,,,,,,,,,,,,,,,
35,Matt Breida,MIA,RB,,09/25/2020,@Jaguars,W 31 - 13,,,,,,,,,,3,4,1.3,3,0,,,,,,,
371,Matt Ryan,ATL,QB,,09/27/2020,Bears,L 26 - 30,19,38,238,6.3,1,1,2,11,67.7,1,-1,-1,,0,,,,,,,
435,Matt Schaub,ATL,QB,,09/27/2020,Bears,L 26 - 30,,,,,,,,,,,,,,,,,,,,,
421,Matthew Slater,NE,WR,,09/27/2020,Raiders,W 36 - 20,,,,,,,,,,,,,,,,,,,,,
405,Matthew Stafford,DET,QB,,09/27/2020,@Cardinals,W 26 - 23,22,31,270,8.7,2,0,4,38,119,1,-3,-3,,0,,,,,,,
235,Mecole Hardman,KC,WR,,09/29/2020,@Ravens,W 34 - 20,,,,,,,,,,,,,,,4,81,20.3,49,1,,
168,Melvin Gordon,DEN,RB,,09/27/2020,Buccaneers,L 10 - 28,,,,,,,,,,8,26,3.3,9,0,4,12,3,6,0,,
20,Michael Burton,NO,RB,,09/28/2020,Packers,L 30 - 37,,,,,,,,,,,,,,,,,,,,,
183,Michael Gallup,DAL,WR,,09/27/2020,@Seahawks,L 31 - 38,,,,,,,,,,,,,,,6,138,23,52,1,,
354,Michael Pittman,IND,WR,,09/27/2020,Jets,W 36 - 7,,,,,,,,,,,,,,,3,26,8.7,13,0,,
453,Michael Thomas,,WR,,09/28/2020,Packers,L 30 - 37,,,,,,,,,,,,,,,,,,,,,
47,Mike Boone,MIN,RB,,09/27/2020,Titans,L 30 - 31,,,,,,,,,,,,,,,,,,,,,
114,Mike Davis,CAR,RB,,09/27/2020,@Chargers,W 21 - 16,,,,,,,,,,13,46,3.5,25,0,8,45,5.6,13,1,,
123,Mike Evans,TB,WR,,09/27/2020,@Broncos,W 28 - 10,,,,,,,,,,,,,,,2,2,1,1,2,,
178,Mike Gesicki,MIA,TE,,09/25/2020,@Jaguars,W 31 - 13,,,,,,,,,,,,,,,1,15,15,15,1,,
173,Mike Glennon,JAX,QB,,09/25/2020,Dolphins,L 13 - 31,,,,,,,,,,,,,,,,,,,,,
452,Mike Thomas,CIN,WR,,09/27/2020,@Eagles,T 23 - 23,,,,,,,,,,,,,,,2,9,4.5,7,0,,
488,Mike White,,QB,,09/27/2020,@Colts,L 7 - 36,,,,,,,,,,,,,,,,,,,,,
487,Mike Williams,LAC,WR,,09/27/2020,Panthers,L 16 - 21,,,,,,,,,,,,,,,1,17,17,17,0,,
42,Miles Boykin,BAL,WR,,09/29/2020,Chiefs,L 20 - 34,,,,,,,,,,,,,,,1,8,8,8,0,,
438,Miles Sanders,PHI,RB,,09/27/2020,Bengals,T 23 - 23,,,,,,,,,,18,95,5.3,19,0,4,12,3,7,0,,
443,Mitchell Trubisky,CHI,QB,,09/27/2020,@Falcons,W 30 - 26,13,22,128,5.8,1,1,2,9,71.8,1,45,45,,0,,,,,,,
10,Mo Alie-Cox,IND,TE,,09/27/2020,Jets,W 36 - 7,,,,,,,,,,,,,,,3,50,16.7,45,1,,
436,Mohamed Sanu,DET,WR,,09/27/2020,@Giants,W 36 - 9,,,,,,,,,,,,,,,1,9,9,9,0,,
347,MyCole Pruitt,TEN,TE,,09/27/2020,@Vikings,W 31 - 30,,,,,,,,,,,,,,,2,16,8,10,0,,
180,Myles Gaskin,,RB,,09/25/2020,@Jaguars,W 31 - 13,,,,,,,,,,22,66,3,15,0,5,29,5.8,11,0,,
232,N'Keal Harry,NE,WR,,09/27/2020,Raiders,W 36 - 20,,,,,,,,,,1,2,2,2,0,2,34,17,27,0,,
398,Nate Sudfeld,PHI,QB,,09/27/2020,Bengals,T 23 - 23,,,,,,,,,,,,,,,,,,,,,
357,Nathan Peterman,LV,QB,,09/27/2020,@Patriots,L 20 - 36,,,,,,,,,,,,,,,,,,,,,
15,Nelson Agholor,LV,WR,,09/27/2020,@Patriots,L 20 - 36,,,,,,,,,,,,,,,2,32,16,18,0,,
41,Nick Boyle,,TE,,09/29/2020,Chiefs,L 20 - 34,,,,,,,,,,,,,,,1,5,5,5,1,,
85,Nick Chubb,CLE,RB,,09/27/2020,Football Team,W 34 - 20,,,,,,,,,,19,108,5.7,25,2,1,2,2,2,0,,
147,Nick Foles,CHI,QB,,09/27/2020,@Falcons,W 30 - 26,16,29,188,6.5,3,1,0,0,95.2,3,-3,-1,,0,,,,,,,
280,Nick Keizer,KC,TE,,09/29/2020,@Ravens,W 34 - 20,,,,,,,,,,,,,,,0,0,,,0,,
300,Nick Mullens,SF,QB,,09/27/2020,@Giants,W 36 - 9,25,36,343,9.5,1,0,2,16,108.9,4,0,0,,0,,,,,,,
468,Nick Vannett,DEN,TE,,09/27/2020,Buccaneers,L 10 - 28,,,,,,,,,,,,,,,,,,,,,
490,Nick Westbrook,TEN,WR,,09/27/2020,@Vikings,W 31 - 30,,,,,,,,,,,,,,,0,0,,,0,,
27,Noah Brown,DAL,WR,,09/27/2020,@Seahawks,L 31 - 38,,,,,,,,,,,,,,,1,9,9,9,0,,
154,Noah Fant,DEN,TE,,09/27/2020,Buccaneers,L 10 - 28,,,,,,,,,,,,,,,5,46,9.2,18,0,,
448,Noah Togiai,,TE,,09/27/2020,Jets,W 36 - 7,,,,,,,,,,,,,,,0,0,,,0,,
494,Nsimba Webster,LAR,WR,,09/27/2020,@Bills,L 32 - 35,,,,,,,,,,,,,,,,,,,,,
211,Nyheim Hines,IND,RB,,09/27/2020,Jets,W 36 - 7,,,,,,,,,,7,21,3,11,0,4,40,10,12,0,,
198,OJ Howard,,TE,,09/27/2020,@Broncos,W 28 - 10,,,,,,,,,,,,,,,3,49,16.3,33,0,,
58,Odell Beckham,,WR,,09/27/2020,Football Team,W 34 - 20,,,,,,,,,,,,,,,4,59,14.8,18,0,,
508,Olamide Zaccheaus,,WR,,09/27/2020,Bears,L 26 - 30,,,,,,,,,,,,,,,4,41,10.3,13,0,,
503,PJ Walker,CAR,QB,,09/27/2020,@Chargers,W 21 - 16,,,,,,,,,,,,,,,,,,,,,
296,Patrick Laird,MIA,RB,,09/25/2020,@Jaguars,W 31 - 13,,,,,,,,,,,,,,,,,,,,,
337,Patrick Mahomes,KC,QB,,09/29/2020,@Ravens,W 34 - 20,31,42,385,9.2,4,0,0,0,133.5,4,26,6.5,,1,,,,,,,
231,Penny Hart,SEA,WR,,09/27/2020,Cowboys,W 38 - 31,,,,,,,,,,,,,,,,,,,,,
66,Peyton Barber,WSH,RB,,09/27/2020,@Browns,L 20 - 34,,,,,,,,,,3,6,2,3,0,,,,,,,
26,Pharaoh Brown,HOU,TE,,09/27/2020,@Steelers,L 21 - 28,,,,,,,,,,,,,,,,,,,,,
71,Pharoh Cooper,CAR,WR,,09/27/2020,@Chargers,W 21 - 16,,,,,,,,,,,,,,,,,,,,,
384,Philip Rivers,IND,QB,,09/27/2020,Jets,W 36 - 7,17,21,217,10.3,1,0,0,0,125.6,,,,,,,,,,,,
290,Phillip Lindsay,DEN,RB,,09/27/2020,Buccaneers,L 10 - 28,,,,,,,,,,,,,,,,,,,,,
482,Preston Williams,,WR,,09/25/2020,@Jaguars,W 31 - 13,,,,,,,,,,,,,,,2,7,3.5,4,1,,
344,Qadree Ollison,ATL,RB,,09/27/2020,Bears,L 26 - 30,,,,,,,,,,,,,,,,,,,,,
88,Quintez Cephus,DET,WR,,09/27/2020,@Cardinals,W 26 - 23,,,,,,,,,,,,,,,,,,,,,
301,Raheem Mostert,SF,RB,,09/27/2020,@Giants,W 36 - 9,,,,,,,,,,,,,,,,,,,,,
81,Randall Cobb,,WR,,09/27/2020,@Steelers,L 21 - 28,,,,,,,,,,,,,,,4,95,23.8,34,1,,
221,Rashard Higgins,CLE,WR,,09/27/2020,Football Team,W 34 - 20,,,,,,,,,,,,,,,,,,,,,
330,Ray-Ray McCloud,PIT,WR,,09/27/2020,Texans,W 28 - 21,,,,,,,,,,,,,,,,,,,,,
97,Raymond Calais,LAR,RB,,09/27/2020,@Bills,L 32 - 35,,,,,,,,,,,,,,,,,,,,,
49,Reggie Bonnafon,,RB,,09/27/2020,@Chargers,W 21 - 16,,,,,,,,,,2,16,8,13,0,,,,,,,
175,Reggie Gilliam,BUF,TE,,09/27/2020,Rams,W 35 - 32,,,,,,,,,,,,,,,,,,,,,
23,Rex Burkhead,,RB,,09/27/2020,Raiders,W 36 - 20,,,,,,,,,,6,49,8.2,17,2,7,49,7,15,1,,
377,Richard Rodgers,PHI,TE,,09/27/2020,Bengals,T 23 - 23,,,,,,,,,,,,,,,2,15,7.5,12,0,,
431,Ricky Seals-Jones,KC,TE,,09/29/2020,@Ravens,W 34 - 20,,,,,,,,,,,,,,,,,,,,,
105,Rico Dowdle,DAL,RB,,09/27/2020,@Seahawks,L 31 - 38,,,,,,,,,,,,,,,,,,,,,
186,Rico Gafford,,WR,,09/27/2020,@Patriots,L 20 - 36,,,,,,,,,,,,,,,,,,,,,
