,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
171,Jacob Hollister,SEA,TE,,12/06/2020,Giants,L 12 - 17,,,,,,,,,,,,,,,3,20,6.7,10,0,,
30,Jacoby Brissett,IND,QB,,12/06/2020,@Texans,W 26 - 20,,,,,,,,,,2,1,0.5,,0,,,,,,,
141,Jaeden Graham,ATL,TE,,12/06/2020,Saints,L 16 - 21,,,,,,,,,,,,,,,0,0,,,0,,
122,Jake Fromm,BUF,QB,,12/08/2020,@49ers,W 34 - 24,,,,,,,,,,,,,,,,,,,,,
239,Jake Kumerow,BUF,WR,,12/08/2020,@49ers,W 34 - 24,,,,,,,,,,,,,,,,,,,,,
251,Jake Luton,JAX,QB,,12/06/2020,@Vikings,L 24 - 27,,,,,,,,,,,,,,,,,,,,,
139,Jakeem Grant,MIA,WR,,12/06/2020,Bengals,W 19 - 7,,,,,,,,,,,,,,,2,42,21,22,0,1,0
283,Jakobi Meyers,NE,WR,,12/06/2020,@Chargers,W 45 - 0,,,,,,,,,,,,,,,2,15,7.5,15,0,,
134,Jalen Guyton,LAC,WR,,12/06/2020,Patriots,L 0 - 45,,,,,,,,,,,,,,,2,38,19,24,0,,
157,Jalen Hurts,PHI,QB,,12/06/2020,@Packers,L 16 - 30,5,12,109,9.1,1,1,3,5,67.7,5,29,5.8,,0,,,,,,,
359,Jalen Reagor,PHI,WR,,12/06/2020,@Packers,L 16 - 30,,,,,,,,,,1,11,11,11,0,1,34,34,34,0,1,0
354,Jalen Richard,LV,RB,,12/06/2020,@Jets,W 31 - 28,,,,,,,,,,4,11,2.8,5,0,1,6,6,6,0,1,0
451,Jamaal Williams,GB,RB,,12/06/2020,Eagles,W 30 - 16,,,,,,,,,,5,26,5.2,18,0,2,10,5,5,0,,
13,Jamal Agnew,DET,WR,,12/06/2020,@Bears,W 34 - 30,,,,,,,,,,1,0,0,0,0,2,24,12,19,0,,
443,Jameis Winston,NO,QB,,12/06/2020,@Falcons,W 21 - 16,,,,,,,,,,,,,,,,,,,,,
271,James Morgan,NYJ,QB,,12/06/2020,Raiders,L 28 - 31,,,,,,,,,,,,,,,,,,,,,
308,James O'Shaughnessy,JAX,TE,,12/06/2020,@Vikings,L 24 - 27,,,,,,,,,,,,,,,4,41,10.3,24,0,,
315,James Proche,BAL,WR,,12/09/2020,Cowboys,W 34 - 17,,,,,,,,,,,,,,,,,,,,,
346,James Robinson,JAX,RB,,12/06/2020,@Vikings,L 24 - 27,,,,,,,,,,18,78,4.3,15,1,6,30,5,8,0,,
463,James Washington,PIT,WR,,12/07/2020,Football Team,L 17 - 23,,,,,,,,,,,,,,,2,80,40,50,1,,
456,James White,NE,RB,,12/06/2020,@Chargers,W 45 - 0,,,,,,,,,,,,,,,3,1,0.3,3,0,,
56,Jamison Crowder,NYJ,WR,,12/06/2020,Raiders,L 28 - 31,,,,,,,,,,,,,,,5,47,9.4,16,2,,
64,Jared Cook,NO,TE,,12/06/2020,@Falcons,W 21 - 16,,,,,,,,,,,,,,,3,28,9.3,11,1,,
145,Jared Goff,LAR,QB,,12/06/2020,@Cardinals,W 38 - 28,37,47,351,7.5,1,0,1,7,104.9,4,1,0.3,,1,,,,,,,
369,Jarrett Stidham,NE,QB,,12/06/2020,@Chargers,W 45 - 0,2,3,61,20.3,1,0,0,0,149.3,2,-2,-1,,0,,,,,,,
260,Jarvis Landry,CLE,WR,,12/06/2020,@Titans,W 41 - 35,,,,,,,,,,,,,,,8,62,7.8,13,1,,
159,Jason Huntley,PHI,RB,,12/06/2020,@Packers,L 16 - 30,,,,,,,,,,,,,,,,,,,,,
442,Jason Witten,LV,TE,,12/06/2020,@Jets,W 31 - 28,,,,,,,,,,,,,,,0,0,,,0,,
444,Javon Wims,CHI,WR,,12/06/2020,Lions,L 30 - 34,,,,,,,,,,,,,,,1,13,13,13,0,,
408,Jaylen Samuels,PIT,RB,,12/07/2020,Football Team,L 17 - 23,,,,,,,,,,1,1,1,1,0,3,11,3.7,8,0,,
55,Jeff Badet,,WR,,12/07/2020,@Steelers,W 23 - 17,,,,,,,,,,,,,,,,,,,,,
381,Jeff Smith,NYJ,WR,,12/06/2020,Raiders,L 28 - 31,,,,,,,,,,,,,,,,,,,,,
447,Jeff Wilson,SF,RB,,12/08/2020,Bills,L 24 - 34,,,,,,,,,,7,47,6.7,18,0,2,12,6,7,0,,
286,Jeremy McNichols,TEN,RB,,12/06/2020,Browns,L 35 - 41,,,,,,,,,,2,2,1,1,1,3,15,5,8,0,,
373,Jeremy Sprinkle,WSH,TE,,12/07/2020,@Steelers,W 23 - 17,,,,,,,,,,,,,,,,,,,,,
289,Jerick McKinnon,SF,RB,,12/08/2020,Bills,L 24 - 34,,,,,,,,,,,,,,,,,,,,,
229,Jerry Jeudy,DEN,WR,,12/07/2020,@Chiefs,L 16 - 22,,,,,,,,,,,,,,,1,5,5,5,0,,
234,Jesse James,DET,TE,,12/06/2020,@Bears,W 34 - 30,,,,,,,,,,,,,,,1,9,9,9,1,,
140,Jimmy Graham,CHI,TE,,12/06/2020,Lions,L 30 - 34,,,,,,,,,,,,,,,0,0,,,0,,
128,Joe Flacco,NYJ,QB,,12/06/2020,Raiders,L 28 - 31,,,,,,,,,,,,,,,,,,,,,
358,Joe Reed,LAC,WR,,12/06/2020,Patriots,L 0 - 45,,,,,,,,,,,,,,,,,,,,,
184,John Hightower,PHI,WR,,12/06/2020,@Packers,L 16 - 30,,,,,,,,,,,,,,,0,0,,,0,,
440,John Wolford,LAR,QB,,12/06/2020,@Cardinals,W 38 - 28,,,,,,,,,,,,,,,,,,,,,
265,Johnny Mundt,LAR,TE,,12/06/2020,@Cardinals,W 38 - 28,,,,,,,,,,,,,,,,,,,,,
430,Jonathan Taylor,IND,RB,,12/06/2020,@Texans,W 26 - 20,,,,,,,,,,13,91,7,24,0,3,44,14.7,39,1,,
467,Jonathan Ward,ARI,RB,,12/06/2020,Rams,L 28 - 38,,,,,,,,,,,,,,,,,,,,,
450,Jonathan Williams,DET,RB,,12/06/2020,@Bears,W 34 - 30,,,,,,,,,,,,,,,,,,,,,
380,Jonnu Smith,TEN,TE,,12/06/2020,Browns,L 35 - 41,,,,,,,,,,,,,,,,,,,,,
9,Jordan Akins,HOU,TE,,12/06/2020,Colts,L 20 - 26,,,,,,,,,,,,,,,2,10,5,9,0,,
165,Jordan Howard,,RB,,12/06/2020,@Packers,L 16 - 30,,,,,,,,,,4,19,4.8,11,0,,,,,,,
252,Jordan Love,GB,QB,,12/06/2020,Eagles,W 30 - 16,,,,,,,,,,,,,,,,,,,,,
357,Jordan Reed,SF,TE,,12/08/2020,Bills,L 24 - 34,,,,,,,,,,,,,,,3,32,10.7,17,1,,
424,Jordan Thomas,NE,TE,,12/06/2020,@Chargers,W 45 - 0,,,,,,,,,,,,,,,,,,,,,
454,Jordan Wilkins,IND,RB,,12/06/2020,@Texans,W 26 - 20,,,,,,,,,,5,12,2.4,5,0,2,6,3,11,0,,
15,Josh Adams,NYJ,RB,,12/06/2020,Raiders,L 28 - 31,,,,,,,,,,8,74,9.3,25,0,,,,,,,
6,Josh Allen,BUF,QB,,12/08/2020,@49ers,W 34 - 24,32,40,375,9.4,4,0,1,7,139.1,6,11,1.8,,0,,,,,,2,1
181,Josh Hill,NO,TE,,12/06/2020,@Falcons,W 21 - 16,,,,,,,,,,,,,,,,,,,,,
235,Josh Jacobs,LV,RB,,12/06/2020,@Jets,W 31 - 28,,,,,,,,,,,,,,,,,,,,,
295,Josh McCown,HOU,QB,,12/06/2020,Colts,L 20 - 26,,,,,,,,,,,,,,,,,,,,,
355,Josh Reynolds,LAR,WR,,12/06/2020,@Cardinals,W 38 - 28,,,,,,,,,,,,,,,1,21,21,21,0,,
91,Joshua Dobbs,PIT,QB,,12/07/2020,Football Team,L 17 - 23,,,,,,,,,,,,,,,,,,,,,
245,Joshua Kelley,LAC,RB,,12/06/2020,Patriots,L 0 - 45,,,,,,,,,,,,,,,2,3,1.5,2,0,,
376,JuJu Smith-Schuster,PIT,WR,,12/07/2020,Football Team,L 17 - 23,,,,,,,,,,,,,,,7,28,4,9,0,,
212,Julio Jones,ATL,WR,,12/06/2020,Saints,L 16 - 21,,,,,,,,,,,,,,,6,94,15.7,35,0,,
182,Justice Hill,BAL,RB,,12/09/2020,Cowboys,W 34 - 17,,,,,,,,,,,,,,,1,4,4,4,0,,
189,Justin Herbert,LAC,QB,,12/06/2020,Patriots,L 0 - 45,26,53,209,3.9,0,2,3,21,43.7,,,,,,,,,,,,
232,Justin Jefferson,MIN,WR,,12/06/2020,Jaguars,W 27 - 24,,,,,,,,,,1,2,2,2,0,9,121,13.4,40,1,,
220,Juwan Johnson,NO,WR,,12/06/2020,@Falcons,W 21 - 16,,,,,,,,,,,,,,,,,,,,,
204,KJ Hamler,DEN,WR,,12/07/2020,@Chiefs,L 16 - 22,,,,,,,,,,2,13,6.5,7,0,2,16,8,8,0,,
180,KJ Hill,LAC,WR,,12/06/2020,Patriots,L 0 - 45,,,,,,,,,,,,,,,1,7,7,7,0,,
309,KJ Osborn,MIN,WR,,12/06/2020,Jaguars,W 27 - 24,,,,,,,,,,,,,,,,,,,,1,0
386,Kaden Smith,NYG,TE,,12/06/2020,@Seahawks,W 17 - 12,,,,,,,,,,,,,,,1,3,3,3,0,,
466,Kahale Warring,HOU,TE,,12/06/2020,Colts,L 20 - 26,,,,,,,,,,,,,,,0,0,,,0,,
54,Kalen Ballage,LAC,RB,,12/06/2020,Patriots,L 0 - 45,,,,,,,,,,7,34,4.9,8,0,3,5,1.7,5,0,,
360,Kalif Raymond,,WR,,12/06/2020,Browns,L 35 - 41,,,,,,,,,,,,,,,,,,,,,
160,Kareem Hunt,CLE,RB,,12/06/2020,@Titans,W 41 - 35,,,,,,,,,,14,33,2.4,8,0,3,24,8,13,0,,
226,KeeSean Johnson,ARI,WR,,12/06/2020,Rams,L 28 - 38,,,,,,,,,,,,,,,4,27,6.8,12,0,,
69,Keelan Cole,JAX,WR,,12/06/2020,@Vikings,L 24 - 27,,,,,,,,,,,,,,,1,7,7,7,0,,
5,Keenan Allen,LAC,WR,,12/06/2020,Patriots,L 0 - 45,,,,,,,,,,,,,,,5,48,9.6,24,0,,
58,Keke Coutee,HOU,WR,,12/06/2020,Colts,L 20 - 26,,,,,,,,,,,,,,,8,141,17.6,64,0,,
36,Kendrick Bourne,SF,WR,,12/08/2020,Bills,L 24 - 34,,,,,,,,,,,,,,,4,35,8.8,13,0,,
144,Kenny Golladay,DET,WR,,12/06/2020,@Bears,W 34 - 30,,,,,,,,,,,,,,,,,,,,,
88,Kenyan Drake,ARI,RB,,12/06/2020,Rams,L 28 - 38,,,,,,,,,,10,49,4.9,27,1,2,9,4.5,8,0,,
219,Kerryon Johnson,DET,RB,,12/06/2020,@Bears,W 34 - 30,,,,,,,,,,3,3,1,2,0,2,8,4,5,0,,
361,Kevin Rader,PIT,TE,,12/07/2020,Football Team,L 17 - 23,,,,,,,,,,,,,,,,,,,,,
173,KhaDarel Hodge,CLE,WR,,12/06/2020,@Titans,W 41 - 35,,,,,,,,,,,,,,,,,,,,,
59,Kirk Cousins,MIN,QB,,12/06/2020,Jaguars,W 27 - 24,28,43,305,7.1,3,1,4,30,99.5,3,12,4,,0,,,,,,1,1
341,Kyle Rudolph,MIN,TE,,12/06/2020,Jaguars,W 27 - 24,,,,,,,,,,,,,,,0,0,,,0,,
264,Kyler Murray,ARI,QB,,12/06/2020,Rams,L 28 - 38,21,39,173,4.4,3,1,2,33,80.4,5,15,3,,0,,,,,,2,1
237,Lamar Jackson,BAL,QB,,12/09/2020,Cowboys,W 34 - 17,12,17,107,6.3,2,1,0,0,101.8,13,94,7.2,,1,,,,,,1,0
413,Laquon Treadwell,ATL,WR,,12/06/2020,Saints,L 16 - 21,,,,,,,,,,,,,,,,,,,,,
263,Latavius Murray,NO,RB,,12/06/2020,@Falcons,W 21 - 16,,,,,,,,,,5,17,3.4,6,0,2,0,0,3,0,,
396,Laviska Shenault,JAX,WR,,12/06/2020,@Vikings,L 24 - 27,,,,,,,,,,2,30,15,17,0,3,38,12.7,28,1,,
45,Le'Veon Bell,KC,RB,,12/07/2020,Broncos,W 22 - 16,,,,,,,,,,11,40,3.6,16,0,2,15,7.5,14,0,,
379,Lee Smith,BUF,TE,,12/08/2020,@49ers,W 34 - 24,,,,,,,,,,,,,,,0,0,,,0,,
418,Levine Toilolo,NYG,TE,,12/06/2020,@Seahawks,W 17 - 12,,,,,,,,,,,,,,,,,,,,,
423,Logan Thomas,WSH,TE,,12/07/2020,@Steelers,W 23 - 17,,,,,,,,,,,,,,,9,98,10.9,30,1,,
438,Logan Woodside,TEN,QB,,12/06/2020,Browns,L 35 - 41,,,,,,,,,,,,,,,,,,,,,
367,Luke Stocker,ATL,TE,,12/06/2020,Saints,L 16 - 21,,,,,,,,,,,,,,,,,,,,,
446,Luke Willson,,TE,,12/09/2020,Cowboys,W 34 - 17,,,,,,,,,,,,,,,1,12,12,12,0,,
35,Lynn Bowden,MIA,RB,,12/06/2020,Bengals,W 19 - 7,,,,,,,,,,1,11,11,11,0,4,41,10.3,15,0,,
172,Mack Hollins,MIA,WR,,12/06/2020,Bengals,W 19 - 7,,,,,,,,,,,,,,,1,7,7,7,0,,
26,Malcolm Brown,LAR,RB,,12/06/2020,@Cardinals,W 38 - 28,,,,,,,,,,3,-3,-1,1,0,1,30,30,30,0,,
326,Malcolm Perry,MIA,RB,,12/06/2020,Bengals,W 19 - 7,,,,,,,,,,,,,,,,,,,,,
429,Malik Taylor,GB,WR,,12/06/2020,Eagles,W 30 - 16,,,,,,,,,,,,,,,1,14,14,14,0,,
411,Malik Turner,DAL,WR,,12/09/2020,@Ravens,L 17 - 34,,,,,,,,,,,,,,,,,,,,,
257,Marcedes Lewis,GB,TE,,12/06/2020,Eagles,W 30 - 16,,,,,,,,,,,,,,,1,36,36,36,0,,
218,Marcus Johnson,IND,WR,,12/06/2020,@Texans,W 26 - 20,,,,,,,,,,,,,,,,,,,,,
244,Marcus Kemp,,WR,,12/07/2020,Broncos,W 22 - 16,,,,,,,,,,,,,,,,,,,,,
300,Marcus Mariota,LV,QB,,12/06/2020,@Jets,W 31 - 28,,,,,,,,,,,,,,,,,,,,,
209,Mark Ingram,BAL,RB,,12/09/2020,Cowboys,W 34 - 17,,,,,,,,,,6,28,4.7,7,0,1,1,1,1,0,,
436,Marquez Valdes-Scantling,GB,WR,,12/06/2020,Eagles,W 30 - 16,,,,,,,,,,1,-4,-4,-4,0,0,0,,,0,,
28,Marquise Brown,BAL,WR,,12/09/2020,Cowboys,W 34 - 17,,,,,,,,,,,,,,,5,39,7.8,20,1,,
213,Marvin Jones,DET,WR,,12/06/2020,@Bears,W 34 - 30,,,,,,,,,,,,,,,8,116,14.5,25,1,,
342,Mason Rudolph,PIT,QB,,12/07/2020,Football Team,L 17 - 23,,,,,,,,,,,,,,,,,,,,,
402,Mason Schreck,CIN,TE,,12/06/2020,@Dolphins,L 7 - 19,,,,,,,,,,,,,,,0,0,,,0,,
52,Matt Barkley,BUF,QB,,12/08/2020,@49ers,W 34 - 24,,,,,,,,,,,,,,,,,,,,,
339,Matt Ryan,ATL,QB,,12/06/2020,Saints,L 16 - 21,19,39,273,7,1,0,3,11,80.4,,,,,,,,,,,1,1
403,Matt Schaub,ATL,QB,,12/06/2020,Saints,L 16 - 21,,,,,,,,,,,,,,,,,,,,,
388,Matthew Slater,NE,WR,,12/06/2020,@Chargers,W 45 - 0,,,,,,,,,,,,,,,,,,,,,
372,Matthew Stafford,DET,QB,,12/06/2020,@Bears,W 34 - 30,27,42,402,9.6,3,1,2,2,109.4,2,0,0,,0,,,,,,,
449,Maxx Williams,ARI,TE,,12/06/2020,Rams,L 28 - 38,,,,,,,,,,,,,,,,,,,,,
202,Mecole Hardman,KC,WR,,12/07/2020,Broncos,W 22 - 16,,,,,,,,,,,,,,,1,15,15,15,0,,
143,Melvin Gordon,DEN,RB,,12/07/2020,@Chiefs,L 16 - 22,,,,,,,,,,15,131,8.7,65,0,1,11,11,11,0,,
20,Michael Burton,NO,RB,,12/06/2020,@Falcons,W 21 - 16,,,,,,,,,,,,,,,,,,,,,
153,Michael Gallup,DAL,WR,,12/09/2020,@Ravens,L 17 - 34,,,,,,,,,,,,,,,7,86,12.3,28,1,,
319,Michael Pittman,IND,WR,,12/06/2020,@Texans,W 26 - 20,,,,,,,,,,,,,,,5,46,9.2,13,0,,
422,Michael Thomas,,WR,,12/06/2020,@Falcons,W 21 - 16,,,,,,,,,,,,,,,9,105,11.7,18,0,,
37,Mike Boone,MIN,RB,,12/06/2020,Jaguars,W 27 - 24,,,,,,,,,,,,,,,,,,,,,
151,Mike Gesicki,MIA,TE,,12/06/2020,Bengals,W 19 - 7,,,,,,,,,,,,,,,9,88,9.8,20,1,,
147,Mike Glennon,JAX,QB,,12/06/2020,@Vikings,L 24 - 27,28,42,280,6.7,1,2,2,14,73.5,3,9,3,,0,,,,,,1,1
421,Mike Thomas,CIN,WR,,12/06/2020,@Dolphins,L 7 - 19,,,,,,,,,,,,,,,,,,,,,
455,Mike Williams,LAC,WR,,12/06/2020,Patriots,L 0 - 45,,,,,,,,,,,,,,,4,43,10.8,20,0,,
33,Miles Boykin,BAL,WR,,12/09/2020,Cowboys,W 34 - 17,,,,,,,,,,,,,,,1,38,38,38,1,,
407,Miles Sanders,PHI,RB,,12/06/2020,@Packers,L 16 - 30,,,,,,,,,,10,31,3.1,8,0,0,0,,,0,,
412,Mitchell Trubisky,CHI,QB,,12/06/2020,Lions,L 30 - 34,26,34,267,7.9,1,0,2,18,108.3,3,6,2,,0,,,,,,1,1
8,Mo Alie-Cox,IND,TE,,12/06/2020,@Texans,W 26 - 20,,,,,,,,,,,,,,,3,23,7.7,17,0,,
405,Mohamed Sanu,DET,WR,,12/06/2020,@Bears,W 34 - 30,,,,,,,,,,,,,,,2,36,18,21,0,,
313,MyCole Pruitt,TEN,TE,,12/06/2020,Browns,L 35 - 41,,,,,,,,,,,,,,,1,22,22,22,1,,
152,Myles Gaskin,,RB,,12/06/2020,Bengals,W 19 - 7,,,,,,,,,,21,90,4.3,26,0,2,51,25.5,35,0,1,1
197,N'Keal Harry,NE,WR,,12/06/2020,@Chargers,W 45 - 0,,,,,,,,,,,,,,,2,15,7.5,10,1,,
365,Nate Sudfeld,PHI,QB,,12/06/2020,@Packers,L 16 - 30,,,,,,,,,,,,,,,,,,,,,
61,Nathan Cottrell,JAX,RB,,12/06/2020,@Vikings,L 24 - 27,,,,,,,,,,,,,,,,,,,,,
324,Nathan Peterman,LV,QB,,12/06/2020,@Jets,W 31 - 28,,,,,,,,,,,,,,,,,,,,,
14,Nelson Agholor,LV,WR,,12/06/2020,@Jets,W 31 - 28,,,,,,,,,,,,,,,4,38,9.5,14,0,,
73,Nick Chubb,CLE,RB,,12/06/2020,@Titans,W 41 - 35,,,,,,,,,,18,80,4.4,29,1,1,26,26,26,0,,
127,Nick Foles,CHI,QB,,12/06/2020,Lions,L 30 - 34,,,,,,,,,,,,,,,,,,,,,
247,Nick Keizer,KC,TE,,12/07/2020,Broncos,W 22 - 16,,,,,,,,,,,,,,,1,15,15,15,0,,
266,Nick Mullens,SF,QB,,12/08/2020,Bills,L 24 - 34,26,39,316,8.1,3,2,0,0,95.7,,,,,,,,,,,,
435,Nick Vannett,DEN,TE,,12/07/2020,@Chiefs,L 16 - 22,,,,,,,,,,,,,,,2,7,3.5,7,0,,
457,Nick Westbrook,TEN,WR,,12/06/2020,Browns,L 35 - 41,,,,,,,,,,,,,,,,,,,,,
25,Noah Brown,DAL,WR,,12/09/2020,@Ravens,L 17 - 34,,,,,,,,,,,,,,,3,40,13.3,19,0,,
133,Noah Fant,DEN,TE,,12/07/2020,@Chiefs,L 16 - 22,,,,,,,,,,,,,,,4,57,14.3,37,0,,
459,Nsimba Webster,LAR,WR,,12/06/2020,@Cardinals,W 38 - 28,,,,,,,,,,,,,,,,,,,,1,1
175,Nyheim Hines,IND,RB,,12/06/2020,@Texans,W 26 - 20,,,,,,,,,,6,10,1.7,5,1,3,22,7.3,9,0,,
262,Patrick Laird,MIA,RB,,12/06/2020,Bengals,W 19 - 7,,,,,,,,,,3,6,2,4,0,2,16,8,11,0,,
302,Patrick Mahomes,KC,QB,,12/07/2020,Broncos,W 22 - 16,25,40,318,8,1,0,1,5,95.6,4,26,6.5,,0,,,,,,,
196,Penny Hart,SEA,WR,,12/06/2020,Giants,L 12 - 17,,,,,,,,,,,,,,,,,,,,,
53,Peyton Barber,WSH,RB,,12/07/2020,@Steelers,W 23 - 17,,,,,,,,,,14,23,1.6,5,1,,,,,,,
24,Pharaoh Brown,HOU,TE,,12/06/2020,Colts,L 20 - 26,,,,,,,,,,,,,,,,,,,,,
350,Philip Rivers,IND,QB,,12/06/2020,@Texans,W 26 - 20,27,35,285,8.1,2,0,3,23,119.3,2,-2,-1,,0,,,,,,,
255,Phillip Lindsay,DEN,RB,,12/07/2020,@Chiefs,L 16 - 22,,,,,,,,,,14,26,1.9,4,0,0,0,,,0,,
311,Qadree Ollison,ATL,RB,,12/06/2020,Saints,L 16 - 21,,,,,,,,,,,,,,,,,,,,,
462,Quez Watkins,PHI,WR,,12/06/2020,@Packers,L 16 - 30,,,,,,,,,,,,,,,,,,,,,
76,Quintez Cephus,DET,WR,,12/06/2020,@Bears,W 34 - 30,,,,,,,,,,,,,,,2,63,31.5,49,1,,
267,Raheem Mostert,SF,RB,,12/08/2020,Bills,L 24 - 34,,,,,,,,,,9,42,4.7,16,0,1,1,1,1,0,,
186,Rashard Higgins,CLE,WR,,12/06/2020,@Titans,W 41 - 35,,,,,,,,,,,,,,,6,95,15.8,35,1,,
296,Ray-Ray McCloud,PIT,WR,,12/07/2020,Football Team,L 17 - 23,,,,,,,,,,,,,,,2,4,2,6,0,1,0
84,Raymond Calais,LAR,RB,,12/06/2020,@Cardinals,W 38 - 28,,,,,,,,,,,,,,,,,,,,,
148,Reggie Gilliam,BUF,TE,,12/08/2020,@49ers,W 34 - 24,,,,,,,,,,,,,,,,,,,,,
344,Richard Rodgers,PHI,TE,,12/06/2020,@Packers,L 16 - 30,,,,,,,,,,,,,,,,,,,,,
233,Richie James,SF,WR,,12/08/2020,Bills,L 24 - 34,,,,,,,,,,,,,,,,,,,,,
399,Ricky Seals-Jones,KC,TE,,12/07/2020,Broncos,W 22 - 16,,,,,,,,,,,,,,,,,,,,,
90,Rico Dowdle,DAL,RB,,12/09/2020,@Ravens,L 17 - 34,,,,,,,,,,,,,,,,,,,,,
351,Riley Ridley,CHI,WR,,12/06/2020,Lions,L 30 - 34,,,,,,,,,,,,,,,,,,,,,
57,River Cracraft,SF,WR,,12/08/2020,Bills,L 24 - 34,,,,,,,,,,,,,,,,,,,,,
124,Robert Foster,WSH,WR,,12/07/2020,@Steelers,W 23 - 17,,,,,,,,,,,,,,,,,,,,,
416,Robert Tonyan,GB,TE,,12/06/2020,Eagles,W 30 - 16,,,,,,,,,,,,,,,4,39,9.8,25,1,,
439,Robert Woods,LAR,WR,,12/06/2020,@Cardinals,W 38 - 28,,,,,,,,,,,,,,,10,85,8.5,18,0,,
85,Ross Dwelley,SF,TE,,12/08/2020,Bills,L 24 - 34,,,,,,,,,,,,,,,2,29,14.5,17,0,,
414,Ross Travis,NYJ,TE,,12/06/2020,Raiders,L 28 - 31,,,,,,,,,,,,,,,,,,,,,
123,Royce Freeman,DEN,RB,,12/07/2020,@Chiefs,L 16 - 22,,,,,,,,,,,,,,,,,,,,,
155,Russell Gage,ATL,WR,,12/06/2020,Saints,L 16 - 21,,,,,,,,,,,,,,,4,51,12.8,24,1,,
445,Russell Wilson,SEA,QB,,12/06/2020,Giants,L 12 - 17,27,43,263,6.1,1,1,5,47,78,7,45,6.4,,0,,,,,,1,1
131,Ryan Finley,CIN,QB,,12/06/2020,@Dolphins,L 7 - 19,6,7,40,5.7,0,1,1,7,50.9,,,,,,,,,,,,
129,Ryan Fitzpatrick,MIA,QB,,12/06/2020,Bengals,W 19 - 7,,,,,,,,,,,,,,,,,,,,,
136,Ryan Griffin,NYJ,TE,,12/06/2020,Raiders,L 28 - 31,,,,,,,,,,,,,,,2,31,15.5,18,0,,
206,Ryan Izzo,,TE,,12/06/2020,@Chargers,W 45 - 0,,,,,,,,,,,,,,,1,6,6,6,0,,
306,Ryan Nall,CHI,RB,,12/06/2020,Lions,L 30 - 34,,,,,,,,,,,,,,,,,,,,,
433,Ryan Tannehill,TEN,QB,,12/06/2020,Browns,L 35 - 41,29,45,389,8.6,3,1,3,20,104.8,,,,,,,,,,,,
12,Salvon Ahmed,MIA,RB,,12/06/2020,Bengals,W 19 - 7,,,,,,,,,,,,,,,,,,,,,
101,Sam Darnold,NYJ,QB,,12/06/2020,Raiders,L 28 - 31,14,23,186,8.1,2,1,3,16,97.4,3,26,8.7,,1,,,,,,2,2
328,Samaje Perine,CIN,RB,,12/06/2020,@Dolphins,L 7 - 19,,,,,,,,,,3,7,2.3,5,0,,,,,,,
461,Sammy Watkins,KC,WR,,12/07/2020,Broncos,W 22 - 16,,,,,,,,,,,,,,,4,35,8.8,17,0,,
321,Scottie Phillips,HOU,RB,,12/06/2020,Colts,L 20 - 26,,,,,,,,,,,,,,,,,,,,,
301,Sean Mannion,MIN,QB,,12/06/2020,Jaguars,W 27 - 24,,,,,,,,,,,,,,,,,,,,,
290,Sean McKeon,DAL,TE,,12/09/2020,@Ravens,L 17 - 34,,,,,,,,,,,,,,,,,,,,,
325,Senorise Perry,TEN,RB,,12/06/2020,Browns,L 35 - 41,,,,,,,,,,,,,,,,,,,,,
97,Seth DeValve,,TE,,12/06/2020,Rams,L 28 - 38,,,,,,,,,,,,,,,,,,,,,
282,Sony Michel,NE,RB,,12/06/2020,@Chargers,W 45 - 0,,,,,,,,,,10,35,3.5,10,0,1,23,23,23,0,,
270,Stanley Morgan,CIN,WR,,12/06/2020,@Dolphins,L 7 - 19,,,,,,,,,,,,,,,,,,,,,
96,Stefon Diggs,BUF,WR,,12/08/2020,@49ers,W 34 - 24,,,,,,,,,,,,,,,10,92,9.2,18,0,,
3,Stephen Anderson,LAC,TE,,12/06/2020,Patriots,L 0 - 45,,,,,,,,,,,,,,,1,6,6,6,0,,
82,Stephen Carlson,CLE,TE,,12/06/2020,@Titans,W 41 - 35,,,,,,,,,,,,,,,,,,,,,
395,Sterling Shepard,NYG,WR,,12/06/2020,@Seahawks,W 17 - 12,,,,,,,,,,,,,,,1,22,22,22,0,,
278,Steven Mitchell,HOU,WR,,12/06/2020,Colts,L 20 - 26,,,,,,,,,,,,,,,,,,,,,
390,Steven Sims,WSH,WR,,12/07/2020,@Steelers,W 23 - 17,,,,,,,,,,,,,,,4,17,4.3,9,0,,
174,TJ Hockenson,DET,TE,,12/06/2020,@Bears,W 34 - 30,,,,,,,,,,,,,,,7,84,12,24,0,,
471,TJ Yeldon,BUF,RB,,12/08/2020,@49ers,W 34 - 24,,,,,,,,,,,,,,,,,,,,,
176,TY Hilton,IND,WR,,12/06/2020,@Texans,W 26 - 20,,,,,,,,,,,,,,,8,110,13.8,21,1,,
211,Taiwan Jones,BUF,RB,,12/08/2020,@49ers,W 34 - 24,,,,,,,,,,,,,,,,,,,,,
397,Tajae Sharpe,,WR,,12/06/2020,Jaguars,W 27 - 24,,,,,,,,,,,,,,,,,,,,,
0,Tavon Austin,GB,WR,,12/06/2020,Eagles,W 30 - 16,,,,,,,,,,,,,,,,,,,,,
