,Player Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST
123,Todd Gurley,Atlanta Falcons,RB,,10/25/2020,Lions,L 22 - 23,,,,,,,,,,23,63,2.7,13,2,2,19,9.5,11,0,1,0
32,Tom Brady,Tampa Bay Buccaneers,QB,,10/25/2020,@Raiders,W 45 - 20,33,45,369,8.2,4,0,0,0,127,1,1,1,,1,,,,,,,
22,Tony Brown,,WR,,10/25/2020,Cowboys,W 25 - 3,,,,,,,,,,,,,,,,,,,,,
297,Tony Pollard,Dallas Cowboys,RB,,10/25/2020,@Football Team,L 3 - 25,,,,,,,,,,8,16,2,6,0,1,6,6,6,0,,
109,Travis Fulgham,Philadelphia Eagles,WR,,10/23/2020,Giants,W 22 - 21,,,,,,,,,,,,,,,5,73,14.6,40,0,,
163,Travis Homer,Seattle Seahawks,RB,,10/26/2020,@Cardinals,L 34 - 37,,,,,,,,,,3,10,3.3,6,0,,,,,,,
233,Travis Kelce,Kansas City Chiefs,TE,,10/25/2020,@Broncos,W 43 - 16,,,,,,,,,,,,,,,3,31,10.3,17,0,,
410,Trayveon Williams,Cincinnati Bengals,RB,,10/25/2020,Browns,L 34 - 37,,,,,,,,,,,,,,,,,,,,,
346,Tre'Quan Smith,New Orleans Saints,WR,,10/25/2020,Panthers,W 27 - 24,,,,,,,,,,,,,,,4,54,13.5,23,0,,
357,Trent Sherfield,Arizona Cardinals,WR,,10/26/2020,Seahawks,W 37 - 34,,,,,,,,,,,,,,,,,,,,,
385,Trent Taylor,San Francisco 49ers,WR,,10/25/2020,@Patriots,W 33 - 6,,,,,,,,,,,,,,,,,,,,,
76,Trenton Cannon,Carolina Panthers,RB,,10/25/2020,@Saints,L 24 - 27,,,,,,,,,,1,7,7,7,0,,,,,,,
415,Trevon Wesco,,TE,,10/25/2020,Bills,L 10 - 18,,,,,,,,,,,,,,,0,0,,,0,,
104,Trey Edmunds,Pittsburgh Steelers,RB,,10/25/2020,@Titans,W 27 - 24,,,,,,,,,,,,,,,,,,,,,
223,Trishton Jackson,Los Angeles Rams,WR,,10/27/2020,Bears,W 24 - 10,,,,,,,,,,,,,,,,,,,,,
296,Troymaine Pope,Los Angeles Chargers,RB,,10/25/2020,Jaguars,W 39 - 29,,,,,,,,,,1,6,6,6,0,,,,,,,
212,Ty Johnson,New York Jets,RB,,10/25/2020,Bills,L 10 - 18,,,,,,,,,,,,,,,,,,,,,
34,Tyler Boyd,Cincinnati Bengals,WR,,10/25/2020,Browns,L 34 - 37,,,,,,,,,,,,,,,11,101,9.2,16,1,,
98,Tyler Ervin,Green Bay Packers,RB,,10/25/2020,@Texans,W 35 - 20,,,,,,,,,,,,,,,,,,,,,
176,Tyler Higbee,Los Angeles Rams,TE,,10/27/2020,Bears,W 24 - 10,,,,,,,,,,,,,,,,,,,,,
207,Tyler Johnson,Tampa Bay Buccaneers,WR,,10/25/2020,@Raiders,W 45 - 20,,,,,,,,,,,,,,,2,4,2,3,1,,
227,Tyler Kroft,Buffalo Bills,TE,,10/25/2020,@Jets,W 18 - 10,,,,,,,,,,,,,,,4,64,16,38,0,,
240,Tyler Lockett,Seattle Seahawks,WR,,10/26/2020,@Cardinals,L 34 - 37,,,,,,,,,,,,,,,15,200,13.3,47,3,,
168,Tyreek Hill,Kansas City Chiefs,WR,,10/25/2020,@Broncos,W 43 - 16,,,,,,,,,,,,,,,6,55,9.2,15,1,,
65,Tyrie Cleveland,Denver Broncos,WR,,10/25/2020,Chiefs,L 16 - 43,,,,,,,,,,,,,,,0,0,,,0,,
384,Tyrod Taylor,Los Angeles Chargers,QB,,10/25/2020,Jaguars,W 39 - 29,,,,,,,,,,,,,,,,,,,,,
206,Tyron Johnson,Los Angeles Chargers,WR,,10/25/2020,Jaguars,W 39 - 29,,,,,,,,,,2,10,5,6,0,0,0,,,0,,
218,Van Jefferson,Los Angeles Rams,WR,,10/27/2020,Bears,W 24 - 10,,,,,,,,,,,,,,,1,14,14,14,0,,
273,Vance McDonald,,TE,,10/25/2020,@Titans,W 27 - 24,,,,,,,,,,,,,,,2,14,7,9,0,,
128,Virgil Green,,TE,,10/25/2020,Jaguars,W 39 - 29,,,,,,,,,,,,,,,1,26,26,26,1,,
345,Vyncint Smith,New York Jets,WR,,10/25/2020,Bills,L 10 - 18,,,,,,,,,,,,,,,,,,,,,
146,Wayne Gallman,New York Giants,RB,,10/23/2020,@Eagles,L 21 - 22,,,,,,,,,,10,34,3.4,14,1,5,20,4,12,0,,
84,Will Dissly,Seattle Seahawks,TE,,10/26/2020,@Cardinals,L 34 - 37,,,,,,,,,,,,,,,2,38,19,28,0,,
108,Will Fuller,Houston Texans,WR,,10/25/2020,Packers,L 20 - 35,,,,,,,,,,,,,,,3,35,11.7,24,1,,
127,Will Grier,Carolina Panthers,QB,,10/25/2020,@Saints,L 24 - 27,,,,,,,,,,,,,,,,,,,,,
198,Xavier Jones,Los Angeles Rams,RB,,10/27/2020,Bears,W 24 - 10,,,,,,,,,,,,,,,,,,,,,
143,Zach Gentry,,TE,,10/25/2020,@Titans,W 27 - 24,,,,,,,,,,,,,,,,,,,,,
251,Zack Moss,Buffalo Bills,RB,,10/25/2020,@Jets,W 18 - 10,,,,,,,,,,7,47,6.7,26,0,3,25,8.3,17,0,,
203,Zay Jones,Las Vegas Raiders,WR,,10/25/2020,Buccaneers,L 20 - 45,,,,,,,,,,,,,,,,,,,,,
