,Name,Team,Position,Salary
82,Luke Sellers,DET,RB,4500.0
81,Manasseh Bailey,PHI,WR,4500.0
80,Mikey Daniel,ATL,RB,4500.0
79,Juwan Green,ATL,WR,4500.0
325,Johnny Holton,NYG,WR,4500.0
238,Donte Moncrief,NE,WR,4500.0
328,River Cracraft,SF,WR,4500.0
379,Geronimo Allison,DET,WR,4500.0
447,Trent Sherfield,ARI,WR,4500.0
446,Khari Blasingame,TEN,RB,4500.0
442,Tony Brooks-James,ATL,RB,4500.0
440,Chad Hansen,HOU,WR,4500.0
439,Saeed Blacknall,PIT,WR,4500.0
435,Mike Thomas,CIN,WR,4500.0
433,Ryan Izzo,NE,TE,4500.0
430,Cody Thompson,SEA,WR,4500.0
428,Chris Herndon,NYJ,TE,4500.0
426,Jaylen Samuels,PIT,RB,4500.0
419,Artavis Scott,HOU,WR,4500.0
417,Diontae Spencer,DEN,WR,4500.0
416,Seth Roberts,GB,WR,4500.0
409,Duke Williams,BUF,WR,4500.0
406,AJ Richardson,ARI,WR,4500.0
402,Nick Bawden,DET,RB,4500.0
401,Cody Hollister,TEN,WR,4500.0
390,Elijhaa Penny,NYG,RB,4500.0
386,Trey Quinn,JAC,WR,4500.0
384,Dontrell Hilliard,CLE,RB,4500.0
382,Marcus Green,PHI,WR,4500.0
449,Cullen Gillaspia,HOU,RB,4500.0
450,Juwann Winfree,GB,WR,4500.0
452,Jonathan Hilliman,NYG,RB,4500.0
492,Andre Baccellia,NE,WR,4500.0
513,David Sills,NYG,WR,4500.0
510,Jaylinn Hawkins,ATL,WR,4500.0
506,Stanley Morgan,CIN,WR,4500.0
503,Chase Harrell,SF,WR,4500.0
501,Anthony Ratliff-Williams,LV,WR,4500.0
498,Rodney Anderson,CIN,RB,4500.0
497,Dede Westbrook,JAC,WR,4500.0
496,Damion Ratley,HOU,WR,4500.0
494,Blake Lynch,MIN,WR,4500.0
489,Brian Cole,MIA,WR,4500.0
455,Parris Campbell,IND,WR,4500.0
486,Derrick Dillon,NYG,WR,4500.0
481,Marlon Mack,IND,RB,4500.0
480,Rashaad Penny,SEA,RB,4500.0
478,Napoleon Maxwell,CHI,RB,4500.0
473,Cam Batson,TEN,WR,4500.0
472,Courtland Sutton,DEN,WR,4500.0
462,Drew Sample,CIN,TE,4500.0
461,Will Dissly,SEA,TE,4500.0
460,Dante Pettis,NYG,WR,4500.0
380,Johnnie Dixon,ARI,WR,4500.0
431,Buddy Howell,HOU,RB,4500.0
347,Rodney Adams,CHI,WR,4500.0
362,Taywan Taylor,CLE,WR,4500.0
333,Jordan Howard,PHI,RB,4500.0
335,Kenneth Dixon,NYJ,RB,4500.0
360,Tajae Sharpe,MIN,WR,4500.0
332,Robert Foster,WSH,WR,4500.0
344,Roosevelt Nix,IND,RB,4500.0
338,Tommylee Lewis,NO,WR,4500.0
372,Jakob Johnson,NE,RB,4500.0
359,Darvin Kidsy,SEA,WR,4500.0
357,Marcus Kemp,KC,WR,4500.0
366,Albert Wilson,MIA,WR,4500.0
371,Jalen Hurd,SF,WR,4500.0
342,Keith Smith,ATL,RB,4500.0
354,Da'Mari Scott,NYG,WR,4500.0
367,Robert Davis,LV,WR,4500.0
343,JoJo Natson,CLE,WR,4500.0
373,Josh Malone,NYJ,WR,4500.0
241,Vance McDonald,PIT,TE,4400.0
42,KC,KC,DST,4400.0
603,Dawson Knox,BUF,TE,4400.0
43,LV,LV,DST,4400.0
823,Cole Kmet,CHI,TE,4400.0
314,Darrell Daniels,ARI,TE,4300.0
15,Donald Parham,LAC,TE,4300.0
46,MIN,MIN,DST,4300.0
62,Adam Trautman,NO,TE,4300.0
187,Jesse James,DET,TE,4300.0
330,Durham Smythe,MIA,TE,4300.0
540,Jace Sternberger,GB,TE,4300.0
666,Isaac Nauta,DET,TE,4200.0
111,Demetrius Harris,CHI,TE,4200.0
277,Josh Hill,NO,TE,4200.0
176,Maxx Williams,ARI,TE,4200.0
34,CHI,CHI,DST,4200.0
637,Jason Witten,LV,TE,4200.0
184,Nick Vannett,DEN,TE,4200.0
689,Reggie Gilliam,BUF,TE,4200.0
639,Marcedes Lewis,GB,TE,4200.0
714,Jordan Thomas,NE,TE,4200.0
531,James O'Shaughnessy,JAC,TE,4100.0
225,Jason Croom,PHI,TE,4100.0
299,Troy Fumagalli,DEN,TE,4100.0
488,Foster Moreau,LV,TE,4100.0
101,Lee Smith,BUF,TE,4100.0
786,Nick Keizer,KC,TE,4100.0
230,Jeremy Sprinkle,WSH,TE,4100.0
272,Marcus Baugh,WSH,TE,4100.0
270,Jake Butt,DEN,TE,4100.0
695,Trevon Wesco,NYJ,TE,4100.0
256,Ryan Griffin,NYJ,TE,4100.0
726,Kaden Smith,NYG,TE,4100.0
33,BUF,BUF,DST,4100.0
39,GB,GB,DST,4100.0
527,CJ Conrad,NYG,TE,4000.0
509,Tyler Davis,JAC,TE,4000.0
785,Christian Scotland-Williamson,PIT,TE,4000.0
491,Tommy Hudson,TEN,TE,4000.0
841,Charlie Taumoepeau,SF,TE,4000.0
534,Nate Wieting,NYG,TE,4000.0
3,Brandon Dillon,MIN,TE,4000.0
27,Ed Dickson,SEA,TE,4000.0
485,Tyler Conklin,MIN,TE,4000.0
70,Ben Ellefson,JAC,TE,4000.0
484,Parker Hesse,TEN,TE,4000.0
544,Jared Rice,LAC,TE,4000.0
306,Ricky Seals-Jones,KC,TE,4000.0
626,Mitchell Wilcox,CIN,TE,4000.0
546,Rashod Berry,NE,TE,4000.0
63,Dylan Stapleton,HOU,TE,4000.0
22,Jesper Horsted,CHI,TE,4000.0
535,Daniel Brown,NYJ,TE,4000.0
816,Colby Parkinson,SEA,TE,4000.0
806,Dominick Wood-Anderson,SEA,TE,4000.0
11,Stephen Carlson,CLE,TE,4000.0
502,Jake Bargas,MIN,TE,4000.0
802,Hunter Bryant,DET,TE,4000.0
797,Dalton Keene,NE,TE,4000.0
55,SF,SF,DST,4000.0
523,Caleb Repp,ATL,TE,4000.0
57,WSH,WSH,DST,4000.0
628,Dax Raymond,GB,TE,4000.0
791,Jaeden Graham,ATL,TE,4000.0
530,MyCole Pruitt,TEN,TE,4000.0
789,Paul Butler,NE,TE,4000.0
788,Kevin Rader,PIT,TE,4000.0
507,Josiah Deguara,GB,TE,4000.0
36,CLE,CLE,DST,4000.0
684,Moritz Bohringer,CIN,TE,4000.0
350,Garrett Griffin,NO,TE,4000.0
477,Jerome Cunningham,WSH,TE,4000.0
706,Charlie Woerner,SF,TE,4000.0
769,Eric Saubert,JAC,TE,4000.0
424,Cole Herdman,TEN,TE,4000.0
420,Ian Bunting,IND,TE,4000.0
729,Parker Houston,ARI,TE,4000.0
166,Matt LaCosse,NE,TE,4000.0
363,Deon Yelder,KC,TE,4000.0
723,Caleb Wilson,PHI,TE,4000.0
410,Andrew Beck,DEN,TE,4000.0
609,Nakia Griffin-Stewart,NYG,TE,4000.0
586,Zach Gentry,PIT,TE,4000.0
407,Matt Sokol,LAC,TE,4000.0
181,Jeff Heuerman,DEN,TE,4000.0
592,Jake Burt,NE,TE,4000.0
605,Farrod Green,IND,TE,4000.0
197,Stephen Anderson,LAC,TE,4000.0
361,Mason Schreck,CIN,TE,4000.0
200,Evan Baylis,ARI,TE,4000.0
383,Charles Jones,PIT,TE,4000.0
702,Thaddeus Moss,WSH,TE,4000.0
208,Levine Toilolo,NYG,TE,4000.0
597,Nick Bowers,LV,TE,4000.0
214,Josh Perkins,PHI,TE,4000.0
697,Albert Okwuegbunam,DEN,TE,4000.0
376,Daniel Helm,SF,TE,4000.0
683,Seth DeValve,ARI,TE,4000.0
691,Ben Braunecker,CHI,TE,4000.0
690,Jason Vander Laan,NO,TE,4000.0
600,Hale Hentges,IND,TE,4000.0
233,CJ Uzomah,CIN,TE,4000.0
377,Ethan Wolf,NO,TE,4000.0
576,Kyle Markway,CLE,TE,4000.0
425,Nate Becker,BUF,TE,4000.0
574,Josh Oliver,JAC,TE,4000.0
568,Brycen Hopkins,LAR,TE,4000.0
438,Kendall Blanton,LAR,TE,4000.0
269,Cethan Carter,CIN,TE,4000.0
749,Devin Asiasi,NE,TE,4000.0
104,Virgil Green,LAC,TE,4000.0
282,Jordan Leggett,DEN,TE,4000.0
617,Noah Togiai,IND,TE,4000.0
453,Tommy Sweeney,BUF,TE,4000.0
97,Luke Stocker,ATL,TE,4000.0
90,Connor Davis,NYJ,TE,4000.0
656,Greg Olsen,SEA,TE,4000.0
685,Temarrick Hemingway,WSH,TE,4000.0
290,Johnny Mundt,LAR,TE,4000.0
464,Chris Myarick,MIA,TE,4000.0
469,Jordan Franks,CLE,TE,4000.0
348,Michael Roberts,MIA,TE,4000.0
126,Derek Carrier,LV,TE,4000.0
422,Garrett Dickerson,NYG,TE,4000.0
572,Tyler Mabry,SEA,TE,4000.0
150,JP Holtz,CHI,TE,4000.0
136,Nick O'Leary,LV,TE,4000.0
266,Geoff Swaim,TEN,TE,4000.0
632,Kahale Warring,HOU,TE,4000.0
54,LAC,LAC,DST,3900.0
40,TEN,TEN,DST,3900.0
52,ARI,ARI,DST,3800.0
37,DEN,DEN,DST,3800.0
47,NE,NE,DST,3700.0
59,HOU,HOU,DST,3700.0
35,CIN,CIN,DST,3600.0
38,DET,DET,DST,3500.0
32,ATL,ATL,DST,3500.0
49,NYG,NYG,DST,3400.0
51,PHI,PHI,DST,3400.0
50,NYJ,NYJ,DST,3300.0
58,JAC,JAC,DST,3200.0
